inertia,acc_coef_1,acc_coef_2,swarm_size,num_iters,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
0.7,1.55,0.75,900,300,rastrigin,9,0.0,0.0375884,0.0,0.498904,99.6659
0.7,1.65,0.75,900,300,rastrigin,9,0.0,8.11195e-05,0.0,0.463806,71.6825
0.7,1.7,0.75,900,300,rastrigin,9,0.0,3.14713e-07,0.0,0.384737,109.611
0.7,1.75,0.75,900,300,rastrigin,9,0.0,2.47002e-06,0.0,0.427979,90.64
0.7,2.4,0.75,900,300,rastrigin,9,0.0,1.82152e-06,0.0,0.263709,83.5523
0.7,1.55,0.7,900,300,rastrigin,9,0.0,0.000255098,0.0,0.5297,99.4173
0.7,1.65,0.7,900,300,rastrigin,9,0.0,9.2411e-06,0.0,0.451487,72.2024
0.7,2.45,0.7,900,300,rastrigin,9,0.0,1.67561e-05,0.0,0.284883,112.939
0.7,2.65,0.7,900,300,rastrigin,9,0.0,0.0677782,0.000577927,0.588875,105.451
0.7,2.5,0.65,900,300,rastrigin,9,0.0,8.61168e-06,0.0,0.302472,102.159
0.7,1.4,0.55,900,300,rastrigin,9,0.0,0.0105404,0.0,0.526632,83.0698
0.7,2.45,0.55,900,300,rastrigin,9,0.0,2.86102e-06,0.0,0.263552,112.122
0.7,2.6,0.55,900,300,rastrigin,9,0.0,0.000537195,3.8147e-06,0.35045,103.118
0.7,1.45,0.5,900,300,rastrigin,9,0.0,1.92642e-06,0.0,0.415172,94.6706
0.7,1.5,0.5,900,300,rastrigin,9,0.0,8.79288e-06,0.0,0.441085,79.742
0.7,2.7,0.5,900,300,rastrigin,9,0.0,0.029995,0.00191689,0.53498,106.221
0.7,1.4,0.45,900,300,rastrigin,9,0.0,0.000121202,0.0,0.451143,86.8969
0.7,1.55,0.45,900,300,rastrigin,9,0.0,2.71797e-06,0.0,0.338197,82.2899
0.7,1.65,0.45,900,300,rastrigin,9,0.0,1.55449e-06,0.0,0.341576,78.312
0.7,2.5,0.45,900,300,rastrigin,9,0.0,7.14397e-05,0.0,0.305989,117.224
0.7,1.2,0.4,900,300,rastrigin,9,0.0,0.0513342,7.62939e-06,0.576924,103.448
0.7,1.4,0.4,900,300,rastrigin,9,0.0,0.00113688,0.0,0.551569,88.7317
0.7,1.5,0.4,900,300,rastrigin,9,0.0,5.55515e-05,0.0,0.418069,83.1944
0.7,1.55,0.4,900,300,rastrigin,9,0.0,8.42667e-05,0.0,0.351774,83.7961
0.7,2.1,0.4,900,300,rastrigin,9,0.0,2.5835e-05,0.0,0.237931,107.934
0.7,2.6,0.4,900,300,rastrigin,9,0.0,0.00323978,9.34601e-05,0.424582,108.05
0.7,1.35,0.35,900,300,rastrigin,9,0.0,0.0119822,2.86102e-05,0.515307,81.0605
0.7,1.55,0.35,900,300,rastrigin,9,0.0,0.00144128,4.3869e-05,0.413783,88.0305
0.7,1.6,0.35,900,300,rastrigin,9,0.0,0.00435688,8.2016e-05,0.392249,111.941
0.8,1.8,0.9,900,300,rastrigin,9,0.0,0.109851,0.00034523,0.580629,102.512
0.8,1.85,0.9,900,300,rastrigin,9,0.0,0.035724,0.000143051,0.558387,104.434
0.8,1.55,0.8,900,300,rastrigin,9,0.0,0.025742,0.0,0.528691,77.4974
0.8,1.6,0.8,900,300,rastrigin,9,0.0,0.0607552,0.0,0.563394,81.413
0.8,1.7,0.8,900,300,rastrigin,9,0.0,0.00920374,3.8147e-06,0.519698,79.9394
0.8,1.8,0.8,900,300,rastrigin,9,0.0,0.00458985,4.76837e-05,0.505573,85.4648
0.8,1.5,0.75,900,300,rastrigin,9,0.0,0.072582,0.0,0.533627,88.9937
0.8,1.65,0.75,900,300,rastrigin,9,0.0,0.0140125,0.0,0.530886,75.2378
0.8,1.7,0.75,900,300,rastrigin,9,0.0,0.0246473,7.62939e-06,0.474508,80.274
0.8,1.75,0.75,900,300,rastrigin,9,0.0,0.00126849,9.53674e-06,0.49729,108.044
0.8,1.85,0.75,900,300,rastrigin,9,0.0,0.00185607,4.3869e-05,0.471062,104.204
0.8,1.5,0.7,900,300,rastrigin,9,0.0,0.00115997,0.0,0.471564,89.5333
0.8,1.55,0.7,900,300,rastrigin,9,0.0,0.00517503,0.0,0.478769,77.6233
0.8,1.7,0.7,900,300,rastrigin,9,0.0,0.00417237,1.90735e-06,0.467992,80.3301
0.8,1.85,0.7,900,300,rastrigin,9,0.0,0.0168759,6.48499e-05,0.497295,104.934
0.8,1.6,0.65,900,300,rastrigin,9,0.0,5.29194e-05,0.0,0.372815,82.1533
0.8,1.45,0.6,900,300,rastrigin,9,0.0,0.000388947,0.0,0.450533,93.2554
0.8,1.55,0.6,900,300,rastrigin,9,0.0,4.86183e-05,0.0,0.411742,78.7467
0.8,1.8,0.6,900,300,rastrigin,9,0.0,0.000241709,0.0,0.463125,86.91
0.8,1.9,0.6,900,300,rastrigin,9,0.0,0.00351471,4.00543e-05,0.486514,107.018
0.8,1.4,0.55,900,300,rastrigin,9,0.0,7.90978e-05,0.0,0.459882,94.0453
0.8,1.55,0.55,900,300,rastrigin,9,0.0,0.00011899,0.0,0.34656,79.8043
0.8,1.6,0.55,900,300,rastrigin,9,0.0,1.91784e-05,0.0,0.388193,84.1815
0.8,1.8,0.55,900,300,rastrigin,9,0.0,0.000433731,3.8147e-06,0.425147,88.0621
0.8,2.05,0.55,900,300,rastrigin,9,0.0,0.0514341,0.00237846,0.589032,110.514
0.8,1.4,0.5,900,300,rastrigin,9,0.0,3.2177e-05,0.0,0.407811,94.8609
0.8,1.45,0.5,900,300,rastrigin,9,0.0,0.000129881,0.0,0.405965,96.4161
0.8,1.5,0.5,900,300,rastrigin,9,0.0,2.04849e-05,0.0,0.324704,94.1449
0.8,1.55,0.5,900,300,rastrigin,9,0.0,5.52082e-05,0.0,0.363956,81.1568
0.8,1.6,0.5,900,300,rastrigin,9,0.0,5.23376e-05,0.0,0.360167,85.7349
0.8,2.0,0.5,900,300,rastrigin,9,0.0,0.00529287,0.000612259,0.45302,110.363
0.8,2.05,0.5,900,300,rastrigin,9,0.0,0.105635,0.00482368,0.646346,111.409
0.8,1.4,0.45,900,300,rastrigin,9,0.0,3.08609e-05,0.0,0.374092,95.7986
0.8,1.55,0.45,900,300,rastrigin,9,0.0,0.000197868,0.0,0.348732,82.0693
0.8,1.05,0.4,900,300,rastrigin,9,0.0,0.0979274,4.76837e-05,0.6242,103.328
0.8,1.2,0.4,900,300,rastrigin,9,0.0,0.000869236,0.0,0.463404,104.165
0.8,1.4,0.4,900,300,rastrigin,9,0.0,8.3046e-05,0.0,0.328435,97.9459
0.8,1.45,0.4,900,300,rastrigin,9,0.0,0.000301466,0.0,0.366457,80.0016
0.8,1.5,0.4,900,300,rastrigin,9,0.0,6.62994e-05,0.0,0.305467,97.0817
0.8,2.05,0.4,900,300,rastrigin,9,0.0,0.031484,0.00390053,0.594071,113.272
0.8,1.2,0.35,900,300,rastrigin,9,0.0,0.00356164,7.62939e-06,0.512127,106.326
0.8,1.5,0.35,900,300,rastrigin,9,0.0,0.00109149,0.0,0.384424,98.549
0.8,1.65,0.35,900,300,rastrigin,9,0.0,0.00216969,3.05176e-05,0.433518,81.6705
0.4,0.3,3.0,150,50,rosenbrock,3,1.42782e-07,0.00290337,0.00186712,2.25894,0.438077
0.4,0.55,2.3,150,50,rosenbrock,3,3.88994e-09,0.000503331,0.00031067,1.05012,0.448456
0.4,0.8,2.1,150,50,rosenbrock,3,1.03518e-08,0.00166596,0.000990961,1.40906,0.502256
0.4,0.35,1.7,150,50,rosenbrock,3,6.73604e-12,4.45578e-06,1.29014e-06,1.08934,0.49639
0.4,0.55,1.6,150,50,rosenbrock,3,7.33338e-10,0.000160466,6.05121e-05,1.04851,0.361919
0.4,0.4,1.55,150,50,rosenbrock,3,1.94686e-11,1.64937e-05,5.15184e-06,1.40398,0.479124
0.4,0.4,1.5,150,50,rosenbrock,3,1.69677e-11,5.56683e-06,3.87893e-06,0.984632,0.486152
0.4,0.45,1.35,150,50,rosenbrock,3,1.61928e-10,0.000106171,3.22921e-05,0.554918,0.47043
0.4,0.5,1.35,150,50,rosenbrock,3,5.31195e-11,0.00022448,6.06625e-05,0.690941,0.46796
0.4,0.45,1.3,150,50,rosenbrock,3,5.31195e-11,4.77935e-05,3.29297e-05,0.482358,0.480561
0.4,0.4,1.25,150,50,rosenbrock,3,2.14666e-10,9.73656e-05,2.50039e-05,0.775003,0.506515
0.4,0.65,1.25,150,50,rosenbrock,3,1.00499e-09,0.00145195,0.000479189,0.927092,0.373282
0.4,0.35,1.2,150,50,rosenbrock,3,3.26605e-09,2.52132e-05,1.35084e-05,0.57024,0.495717
0.4,0.5,1.15,150,50,rosenbrock,3,1.24627e-10,0.00105549,0.000273758,1.0059,0.490482
0.4,0.75,1.15,150,50,rosenbrock,3,2.2693e-09,0.00256182,0.00137799,1.01988,0.388934
0.4,0.15,1.1,150,50,rosenbrock,3,3.66639e-12,3.30905e-06,8.00447e-07,0.805331,0.392678
0.4,0.25,1.1,150,50,rosenbrock,3,3.62822e-10,9.77149e-05,1.4956e-05,0.670609,0.387302
0.4,0.3,1.1,150,50,rosenbrock,3,2.38938e-09,4.65722e-05,3.01808e-05,0.968878,0.388267
0.4,0.55,1.1,150,50,rosenbrock,3,1.36352e-08,0.00208672,0.000731901,0.947989,0.475651
0.4,0.9,1.1,150,50,rosenbrock,3,2.87059e-12,0.00609862,0.00297837,1.3054,0.46212
0.4,0.05,1.05,150,50,rosenbrock,3,2.98428e-12,2.78146e-05,1.62506e-07,0.877511,0.526269
0.4,0.2,1.05,150,50,rosenbrock,3,1.62328e-09,0.000468453,2.32807e-05,1.1228,0.371184
0.4,0.25,1.05,150,50,rosenbrock,3,1.79907e-11,0.000114722,5.59573e-05,0.711749,0.364705
0.4,0.35,1.05,150,50,rosenbrock,3,6.07761e-10,0.00146817,0.000230141,1.02413,0.506154
0.4,0.65,1.05,150,50,rosenbrock,3,5.91835e-10,0.0031835,0.00153687,1.15366,0.46856
0.4,0.0,1.0,150,50,rosenbrock,3,2.87059e-12,3.16311e-06,6.78897e-08,0.666652,0.49201
0.4,0.4,1.0,150,50,rosenbrock,3,2.43571e-11,0.005336,0.000891127,1.44596,0.490907
0.4,0.05,0.95,150,50,rosenbrock,3,2.12615e-09,0.00900516,0.000129151,1.47155,0.51798
0.4,0.0,0.9,150,50,rosenbrock,3,5.72107e-11,0.0027077,0.000326061,1.4747,0.523146
0.4,0.3,0.8,150,50,rosenbrock,3,1.1531e-09,0.0798862,0.0462558,1.83815,0.378698
0.4,1.5,0.3,150,50,rosenbrock,3,2.0187e-08,0.0108899,0.00707173,0.176635,0.564044
0.5,0.45,1.4,150,50,rosenbrock,3,5.60599e-10,4.6809e-05,2.54529e-05,0.913017,0.551633
0.5,0.65,1.2,150,50,rosenbrock,3,5.81236e-09,0.00106352,0.000441611,0.925098,0.44624
0.5,0.4,1.1,150,50,rosenbrock,3,2.35303e-09,0.000149908,4.74147e-05,0.77116,0.536591
0.5,0.2,0.95,150,50,rosenbrock,3,7.27601e-10,8.31654e-05,7.19821e-06,0.834359,0.656376
0.5,0.3,0.95,150,50,rosenbrock,3,2.21408e-08,0.000277052,4.88249e-05,1.0439,0.478153
0.5,0.35,0.95,150,50,rosenbrock,3,3.70409e-08,0.000121082,7.50795e-05,0.879783,0.658417
0.5,0.1,0.9,150,50,rosenbrock,3,2.01925e-10,5.55516e-06,1.21901e-06,0.84257,0.519964
0.5,0.6,0.9,150,50,rosenbrock,3,7.63475e-09,0.00257239,0.00122785,0.903431,0.54307
0.5,0.05,0.85,150,50,rosenbrock,3,2.43569e-11,3.73219e-05,1.66932e-06,1.14365,0.544952
0.5,0.3,0.85,150,50,rosenbrock,3,2.43694e-08,0.00326834,0.000338274,1.09803,0.49067
0.5,0.4,0.85,150,50,rosenbrock,3,1.35182e-07,0.00244466,0.000661979,1.18325,0.626693
0.5,0.0,0.8,150,50,rosenbrock,3,3.32533e-12,1.62751e-05,8.70482e-07,1.10861,0.498625
0.5,0.5,0.8,150,50,rosenbrock,3,8.77118e-10,0.00515628,0.00217526,1.34403,0.581346
0.5,0.45,0.7,150,50,rosenbrock,3,2.4174e-08,0.0189833,0.00933895,1.63829,0.715279
0.5,0.1,0.65,150,50,rosenbrock,3,2.97114e-07,0.0609548,0.0302958,1.96183,0.47311
0.6,0.15,0.75,150,50,rosenbrock,3,6.75006e-09,0.000293642,4.5386e-05,1.21547,0.596397
0.6,0.2,0.75,150,50,rosenbrock,3,1.87041e-09,0.000107592,6.6897e-05,1.03566,0.651032
0.6,0.05,0.65,150,50,rosenbrock,3,1.32322e-09,0.00133923,0.00019696,1.51942,0.639176
0.6,0.25,0.65,150,50,rosenbrock,3,9.49078e-08,0.00535345,0.00165877,1.42382,0.618429
0.6,0.0,0.6,150,50,rosenbrock,3,3.86742e-09,0.00062875,9.66706e-05,1.49337,0.637715
0.6,0.05,0.5,150,50,rosenbrock,3,1.0175e-08,0.0330099,0.0170052,2.03688,0.670851
0.6,0.65,0.2,150,50,rosenbrock,3,1.19047e-08,0.0101205,0.00562221,0.436221,0.491156
0.6,1.75,0.1,150,50,rosenbrock,3,1.31354e-07,0.00332215,0.00225392,0.0560764,0.4502
0.7,0.1,0.6,150,50,rosenbrock,3,2.91283e-07,0.00157741,0.000816346,1.35837,0.512002
0.7,0.0,0.55,150,50,rosenbrock,3,7.23144e-07,0.000235335,0.000141027,1.6256,0.491212
0.7,0.05,0.45,150,50,rosenbrock,3,2.05583e-07,0.00763795,0.00461926,1.77857,0.621549
0.7,0.15,0.45,150,50,rosenbrock,3,4.71804e-07,0.0207904,0.0112161,1.79785,0.641815
0.7,0.0,0.4,150,50,rosenbrock,3,1.12883e-07,0.00258942,0.0014197,1.77784,0.536077
0.8,0.0,0.2,150,50,rosenbrock,3,5.94751e-05,0.0117848,0.00991055,1.98528,0.522784
0.8,0.1,0.05,150,50,rosenbrock,3,0.0001101,0.0303083,0.0229398,0.86611,0.658243
0.4,0.1,3.0,450,150,rosenbrock,6,6.7742e-07,0.0502331,0.000228493,192.854,6.50878
0.4,0.15,3.0,450,150,rosenbrock,6,2.64882e-09,0.169997,0.000543662,211.764,5.09004
0.4,0.05,2.95,450,150,rosenbrock,6,7.68472e-08,0.356888,4.30767e-05,245.824,7.06963
0.4,0.1,2.95,450,150,rosenbrock,6,8.76808e-12,0.0201314,7.88147e-05,206.994,5.86187
0.4,0.25,2.95,450,150,rosenbrock,6,7.51795e-08,0.00128747,0.000955943,158.021,4.99858
0.4,0.3,2.95,450,150,rosenbrock,6,1.64307e-06,0.0162732,0.00276415,125.248,6.40467
0.4,0.4,2.95,450,150,rosenbrock,6,8.95744e-06,0.0144508,0.0093287,124.592,6.42546
0.4,0.0,2.9,450,150,rosenbrock,6,1.602e-10,0.347731,6.1789e-06,175.925,5.03718
0.4,0.05,2.9,450,150,rosenbrock,6,4.2488e-09,0.0596383,1.31675e-05,164.81,7.25785
0.4,0.1,2.9,450,150,rosenbrock,6,1.3957e-08,0.208746,4.0916e-05,230.214,6.63477
0.4,0.05,2.85,450,150,rosenbrock,6,1.33282e-09,0.0894231,4.93171e-06,193.602,6.93746
0.4,0.1,2.85,450,150,rosenbrock,6,7.10361e-09,0.0298336,1.36918e-05,125.894,5.85041
0.4,0.2,2.85,450,150,rosenbrock,6,4.70932e-09,0.218801,0.000103665,176.469,5.17282
0.4,0.25,2.85,450,150,rosenbrock,6,1.71358e-07,0.000579439,0.000258115,101.585,5.78067
0.4,0.0,2.8,450,150,rosenbrock,6,1.08928e-10,0.382953,7.71522e-07,220.344,6.63737
0.4,0.1,2.8,450,150,rosenbrock,6,4.29136e-09,0.218576,6.07199e-06,143.009,5.02222
0.4,0.25,2.8,450,150,rosenbrock,6,3.92128e-08,0.000246509,0.000123597,139.015,5.69671
0.4,0.3,2.8,450,150,rosenbrock,6,1.37739e-06,0.159755,0.000377185,139.132,6.54883
0.4,0.15,2.75,450,150,rosenbrock,6,5.70451e-10,0.0298224,5.54111e-06,119.131,5.00798
0.4,0.2,2.75,450,150,rosenbrock,6,1.91634e-08,0.168923,1.63707e-05,108.513,5.10262
0.4,0.25,2.75,450,150,rosenbrock,6,2.61878e-08,0.020115,5.23349e-05,125.654,4.97976
0.4,0.3,2.75,450,150,rosenbrock,6,1.03403e-07,0.0402305,0.000166821,133.369,6.57634
0.4,0.35,2.75,450,150,rosenbrock,6,2.43908e-06,0.000431894,0.000428063,109.118,6.07521
0.4,0.15,2.7,450,150,rosenbrock,6,8.8655e-10,2.97759e-06,1.85897e-06,158.974,4.76909
0.4,0.2,2.7,450,150,rosenbrock,6,2.62784e-08,1.11592e-05,6.76822e-06,117.562,5.04755
0.4,0.25,2.7,450,150,rosenbrock,6,2.43928e-08,0.139155,2.67595e-05,126.43,5.09567
0.4,0.3,2.7,450,150,rosenbrock,6,1.66962e-07,0.0102299,8.80063e-05,118.082,6.6337
0.4,0.35,2.7,450,150,rosenbrock,6,1.20149e-07,0.000336571,0.000239594,110.161,6.53632
0.4,0.4,2.7,450,150,rosenbrock,6,3.07923e-09,0.000656264,0.00065933,77.8498,6.54766
0.4,0.45,2.7,450,150,rosenbrock,6,8.67148e-07,0.0536574,0.0016266,64.292,6.63008
0.4,0.1,2.65,450,150,rosenbrock,6,1.9227e-11,0.0298053,1.64991e-07,169.548,5.13923
0.4,0.25,2.65,450,150,rosenbrock,6,2.07574e-09,0.158999,1.31807e-05,126.043,5.71169
0.4,0.35,2.65,450,150,rosenbrock,6,2.17617e-08,0.0499647,0.000133673,80.9289,6.58469
0.4,0.45,2.65,450,150,rosenbrock,6,4.85381e-08,0.0416516,0.00105591,89.4446,6.75169
0.4,0.1,2.6,450,150,rosenbrock,6,7.17648e-12,0.0695441,6.00296e-08,89.7626,6.69652
0.4,0.15,2.6,450,150,rosenbrock,6,7.76634e-11,0.158958,2.07696e-07,92.083,5.07012
0.4,0.2,2.6,450,150,rosenbrock,6,1.3257e-10,0.0298067,1.06459e-06,77.3238,5.15025
0.4,0.25,2.6,450,150,rosenbrock,6,2.23032e-09,0.168907,4.56822e-06,105.804,4.90254
0.4,0.2,2.55,450,150,rosenbrock,6,1.01762e-10,0.0496754,3.38472e-07,117.736,5.06411
0.4,0.35,2.55,450,150,rosenbrock,6,7.17094e-09,3.94818e-05,3.01575e-05,66.2295,6.62892
0.4,0.45,2.55,450,150,rosenbrock,6,1.38084e-06,0.011127,0.000356473,90.6656,6.70627
0.4,0.25,2.5,450,150,rosenbrock,6,5.50743e-10,0.139089,6.35039e-07,91.0203,5.15566
0.4,0.3,2.5,450,150,rosenbrock,6,6.65637e-09,0.0993558,3.45226e-06,119.638,6.75755
0.4,0.35,2.5,450,150,rosenbrock,6,7.17648e-12,2.42873e-05,1.5487e-05,64.4986,6.63704
0.4,0.0,2.45,450,150,rosenbrock,6,7.17648e-12,0.357655,1.08924e-10,119.097,6.711
0.4,0.1,2.45,450,150,rosenbrock,6,7.17648e-12,0.069544,1.0517e-09,67.8875,6.86133
0.4,0.3,2.45,450,150,rosenbrock,6,3.46627e-10,3.38603e-06,1.60169e-06,79.5616,6.59875
0.4,0.35,2.45,450,150,rosenbrock,6,2.5374e-09,0.0993897,7.61142e-06,51.0998,6.57885
0.4,0.15,2.4,450,150,rosenbrock,6,7.17648e-12,0.268241,2.02352e-09,125.709,6.65047
0.4,0.2,2.4,450,150,rosenbrock,6,7.17648e-12,2.11801e-08,9.27625e-09,89.3883,5.93145
0.4,0.25,2.4,450,150,rosenbrock,6,3.61656e-11,0.0496747,9.51404e-08,91.6034,5.92501
0.4,0.3,2.4,450,150,rosenbrock,6,2.57976e-10,8.57551e-07,6.1486e-07,109.518,6.19373
0.4,0.35,2.4,450,150,rosenbrock,6,8.82333e-11,0.0198802,3.12006e-06,68.4822,6.58529
0.4,0.4,2.4,450,150,rosenbrock,6,5.56776e-08,1.47138e-05,1.36446e-05,65.0579,5.79009
0.4,0.45,2.4,450,150,rosenbrock,6,1.56076e-07,0.069713,6.40956e-05,24.0281,6.68551
0.4,0.0,2.35,450,150,rosenbrock,6,7.17648e-12,0.0596091,2.83217e-11,102.291,6.69864
0.4,0.1,2.35,450,150,rosenbrock,6,7.17648e-12,0.278176,1.12962e-10,138.003,6.92512
0.4,0.15,2.35,450,150,rosenbrock,6,7.17648e-12,0.069544,3.8718e-10,72.9863,6.6766
0.4,0.25,2.35,450,150,rosenbrock,6,7.17648e-12,7.00421e-08,2.49798e-08,102.639,5.08992
0.4,0.3,2.35,450,150,rosenbrock,6,3.02544e-11,2.63198e-07,1.69255e-07,78.6032,6.41598
0.4,0.35,2.35,450,150,rosenbrock,6,1.21384e-09,2.4049e-06,1.41733e-06,29.7392,6.56085
0.4,0.4,2.35,450,150,rosenbrock,6,5.36418e-09,1.01405e-05,7.52297e-06,46.9413,6.58011
0.4,0.45,2.35,450,150,rosenbrock,6,1.98712e-08,0.0497216,3.48009e-05,77.8428,6.65955
0.4,0.15,2.3,450,150,rosenbrock,6,7.17648e-12,5.83501e-10,1.21487e-10,51.3386,6.82738
0.4,0.2,2.3,450,150,rosenbrock,6,7.17648e-12,0.158958,9.21368e-10,72.811,5.91851
0.4,0.25,2.3,450,150,rosenbrock,6,1.28607e-11,0.109283,9.22571e-09,67.1775,5.07853
0.4,0.3,2.3,450,150,rosenbrock,6,9.06232e-11,0.268241,8.88274e-08,119.26,6.44023
0.4,0.35,2.3,450,150,rosenbrock,6,3.46871e-10,0.0794807,6.96957e-07,66.5791,6.14879
0.4,0.4,2.3,450,150,rosenbrock,6,1.2305e-09,0.0993969,3.78109e-06,67.7033,6.50891
0.4,0.2,2.25,450,150,rosenbrock,6,7.17648e-12,7.14796e-10,2.10338e-10,26.9979,6.7072
0.4,0.25,2.25,450,150,rosenbrock,6,7.17648e-12,0.0298047,3.67138e-09,21.748,4.0505
0.4,0.3,2.25,450,150,rosenbrock,6,5.33328e-11,0.00993496,2.96116e-08,91.61,6.12353
0.4,0.35,2.25,450,150,rosenbrock,6,1.44395e-10,9.98043e-07,2.49544e-07,51.8886,6.22656
0.4,0.4,2.25,450,150,rosenbrock,6,1.34129e-09,4.88391e-06,1.89242e-06,45.7785,6.53113
0.4,0.45,2.25,450,150,rosenbrock,6,1.61128e-08,8.8463e-06,9.52089e-06,15.4545,6.84283
0.4,0.6,2.25,450,150,rosenbrock,6,2.06321e-07,0.0307834,0.000427098,48.3053,6.44867
0.4,0.0,2.2,450,150,rosenbrock,6,7.17648e-12,0.0298046,2.83217e-11,120.503,6.67073
0.4,0.05,2.2,450,150,rosenbrock,6,7.17648e-12,0.337785,2.83217e-11,92.8635,6.96395
0.4,0.1,2.2,450,150,rosenbrock,6,7.17648e-12,0.288111,2.8322e-11,84.0395,6.87864
0.4,0.25,2.2,450,150,rosenbrock,6,7.17648e-12,0.069544,1.09145e-09,66.3732,5.86523
0.4,0.3,2.2,450,150,rosenbrock,6,7.17648e-12,0.0894137,1.04017e-08,68.4021,6.08923
0.4,0.35,2.2,450,150,rosenbrock,6,1.13131e-10,0.0596098,1.27811e-07,49.8194,6.15573
0.4,0.4,2.2,450,150,rosenbrock,6,7.76608e-11,2.19015e-06,8.96413e-07,13.5811,6.6194
0.4,0.5,2.2,450,150,rosenbrock,6,2.60155e-08,3.01533e-05,2.58641e-05,21.7382,6.68264
0.4,0.15,2.15,450,150,rosenbrock,6,7.17648e-12,0.407329,5.33322e-11,106.842,6.64299
0.4,0.25,2.15,450,150,rosenbrock,6,7.17648e-12,5.65946e-10,2.27905e-10,21.1371,6.6245
0.4,0.3,2.15,450,150,rosenbrock,6,1.28607e-11,7.6868e-08,4.25913e-09,68.0619,6.25938
0.4,0.4,2.15,450,150,rosenbrock,6,2.17153e-10,5.41089e-07,4.46214e-07,50.1366,6.62293
0.4,0.45,2.15,450,150,rosenbrock,6,9.69766e-10,0.0596433,3.18566e-06,48.5569,6.80533
0.4,0.0,2.1,450,150,rosenbrock,6,7.17648e-12,0.32785,2.83217e-11,70.3768,6.61932
0.4,0.2,2.1,450,150,rosenbrock,6,7.17648e-12,0.188762,5.33328e-11,24.5687,5.92378
0.4,0.35,2.1,450,150,rosenbrock,6,2.02504e-11,0.0496744,2.25128e-08,17.0371,5.47161
0.4,0.4,2.1,450,150,rosenbrock,6,8.82333e-11,2.97472e-07,1.92311e-07,17.0294,6.98055
0.4,0.45,2.1,450,150,rosenbrock,6,4.59661e-10,0.109288,1.42487e-06,31.0527,6.75593
0.4,0.5,2.1,450,150,rosenbrock,6,2.01008e-10,2.20238e-05,7.65643e-06,21.7341,6.72065
0.4,0.55,2.1,450,150,rosenbrock,6,1.49269e-09,3.65861e-05,3.23132e-05,28.0044,6.36371
0.4,0.05,2.05,450,150,rosenbrock,6,7.17648e-12,0.208632,2.83217e-11,56.1915,7.21952
0.4,0.25,2.05,450,150,rosenbrock,6,7.17648e-12,0.208632,8.82333e-11,68.817,5.84462
0.4,0.3,2.05,450,150,rosenbrock,6,7.17648e-12,1.52349e-09,6.21295e-10,50.3693,5.85845
0.4,0.35,2.05,450,150,rosenbrock,6,7.17648e-12,0.0596092,7.43612e-09,33.3551,6.2007
0.4,0.4,2.05,450,150,rosenbrock,6,1.28608e-11,1.98217e-07,8.03656e-08,68.9796,5.065
0.4,0.45,2.05,450,150,rosenbrock,6,5.33322e-11,0.0198853,7.66602e-07,52.2767,6.73275
0.4,0.5,2.05,450,150,rosenbrock,6,1.79295e-09,0.0696196,5.13912e-06,25.5642,6.36935
0.4,0.7,2.05,450,150,rosenbrock,6,2.59726e-07,0.00231304,0.000452808,25.0503,7.14957
0.4,0.05,2.0,450,150,rosenbrock,6,7.17648e-12,2.39817e-11,1.9227e-11,50.531,7.24303
0.4,0.1,2.0,450,150,rosenbrock,6,7.17648e-12,0.0198697,2.83217e-11,51.8081,6.22957
0.4,0.15,2.0,450,150,rosenbrock,6,7.17648e-12,0.0198697,2.8322e-11,51.3334,6.74849
0.4,0.2,2.0,450,150,rosenbrock,6,7.17648e-12,0.0298046,3.94628e-11,51.1052,5.62432
0.4,0.3,2.0,450,150,rosenbrock,6,7.17648e-12,0.0198697,1.97203e-10,47.9893,5.84394
0.4,0.35,2.0,450,150,rosenbrock,6,7.17648e-12,0.069544,3.54158e-09,26.4963,4.01576
0.4,0.4,2.0,450,150,rosenbrock,6,8.45959e-11,0.0397396,4.79497e-08,21.1308,5.1349
0.4,0.5,2.0,450,150,rosenbrock,6,1.14979e-09,2.57127e-06,2.20791e-06,23.9465,6.72126
0.4,0.05,1.95,450,150,rosenbrock,6,7.17648e-12,0.238436,2.83217e-11,70.7192,7.25988
0.4,0.1,1.95,450,150,rosenbrock,6,7.17648e-12,0.248371,2.8322e-11,53.0242,6.65254
0.4,0.15,1.95,450,150,rosenbrock,6,7.17648e-12,0.119218,2.83217e-11,29.2902,6.71036
0.4,0.25,1.95,450,150,rosenbrock,6,7.17648e-12,0.0596091,5.33322e-11,35.5759,5.18702
0.4,0.3,1.95,450,150,rosenbrock,6,7.17648e-12,3.09724e-10,1.12789e-10,17.7547,5.8609
0.4,0.35,1.95,450,150,rosenbrock,6,7.17648e-12,0.119218,1.33075e-09,10.4009,4.35052
0.4,0.55,1.95,450,150,rosenbrock,6,4.00431e-08,9.26305e-06,8.71389e-06,46.9438,6.56448
0.4,0.05,1.9,450,150,rosenbrock,6,7.17648e-12,2.13322e-11,1.5703e-11,54.4616,7.12965
0.4,0.2,1.9,450,150,rosenbrock,6,7.17648e-12,3.81646e-11,2.8322e-11,45.5245,5.15157
0.4,0.25,1.9,450,150,rosenbrock,6,7.17648e-12,0.0794788,5.33322e-11,26.0358,5.93824
