n_leaders,a_factor,c_factor,convergence,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
3,0.685363,3.882831,linear,150,50,rosenbrock,3,0.005796,1.241924,0.679447,3.049380,0.803830
3,3.882831,6.231237,linear,150,50,rosenbrock,3,0.008778,1.264585,0.541667,2.327530,1.991765
3,3.882831,0.939444,linear,150,50,rosenbrock,3,0.000056,0.159316,0.196939,1.913634,0.669205
3,1.287720,1.765111,linear,150,50,rosenbrock,3,0.004435,0.212946,0.241842,2.325304,0.633725
3,1.287720,4.545940,linear,150,50,rosenbrock,3,0.001409,0.347009,0.313282,2.979357,0.664245
3,0.939444,0.802409,linear,150,50,rosenbrock,3,0.003682,1.945341,2.341082,27.192289,1.195750
3,5.322296,0.500000,linear,150,50,rosenbrock,3,0.000499,0.580113,0.453393,2.237755,0.679630
3,0.939444,2.066557,linear,150,50,rosenbrock,3,0.003620,0.746418,0.540981,3.106117,0.806335
3,2.419483,1.765111,linear,150,50,rosenbrock,3,0.000605,0.193244,0.217862,1.398281,0.705835
3,1.507637,2.066557,linear,150,50,rosenbrock,3,0.033525,1.031978,0.440361,3.440366,0.687465
3,1.287720,2.832683,linear,150,50,rosenbrock,3,0.001872,0.205235,0.205875,1.090439,0.726495
3,1.507637,5.322296,linear,150,50,rosenbrock,3,0.024712,0.705925,0.364361,3.321257,0.654570
3,0.802409,7.295407,linear,150,50,rosenbrock,3,0.005243,0.103948,0.103366,1.129546,1.489350
3,0.939444,1.287720,linear,150,50,rosenbrock,3,0.000107,1.641699,1.338866,2.244990,1.340820
3,1.765111,5.322296,linear,150,50,rosenbrock,3,0.000224,0.201290,0.267164,0.707390,0.830605
3,3.882831,1.507637,linear,150,50,rosenbrock,3,0.000747,0.206972,0.250031,1.929238,0.897395
3,1.099883,3.882831,linear,150,50,rosenbrock,3,0.002753,0.149025,0.191140,1.991196,0.936250
3,3.316448,10.000000,linear,150,50,rosenbrock,3,0.000198,1.984933,1.912421,2.278407,0.961300
3,1.099883,0.585390,linear,150,50,rosenbrock,3,0.017426,0.600059,0.540534,3.002434,1.069940
3,2.832683,0.500000,linear,150,50,rosenbrock,3,0.005392,0.744987,0.756471,2.217612,0.638035
3,1.507637,3.316448,linear,150,50,rosenbrock,3,0.000205,0.157298,0.195041,1.020305,0.683300
3,3.882831,3.882831,linear,150,50,rosenbrock,3,0.018969,1.253613,0.733726,3.722112,0.644005
3,2.066557,1.507637,linear,150,50,rosenbrock,3,0.025240,0.427702,0.286064,2.328075,0.811930
3,1.099883,6.231237,linear,150,50,rosenbrock,3,0.001036,0.178843,0.224781,1.397750,1.801145
3,1.765111,1.507637,linear,150,50,rosenbrock,3,0.024170,0.245204,0.282118,1.035749,1.151290
3,2.066557,0.939444,linear,150,50,rosenbrock,3,0.002190,0.797427,0.611352,3.265695,0.817975
3,1.507637,8.541316,linear,150,50,rosenbrock,3,0.000042,0.291920,0.403078,1.780187,0.857900
3,2.832683,2.066557,linear,150,50,rosenbrock,3,0.066671,0.453922,0.261046,1.814500,0.653285
3,5.322296,0.585390,linear,150,50,rosenbrock,3,0.003128,0.688755,0.304336,3.411409,0.863665
3,2.066557,4.545940,linear,150,50,rosenbrock,3,0.002574,0.226572,0.228774,1.661923,0.637510
3,6.231237,6.231237,linear,150,50,rosenbrock,3,0.010180,1.546772,1.219553,2.159108,0.940485
3,5.322296,0.802409,linear,150,50,rosenbrock,3,0.005542,0.832239,0.304781,2.023055,1.635340
3,2.419483,8.541316,linear,150,50,rosenbrock,3,0.075432,0.842873,0.719444,1.967297,0.637455
3,6.231237,3.882831,linear,150,50,rosenbrock,3,0.000098,1.241294,0.571404,3.920197,1.043090
3,2.419483,1.287720,linear,150,50,rosenbrock,3,0.000799,0.263800,0.329060,1.320494,0.730250
3,2.419483,3.316448,linear,150,50,rosenbrock,3,0.000241,0.252040,0.217948,1.872633,2.463470
3,3.316448,2.419483,linear,150,50,rosenbrock,3,0.000000,0.177630,0.225772,1.623594,2.158620
3,3.316448,0.500000,linear,150,50,rosenbrock,3,0.126113,0.808356,0.781112,1.574195,0.827955
3,0.500000,3.882831,linear,150,50,rosenbrock,3,0.000052,0.391608,0.531457,2.898755,0.852925
3,2.419483,5.322296,linear,150,50,rosenbrock,3,0.031196,0.230261,0.257100,1.513081,0.653960
3,2.066557,7.295407,linear,150,50,rosenbrock,3,0.004117,0.925699,0.439170,3.875993,0.697120
3,3.316448,0.802409,linear,150,50,rosenbrock,3,0.013586,1.116334,0.625312,3.184247,0.815070
3,2.066557,2.832683,linear,150,50,rosenbrock,3,0.000080,0.125011,0.170993,2.120202,0.823330
3,2.832683,6.231237,linear,150,50,rosenbrock,3,0.082949,1.361302,0.582593,3.205318,0.627225
3,0.585390,5.322296,linear,150,50,rosenbrock,3,0.004851,0.391837,0.369092,2.186889,0.643710
3,3.882831,10.000000,linear,150,50,rosenbrock,3,0.005757,1.165773,0.874485,3.078708,0.836470
3,0.802409,4.545940,linear,150,50,rosenbrock,3,0.023593,0.221458,0.268594,2.057561,0.667625
3,2.832683,8.541316,linear,150,50,rosenbrock,3,0.027751,1.561358,0.517185,3.229590,0.855060
3,4.545940,0.685363,linear,150,50,rosenbrock,3,0.022925,0.665099,0.426506,2.864701,0.823970
3,2.419483,0.500000,linear,150,50,rosenbrock,3,0.006750,0.922809,0.920211,3.298439,0.638735
3,10.000000,0.585390,linear,150,50,rosenbrock,3,0.000355,0.223167,0.222996,2.574661,0.831820
3,2.832683,3.882831,linear,150,50,rosenbrock,3,0.000376,0.813015,0.338513,2.175411,0.673760
3,0.685363,0.939444,linear,150,50,rosenbrock,3,0.011334,1.411744,1.544957,3.607171,0.766130
3,3.316448,3.882831,linear,150,50,rosenbrock,3,0.001822,1.008134,0.388724,3.133575,0.651450
3,3.316448,1.507637,linear,150,50,rosenbrock,3,0.047178,1.139291,0.700367,2.187628,0.712430
3,0.685363,6.231237,linear,150,50,rosenbrock,3,0.023835,0.323379,0.245618,2.967278,0.834860
3,1.765111,2.419483,linear,150,50,rosenbrock,3,0.000071,0.259799,0.235302,1.588117,0.807445
3,1.507637,1.099883,linear,150,50,rosenbrock,3,0.061949,0.630318,0.688666,2.426410,0.654230
3,4.545940,1.099883,linear,150,50,rosenbrock,3,0.000542,0.196784,0.225634,1.391075,0.799505
3,0.802409,1.765111,linear,150,50,rosenbrock,3,0.010296,1.878649,2.860893,2.468536,0.799520
3,4.545940,1.765111,linear,150,50,rosenbrock,3,0.011261,0.162138,0.183142,0.574072,0.929490
3,0.685363,10.000000,linear,150,50,rosenbrock,3,0.002437,0.192299,0.247488,0.661755,0.845140
