selection,limit,mutation_dims,phi0,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
tournament 3,50,1,2.000000,75,50,rastrigin,3,0.000002,0.000035,0.000021,0.000264,1.748200
tournament 3,70,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000003,0.000014,0.788840
tournament 3,70,1,1.493759,75,50,rastrigin,3,0.000000,0.000010,0.000010,0.000142,0.820505
tournament 3,80,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000006,0.926770
tournament 3,80,1,1.037155,75,50,rastrigin,3,0.000000,0.000006,0.000008,0.000018,0.948815
tournament 3,60,1,2.000000,75,50,rastrigin,3,0.000000,0.000084,0.000073,0.000321,0.975085
tournament 3,80,1,1.606822,75,50,rastrigin,3,0.000000,0.000013,0.000011,0.000054,0.794210
tournament 3,70,1,1.728444,75,50,rastrigin,3,0.000000,0.000020,0.000011,0.000319,0.847265
tournament 3,80,1,0.537845,75,50,rastrigin,3,0.000011,0.000169,0.000176,0.000370,0.841760
tournament 3,70,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000001,0.000006,0.818880
tournament 3,90,1,0.500000,75,50,rastrigin,3,0.000004,0.000300,0.000296,0.012690,0.924590
tournament 3,80,1,1.859271,75,50,rastrigin,3,0.000000,0.000053,0.000060,0.000178,0.937170
tournament 3,70,1,0.622346,75,50,rastrigin,3,0.000004,0.000076,0.000095,0.000085,1.205950
tournament 3,60,1,1.728444,75,50,rastrigin,3,0.000000,0.000015,0.000019,0.000051,0.926295
tournament 3,70,1,0.964176,75,50,rastrigin,3,0.000000,0.000015,0.000007,0.000039,0.941040
tournament 3,90,1,0.578555,75,50,rastrigin,3,0.000000,0.000221,0.000204,0.000423,0.940835
tournament 3,60,1,0.720123,75,50,rastrigin,3,0.000002,0.000034,0.000037,0.000502,1.536075
tournament 3,80,1,0.896332,75,50,rastrigin,3,0.000004,0.000081,0.000087,0.000517,1.825560
tournament 3,80,1,0.622346,75,50,rastrigin,3,0.000000,0.000086,0.000082,0.000183,0.815845
tournament 3,80,1,0.720123,75,50,rastrigin,3,0.000000,0.000051,0.000051,0.000214,0.792000
tournament 3,80,1,1.388651,75,50,rastrigin,3,0.000000,0.000007,0.000009,0.000066,1.649440
tournament 3,90,1,0.669452,75,50,rastrigin,3,0.000000,0.000113,0.000088,0.000689,0.938000
tournament 3,70,1,2.000000,75,50,rastrigin,3,0.000000,0.000088,0.000072,0.000357,0.956765
tournament 3,60,1,0.622346,75,50,rastrigin,3,0.000002,0.000171,0.000231,0.004569,2.427065
tournament 3,60,1,0.964176,75,50,rastrigin,3,0.000002,0.000020,0.000016,0.000051,1.496835
tournament 3,80,1,0.833262,75,50,rastrigin,3,0.000000,0.000071,0.000077,0.000744,1.141545
tournament 3,70,1,0.537845,75,50,rastrigin,3,0.000000,0.000150,0.000059,0.004642,2.052350
tournament 3,90,1,0.896332,75,50,rastrigin,3,0.000000,0.000135,0.000086,0.000340,1.035640
tournament 3,90,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000007,0.936670
tournament 3,90,1,1.037155,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000003,0.953385
tournament 3,60,1,1.290939,75,50,rastrigin,3,0.000000,0.000004,0.000005,0.000015,0.952450
tournament 3,70,1,0.833262,75,50,rastrigin,3,0.000002,0.000085,0.000065,0.000202,1.936080
tournament 3,90,1,1.859271,75,50,rastrigin,3,0.000004,0.000075,0.000093,0.000247,0.801905
tournament 3,60,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000003,1.360985
tournament 3,90,1,0.774630,75,50,rastrigin,3,0.000000,0.000027,0.000034,0.000174,1.426490
tournament 3,100,1,0.500000,75,50,rastrigin,3,0.000044,0.000195,0.000212,0.001058,0.798655
tournament 3,80,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000014,0.994795
tournament 3,100,1,0.669452,75,50,rastrigin,3,0.000000,0.000042,0.000035,0.000264,0.796275
tournament 3,90,1,1.388651,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000024,1.181695
tournament 3,100,1,0.578555,75,50,rastrigin,3,0.000000,0.000066,0.000050,0.000811,0.877675
tournament 3,90,1,1.606822,75,50,rastrigin,3,0.000000,0.000017,0.000025,0.000029,1.196345
tournament 3,80,1,1.728444,75,50,rastrigin,3,0.000004,0.000018,0.000021,0.000128,1.317810
tournament 3,90,1,0.537845,75,50,rastrigin,3,0.000002,0.000099,0.000134,0.000219,1.388810
tournament 3,80,1,1.115658,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000003,0.845830
tournament 3,80,1,0.964176,75,50,rastrigin,3,0.000000,0.000018,0.000022,0.000081,0.813085
tournament 3,100,1,1.388651,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000032,0.855345
tournament 3,70,1,0.720123,75,50,rastrigin,3,0.000000,0.000066,0.000085,0.000326,2.689580
tournament 3,100,1,1.200103,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000003,0.945730
tournament 3,100,1,1.606822,75,50,rastrigin,3,0.000002,0.000014,0.000011,0.000118,0.840745
tournament 3,110,1,0.669452,75,50,rastrigin,3,0.000006,0.000090,0.000120,0.002958,0.799470
tournament 3,90,1,0.964176,75,50,rastrigin,3,0.000000,0.000031,0.000038,0.000242,0.824985
tournament 3,100,1,1.037155,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000009,1.127550
tournament 3,100,1,1.859271,75,50,rastrigin,3,0.000000,0.000039,0.000038,0.000121,0.946005
tournament 3,110,1,0.578555,75,50,rastrigin,3,0.000004,0.000072,0.000084,0.000419,0.940630
tournament 3,100,1,0.622346,75,50,rastrigin,3,0.000002,0.000028,0.000032,0.000115,0.917735
tournament 3,80,1,1.493759,75,50,rastrigin,3,0.000000,0.000006,0.000006,0.000036,0.993285
tournament 3,110,1,0.500000,75,50,rastrigin,3,0.000010,0.000333,0.000219,0.001188,1.142260
tournament 3,90,1,0.720123,75,50,rastrigin,3,0.000002,0.000050,0.000051,0.000908,1.190515
tournament 3,100,1,0.774630,75,50,rastrigin,3,0.000004,0.000041,0.000055,0.000520,1.497510
tournament 3,90,1,0.622346,75,50,rastrigin,3,0.000000,0.000083,0.000092,0.000369,1.561230
tournament 3,100,1,0.896332,75,50,rastrigin,3,0.000004,0.000072,0.000061,0.000300,1.597065
tournament 3,80,1,2.000000,75,50,rastrigin,3,0.000002,0.000072,0.000086,0.000121,1.640355
tournament 3,110,1,0.774630,75,50,rastrigin,3,0.000002,0.000034,0.000047,0.000093,1.429155
tournament 3,90,1,0.833262,75,50,rastrigin,3,0.000000,0.000067,0.000040,0.000471,0.831490
tournament 3,110,1,0.896332,75,50,rastrigin,3,0.000000,0.000054,0.000040,0.000254,0.932025
tournament 3,120,1,0.578555,75,50,rastrigin,3,0.000010,0.000164,0.000113,0.001078,0.908245
tournament 3,90,1,2.000000,75,50,rastrigin,3,0.000002,0.000067,0.000050,0.000669,0.935755
tournament 3,100,1,0.537845,75,50,rastrigin,3,0.000006,0.000104,0.000095,0.000637,0.914740
tournament 3,90,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000004,1.075495
tournament 3,90,1,1.493759,75,50,rastrigin,3,0.000000,0.000008,0.000009,0.000016,0.797850
tournament 3,100,1,0.720123,75,50,rastrigin,3,0.000002,0.000036,0.000032,0.001316,0.807750
tournament 3,90,1,1.728444,75,50,rastrigin,3,0.000000,0.000024,0.000020,0.000111,0.780860
tournament 3,110,1,1.037155,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000003,1.120760
tournament 3,110,1,1.388651,75,50,rastrigin,3,0.000000,0.000006,0.000008,0.000020,0.959260
tournament 3,110,1,1.606822,75,50,rastrigin,3,0.000000,0.000012,0.000012,0.000032,0.822025
tournament 3,90,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000001,0.000009,0.936455
tournament 3,110,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000005,0.928335
tournament 3,120,1,0.500000,75,50,rastrigin,3,0.000000,0.000383,0.000467,0.001224,1.016515
tournament 3,100,1,1.493759,75,50,rastrigin,3,0.000000,0.000006,0.000007,0.000034,0.788940
tournament 3,100,1,1.728444,75,50,rastrigin,3,0.000000,0.000019,0.000007,0.000068,0.800930
tournament 3,100,1,1.290939,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000008,0.838835
tournament 3,120,1,0.774630,75,50,rastrigin,3,0.000000,0.000089,0.000110,0.000980,0.813850
tournament 3,110,1,0.720123,75,50,rastrigin,3,0.000008,0.000043,0.000041,0.000428,0.868445
tournament 3,120,1,0.896332,75,50,rastrigin,3,0.000000,0.000059,0.000076,0.000350,0.796405
tournament 3,120,1,0.669452,75,50,rastrigin,3,0.000000,0.000035,0.000029,0.000564,1.006315
tournament 3,110,1,0.622346,75,50,rastrigin,3,0.000000,0.000057,0.000041,0.000441,0.945545
tournament 3,120,1,1.037155,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000016,0.936125
tournament 3,110,1,0.537845,75,50,rastrigin,3,0.000011,0.000102,0.000134,0.000736,0.927185
tournament 3,110,1,1.859271,75,50,rastrigin,3,0.000006,0.000057,0.000061,0.000128,1.558865
tournament 3,100,1,0.833262,75,50,rastrigin,3,0.000000,0.000051,0.000038,0.000265,0.931770
tournament 3,100,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000002,1.164590
tournament 3,120,1,1.388651,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000012,0.932630
tournament 3,120,1,1.606822,75,50,rastrigin,3,0.000000,0.000019,0.000011,0.000067,0.928180
tournament 3,110,1,1.493759,75,50,rastrigin,3,0.000000,0.000012,0.000010,0.000036,1.011590
tournament 3,110,1,0.833262,75,50,rastrigin,3,0.000002,0.000128,0.000109,0.005844,0.840880
tournament 3,100,1,2.000000,75,50,rastrigin,3,0.000006,0.000064,0.000051,0.000666,1.231130
tournament 3,100,1,0.964176,75,50,rastrigin,3,0.000000,0.000019,0.000014,0.000085,1.167230
tournament 3,120,1,0.622346,75,50,rastrigin,3,0.000015,0.000108,0.000112,0.000519,0.794550
tournament 3,130,1,0.500000,75,50,rastrigin,3,0.000008,0.000248,0.000259,0.049272,0.801275
tournament 3,130,1,0.578555,75,50,rastrigin,3,0.000000,0.000097,0.000102,0.000323,0.785000
tournament 3,120,1,1.859271,75,50,rastrigin,3,0.000000,0.000043,0.000040,0.000302,0.971395
tournament 3,110,1,0.964176,75,50,rastrigin,3,0.000000,0.000011,0.000010,0.000226,0.987405
tournament 3,130,1,0.774630,75,50,rastrigin,3,0.000000,0.000036,0.000037,0.000756,0.897420
tournament 3,120,1,0.964176,75,50,rastrigin,3,0.000000,0.000008,0.000009,0.000032,0.841435
tournament 3,130,1,0.669452,75,50,rastrigin,3,0.000008,0.000077,0.000070,0.000594,0.933430
tournament 3,130,1,0.896332,75,50,rastrigin,3,0.000010,0.000068,0.000061,0.000174,0.955545
tournament 3,110,1,1.728444,75,50,rastrigin,3,0.000000,0.000017,0.000020,0.000050,0.793015
tournament 3,110,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000007,0.942540
tournament 3,130,1,1.200103,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000034,0.925660
tournament 3,120,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000005,0.935680
tournament 3,120,1,0.537845,75,50,rastrigin,3,0.000000,0.000067,0.000055,0.000225,0.790920
tournament 3,130,1,1.388651,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000064,0.812000
tournament 3,120,1,0.833262,75,50,rastrigin,3,0.000000,0.000073,0.000085,0.000179,0.786595
tournament 3,130,1,1.859271,75,50,rastrigin,3,0.000000,0.000064,0.000061,0.000274,0.933140
tournament 3,120,1,0.720123,75,50,rastrigin,3,0.000004,0.000072,0.000080,0.000330,0.819665
tournament 3,140,1,0.500000,75,50,rastrigin,3,0.000002,0.000312,0.000416,0.002445,0.896220
tournament 3,130,1,1.037155,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000003,0.942540
tournament 3,140,1,0.578555,75,50,rastrigin,3,0.000002,0.000075,0.000078,0.000898,0.927675
tournament 3,120,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000007,1.008760
tournament 3,110,1,1.290939,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000009,1.442550
tournament 3,140,1,0.669452,75,50,rastrigin,3,0.000000,0.000077,0.000079,0.000167,0.933700
tournament 3,140,1,0.896332,75,50,rastrigin,3,0.000004,0.000058,0.000074,0.000110,0.934050
tournament 3,120,1,1.493759,75,50,rastrigin,3,0.000000,0.000009,0.000009,0.000045,0.933835
tournament 3,150,1,0.669452,75,50,rastrigin,3,0.000002,0.000092,0.000088,0.000256,0.813800
tournament 3,130,1,0.964176,75,50,rastrigin,3,0.000004,0.000028,0.000033,0.000270,1.058995
tournament 3,120,1,2.000000,75,50,rastrigin,3,0.000008,0.000132,0.000077,0.000265,0.788090
tournament 3,130,1,0.622346,75,50,rastrigin,3,0.000000,0.000049,0.000053,0.001255,0.810640
tournament 3,130,1,0.537845,75,50,rastrigin,3,0.000002,0.000054,0.000055,0.000426,0.847900
tournament 3,140,1,0.774630,75,50,rastrigin,3,0.000000,0.000044,0.000036,0.000136,1.362530
tournament 3,150,1,0.500000,75,50,rastrigin,3,0.000006,0.000542,0.000576,0.002705,0.845075
tournament 3,130,1,0.833262,75,50,rastrigin,3,0.000004,0.000072,0.000072,0.000151,0.794525
tournament 3,150,1,0.578555,75,50,rastrigin,3,0.000002,0.000120,0.000076,0.000798,0.791185
tournament 3,140,1,1.037155,75,50,rastrigin,3,0.000000,0.000004,0.000005,0.000024,1.691365
tournament 3,130,1,1.493759,75,50,rastrigin,3,0.000000,0.000008,0.000009,0.000111,0.833380
tournament 3,110,1,2.000000,75,50,rastrigin,3,0.000011,0.000072,0.000100,0.000199,0.954080
tournament 3,150,1,1.037155,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000004,0.854890
tournament 3,120,1,1.728444,75,50,rastrigin,3,0.000000,0.000010,0.000010,0.000046,1.838460
tournament 3,140,1,1.606822,75,50,rastrigin,3,0.000000,0.000008,0.000009,0.000023,0.963575
tournament 3,130,1,1.606822,75,50,rastrigin,3,0.000000,0.000015,0.000018,0.000056,2.396585
tournament 3,140,1,1.859271,75,50,rastrigin,3,0.000000,0.000027,0.000019,0.000136,1.627545
tournament 3,120,1,1.290939,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000005,1.666950
tournament 3,130,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000004,0.819645
tournament 3,140,1,1.388651,75,50,rastrigin,3,0.000000,0.000003,0.000003,0.000017,1.088400
tournament 3,150,1,0.896332,75,50,rastrigin,3,0.000008,0.000039,0.000041,0.000081,1.094620
tournament 3,140,1,0.537845,75,50,rastrigin,3,0.000000,0.000029,0.000038,0.000432,0.943065
tournament 3,150,1,1.388651,75,50,rastrigin,3,0.000000,0.000005,0.000006,0.000015,0.949850
tournament 3,130,1,1.290939,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000023,1.230790
tournament 3,150,1,0.720123,75,50,rastrigin,3,0.000004,0.000067,0.000060,0.000394,0.819790
tournament 3,160,1,0.500000,75,50,rastrigin,3,0.000015,0.000099,0.000109,0.000515,0.822110
tournament 3,160,1,0.669452,75,50,rastrigin,3,0.000000,0.000088,0.000088,0.000148,0.843330
tournament 3,130,1,0.720123,75,50,rastrigin,3,0.000000,0.000057,0.000055,0.000177,1.566160
tournament 3,140,1,0.964176,75,50,rastrigin,3,0.000000,0.000010,0.000012,0.000058,0.975240
tournament 3,130,1,2.000000,75,50,rastrigin,3,0.000000,0.000154,0.000088,0.000470,1.245450
tournament 3,150,1,1.859271,75,50,rastrigin,3,0.000004,0.000046,0.000046,0.000229,0.993975
tournament 3,150,1,0.537845,75,50,rastrigin,3,0.000000,0.000116,0.000076,0.000304,1.023495
tournament 3,140,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000012,1.574745
tournament 3,140,1,0.622346,75,50,rastrigin,3,0.000002,0.000059,0.000062,0.000441,1.359480
tournament 3,160,1,0.774630,75,50,rastrigin,3,0.000000,0.000113,0.000092,0.000691,0.822005
tournament 3,150,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000018,1.568520
tournament 3,150,1,0.774630,75,50,rastrigin,3,0.000000,0.000027,0.000022,0.000081,2.442480
tournament 3,160,1,0.578555,75,50,rastrigin,3,0.000000,0.000049,0.000042,0.000179,1.272065
tournament 3,140,1,0.833262,75,50,rastrigin,3,0.000002,0.000102,0.000082,0.001324,1.442065
tournament 3,150,1,0.622346,75,50,rastrigin,3,0.000002,0.000071,0.000074,0.002293,0.817005
tournament 3,150,1,1.606822,75,50,rastrigin,3,0.000000,0.000010,0.000011,0.000096,0.926090
tournament 3,140,1,0.720123,75,50,rastrigin,3,0.000004,0.000065,0.000056,0.000922,0.933065
tournament 3,160,1,0.896332,75,50,rastrigin,3,0.000002,0.000106,0.000130,0.001485,1.028965
tournament 3,150,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000001,0.000002,0.816230
tournament 3,160,1,1.037155,75,50,rastrigin,3,0.000000,0.000004,0.000003,0.000019,0.890075
tournament 3,140,1,2.000000,75,50,rastrigin,3,0.000008,0.000073,0.000075,0.000749,0.790315
tournament 3,130,1,1.728444,75,50,rastrigin,3,0.000000,0.000012,0.000010,0.000063,0.880780
tournament 3,140,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000001,0.000123,0.933210
tournament 3,160,1,1.859271,75,50,rastrigin,3,0.000004,0.000048,0.000043,0.000302,0.796825
tournament 3,160,1,1.606822,75,50,rastrigin,3,0.000000,0.000010,0.000009,0.000050,0.931405
tournament 3,170,1,0.500000,75,50,rastrigin,3,0.000004,0.000062,0.000049,0.003458,0.790165
tournament 3,150,1,0.964176,75,50,rastrigin,3,0.000000,0.000013,0.000013,0.000118,0.942855
tournament 3,170,1,0.774630,75,50,rastrigin,3,0.000000,0.000113,0.000147,0.000560,0.788440
tournament 3,170,1,0.578555,75,50,rastrigin,3,0.000000,0.000061,0.000062,0.000888,0.938185
tournament 3,160,1,0.537845,75,50,rastrigin,3,0.000000,0.000049,0.000061,0.000095,0.914865
tournament 3,150,1,1.493759,75,50,rastrigin,3,0.000000,0.000005,0.000007,0.000034,1.119890
tournament 3,160,1,1.200103,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000005,1.725075
tournament 3,160,1,0.622346,75,50,rastrigin,3,0.000002,0.000102,0.000085,0.000240,0.802690
tournament 3,160,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000001,0.000004,0.845890
tournament 3,160,1,0.720123,75,50,rastrigin,3,0.000000,0.000094,0.000063,0.000382,0.946795
tournament 3,180,1,0.500000,75,50,rastrigin,3,0.000006,0.000314,0.000336,0.002777,0.778350
tournament 3,160,1,0.833262,75,50,rastrigin,3,0.000000,0.000083,0.000054,0.000179,0.861295
tournament 3,170,1,0.896332,75,50,rastrigin,3,0.000000,0.000035,0.000029,0.001093,0.948730
tournament 3,170,1,1.037155,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000013,0.944000
tournament 3,180,1,0.774630,75,50,rastrigin,3,0.000000,0.000094,0.000095,0.000280,0.880590
tournament 3,150,1,2.000000,75,50,rastrigin,3,0.000004,0.000035,0.000040,0.000198,0.922735
tournament 3,140,1,1.290939,75,50,rastrigin,3,0.000000,0.000005,0.000005,0.000029,0.937170
tournament 3,150,1,0.833262,75,50,rastrigin,3,0.000000,0.000036,0.000043,0.000107,0.929375
tournament 3,140,1,1.728444,75,50,rastrigin,3,0.000004,0.000036,0.000043,0.000255,1.855860
tournament 3,160,1,1.388651,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000016,1.940910
tournament 3,150,1,1.290939,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000061,1.167895
tournament 3,160,1,0.964176,75,50,rastrigin,3,0.000004,0.000028,0.000038,0.000097,0.798425
tournament 3,180,1,0.896332,75,50,rastrigin,3,0.000000,0.000033,0.000033,0.000069,0.782860
tournament 3,160,1,1.728444,75,50,rastrigin,3,0.000000,0.000030,0.000026,0.000376,1.064125
tournament 3,170,1,1.200103,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000004,1.410845
tournament 3,180,1,1.200103,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000009,1.028540
tournament 3,180,1,0.669452,75,50,rastrigin,3,0.000000,0.000118,0.000110,0.001897,1.020825
tournament 3,170,1,0.669452,75,50,rastrigin,3,0.000004,0.000061,0.000053,0.000525,1.818375
tournament 3,140,1,1.493759,75,50,rastrigin,3,0.000000,0.000010,0.000009,0.000021,2.038350
tournament 3,160,1,2.000000,75,50,rastrigin,3,0.000000,0.000064,0.000070,0.000648,0.793785
tournament 3,170,1,0.833262,75,50,rastrigin,3,0.000000,0.000039,0.000046,0.000133,0.845955
tournament 3,170,1,1.859271,75,50,rastrigin,3,0.000002,0.000035,0.000037,0.000076,1.669055
tournament 3,180,1,1.388651,75,50,rastrigin,3,0.000000,0.000002,0.000001,0.000007,0.867395
tournament 3,180,1,1.859271,75,50,rastrigin,3,0.000004,0.000099,0.000116,0.000266,0.802900
tournament 3,170,1,1.388651,75,50,rastrigin,3,0.000000,0.000005,0.000005,0.000065,0.936370
tournament 3,170,1,1.606822,75,50,rastrigin,3,0.000000,0.000019,0.000018,0.000065,0.963555
tournament 3,190,1,0.578555,75,50,rastrigin,3,0.000000,0.000136,0.000134,0.000417,0.793490
tournament 3,190,1,0.500000,75,50,rastrigin,3,0.000011,0.000275,0.000268,0.000700,0.826335
tournament 3,180,1,1.037155,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000013,1.233265
tournament 3,180,1,0.537845,75,50,rastrigin,3,0.000000,0.000158,0.000103,0.002500,0.833640
tournament 3,170,1,0.537845,75,50,rastrigin,3,0.000008,0.000108,0.000137,0.000491,1.279260
tournament 3,190,1,0.669452,75,50,rastrigin,3,0.000004,0.000130,0.000154,0.000429,0.791990
tournament 3,190,1,1.037155,75,50,rastrigin,3,0.000000,0.000005,0.000006,0.000021,1.469600
tournament 3,170,1,0.964176,75,50,rastrigin,3,0.000000,0.000017,0.000016,0.000056,0.963555
tournament 3,170,1,0.622346,75,50,rastrigin,3,0.000002,0.000206,0.000254,0.000742,1.618210
tournament 3,180,1,0.833262,75,50,rastrigin,3,0.000000,0.000029,0.000031,0.000227,0.794850
tournament 3,190,1,0.896332,75,50,rastrigin,3,0.000002,0.000060,0.000101,0.000183,1.663050
tournament 3,180,1,0.578555,75,50,rastrigin,3,0.000008,0.000103,0.000094,0.002941,1.774130
tournament 3,190,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000011,0.927935
tournament 3,160,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000002,0.000008,0.920425
tournament 3,180,1,0.964176,75,50,rastrigin,3,0.000000,0.000014,0.000018,0.000299,0.833785
tournament 3,160,1,1.493759,75,50,rastrigin,3,0.000000,0.000009,0.000008,0.000028,0.936195
tournament 3,180,1,0.720123,75,50,rastrigin,3,0.000010,0.000048,0.000053,0.000344,0.793840
tournament 3,170,1,1.290939,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000009,0.925940
tournament 3,190,1,1.859271,75,50,rastrigin,3,0.000000,0.000015,0.000018,0.000148,0.946190
tournament 3,190,1,0.537845,75,50,rastrigin,3,0.000004,0.000104,0.000108,0.000210,0.827095
tournament 3,190,1,1.388651,75,50,rastrigin,3,0.000000,0.000010,0.000011,0.000046,0.976035
tournament 3,180,1,1.290939,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000012,0.925210
tournament 3,190,1,0.622346,75,50,rastrigin,3,0.000004,0.000097,0.000073,0.000461,0.881220
tournament 3,190,1,1.606822,75,50,rastrigin,3,0.000000,0.000011,0.000010,0.000070,1.064800
tournament 3,200,1,0.578555,75,50,rastrigin,3,0.000000,0.000047,0.000067,0.000129,0.831180
tournament 3,200,1,0.669452,75,50,rastrigin,3,0.000011,0.000133,0.000151,0.000339,0.810030
tournament 3,150,1,1.728444,75,50,rastrigin,3,0.000000,0.000028,0.000021,0.000114,2.365355
tournament 3,170,1,1.115658,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000039,1.556055
tournament 3,190,1,0.774630,75,50,rastrigin,3,0.000002,0.000112,0.000087,0.001444,1.520305
tournament 3,180,1,1.493759,75,50,rastrigin,3,0.000000,0.000008,0.000010,0.000020,0.787015
tournament 3,180,1,1.606822,75,50,rastrigin,3,0.000000,0.000011,0.000012,0.000027,1.595820
tournament 3,180,1,2.000000,75,50,rastrigin,3,0.000010,0.000137,0.000161,0.000305,0.808720
tournament 3,170,1,2.000000,75,50,rastrigin,3,0.000004,0.000055,0.000057,0.000280,1.021450
tournament 3,200,1,0.774630,75,50,rastrigin,3,0.000004,0.000077,0.000063,0.000425,0.794430
tournament 3,200,1,0.896332,75,50,rastrigin,3,0.000000,0.000046,0.000035,0.000129,0.796745
tournament 3,190,1,0.720123,75,50,rastrigin,3,0.000008,0.000117,0.000110,0.002218,0.790305
tournament 3,170,1,1.728444,75,50,rastrigin,3,0.000000,0.000012,0.000014,0.000072,0.924450
tournament 3,200,1,0.500000,75,50,rastrigin,3,0.000017,0.000732,0.000364,0.004645,0.931960
tournament 3,180,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000002,0.951125
tournament 3,200,1,1.388651,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000007,0.890005
tournament 3,190,1,1.115658,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000003,0.940805
tournament 3,200,1,1.200103,75,50,rastrigin,3,0.000000,0.000001,0.000001,0.000003,0.935700
tournament 3,190,1,0.964176,75,50,rastrigin,3,0.000000,0.000011,0.000013,0.000040,0.938210
tournament 3,200,1,1.859271,75,50,rastrigin,3,0.000000,0.000064,0.000081,0.000129,0.810365
tournament 3,170,1,0.720123,75,50,rastrigin,3,0.000010,0.000099,0.000054,0.000355,1.299090
tournament 3,190,1,1.290939,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000003,0.961545
tournament 3,190,1,0.833262,75,50,rastrigin,3,0.000000,0.000070,0.000071,0.000370,0.997600
tournament 5,10,1,0.578555,75,50,rastrigin,3,0.005028,0.083538,0.077110,0.173525,0.997300
tournament 3,200,1,1.037155,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000007,1.475135
tournament 5,10,1,0.500000,75,50,rastrigin,3,0.001223,0.077485,0.091301,0.157234,1.078045
tournament 3,170,1,1.493759,75,50,rastrigin,3,0.000000,0.000006,0.000006,0.000031,1.715060
tournament 3,190,1,1.728444,75,50,rastrigin,3,0.000000,0.000010,0.000011,0.000068,0.789335
tournament 3,200,1,0.622346,75,50,rastrigin,3,0.000000,0.000102,0.000126,0.001048,0.783160
tournament 5,10,1,0.774630,75,50,rastrigin,3,0.008186,0.090681,0.065918,0.247933,0.939585
tournament 5,10,1,1.037155,75,50,rastrigin,3,0.004021,0.062742,0.055255,0.111978,0.860400
tournament 3,180,1,0.622346,75,50,rastrigin,3,0.000000,0.000082,0.000070,0.000211,1.445465
tournament 3,200,1,0.720123,75,50,rastrigin,3,0.000000,0.000141,0.000105,0.000529,0.848360
tournament 3,200,1,1.606822,75,50,rastrigin,3,0.000000,0.000006,0.000004,0.000047,0.917580
