selection,limit,mutation_dims,phi0,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
tournament 5,10,1,0.669452,225,150,rosenbrock,6,0.717996,2.072794,2.239211,1.169629,33.235405
tournament 5,20,1,0.774630,225,150,rosenbrock,6,0.123683,0.427629,0.513319,0.277760,24.870990
tournament 5,30,1,0.896332,225,150,rosenbrock,6,0.041430,0.164197,0.202852,0.093504,10.125555
tournament 3,190,1,1.728444,225,150,rosenbrock,6,0.020945,0.058522,0.062148,0.032172,9.119945
tournament 5,20,1,0.669452,225,150,rosenbrock,6,0.038853,0.340100,0.404477,0.241832,27.548100
tournament 3,190,1,0.833262,225,150,rosenbrock,6,0.011911,0.027178,0.027894,0.022887,9.294030
tournament 3,160,1,1.493759,225,150,rosenbrock,6,0.023938,0.047217,0.051927,0.049634,31.364775
tournament 3,190,1,2.000000,225,150,rosenbrock,6,0.040397,0.101199,0.129181,0.055493,9.054050
tournament 3,200,1,0.833262,225,150,rosenbrock,6,0.003672,0.025886,0.028579,0.024653,8.970900
tournament 5,10,1,1.388651,225,150,rosenbrock,6,0.896320,3.972570,4.198943,2.244335,31.469970
tournament 5,10,1,1.606822,225,150,rosenbrock,6,2.006721,4.899426,5.279478,1.968636,31.475015
tournament 5,20,1,1.037155,225,150,rosenbrock,6,0.196912,0.436957,0.496988,0.352617,28.282645
tournament 3,200,1,1.115658,225,150,rosenbrock,6,0.015409,0.040199,0.042926,0.026093,9.111190
tournament 3,170,1,0.537845,225,150,rosenbrock,6,0.003318,0.024766,0.020338,0.033838,29.005160
tournament 5,20,1,0.578555,225,150,rosenbrock,6,0.050013,0.343330,0.391934,0.276285,30.498940
tournament 5,30,1,1.037155,225,150,rosenbrock,6,0.031679,0.157756,0.188904,0.126166,9.534965
tournament 3,170,1,0.833262,225,150,rosenbrock,6,0.009340,0.022084,0.021549,0.019840,26.672580
tournament 3,200,1,1.493759,225,150,rosenbrock,6,0.012029,0.041565,0.047366,0.022840,9.295105
tournament 5,30,1,1.200103,225,150,rosenbrock,6,0.064957,0.162057,0.157599,0.121299,9.925615
tournament 3,200,1,2.000000,225,150,rosenbrock,6,0.027626,0.088310,0.107441,0.063563,9.332375
tournament 5,20,1,1.606822,225,150,rosenbrock,6,0.563424,1.121813,1.187031,0.615463,24.339040
tournament 5,20,1,1.388651,225,150,rosenbrock,6,0.354176,0.718167,0.794867,0.387116,26.667380
tournament 5,10,1,0.622346,225,150,rosenbrock,6,0.495989,1.797780,2.004426,1.180512,9.920340
tournament 5,10,1,0.964176,225,150,rosenbrock,6,0.701855,2.305284,3.014941,1.706354,10.210955
tournament 5,30,1,1.388651,225,150,rosenbrock,6,0.058813,0.216188,0.270753,0.141072,10.867770
tournament 5,10,1,1.115658,225,150,rosenbrock,6,1.690204,3.407565,3.910294,1.319400,9.358625
tournament 3,170,1,1.728444,225,150,rosenbrock,6,0.012810,0.052364,0.062933,0.043181,14.846550
tournament 3,170,1,1.115658,225,150,rosenbrock,6,0.005410,0.028039,0.034976,0.035516,16.168530
tournament 5,40,1,1.200103,225,150,rosenbrock,6,0.017681,0.082641,0.092774,0.060862,9.562495
tournament 5,50,1,0.500000,225,150,rosenbrock,6,0.011841,0.059346,0.071426,0.044107,9.657180
tournament 5,20,1,0.537845,225,150,rosenbrock,6,0.115796,0.345284,0.413342,0.196624,11.174095
tournament 5,20,1,0.964176,225,150,rosenbrock,6,0.166572,0.503610,0.544742,0.183758,10.102620
tournament 5,70,1,0.774630,225,150,rosenbrock,6,0.004241,0.023513,0.026232,0.022159,11.890760
tournament 5,50,1,0.774630,225,150,rosenbrock,6,0.018445,0.067419,0.089997,0.045177,9.996165
tournament 3,190,1,1.115658,225,150,rosenbrock,6,0.005400,0.032073,0.034692,0.029664,9.815470
tournament 5,50,1,0.578555,225,150,rosenbrock,6,0.009656,0.046193,0.052969,0.035835,10.464285
tournament 5,20,1,1.290939,225,150,rosenbrock,6,0.163524,0.548011,0.638961,0.333531,9.946340
tournament 5,10,1,2.000000,225,150,rosenbrock,6,2.219641,6.906716,7.949850,2.884177,12.344725
tournament 5,40,1,0.578555,225,150,rosenbrock,6,0.010367,0.054466,0.065495,0.048591,14.302700
tournament 5,40,1,1.606822,225,150,rosenbrock,6,0.062550,0.168748,0.210248,0.093979,13.315570
tournament 3,190,1,1.290939,225,150,rosenbrock,6,0.014017,0.029676,0.034502,0.031812,14.577735
tournament 5,30,1,0.774630,225,150,rosenbrock,6,0.057795,0.163545,0.169956,0.114420,31.740320
tournament 5,50,1,1.200103,225,150,rosenbrock,6,0.022346,0.062476,0.076549,0.032355,11.835000
tournament 3,200,1,0.537845,225,150,rosenbrock,6,0.006427,0.021982,0.025620,0.038359,13.777840
tournament 5,30,1,1.606822,225,150,rosenbrock,6,0.110442,0.349576,0.363182,0.237842,23.893600
tournament 5,50,1,1.037155,225,150,rosenbrock,6,0.008014,0.045557,0.050923,0.033938,13.287620
tournament 3,200,1,0.964176,225,150,rosenbrock,6,0.008136,0.030770,0.034406,0.030828,12.792405
tournament 3,200,1,0.622346,225,150,rosenbrock,6,0.002933,0.023584,0.020640,0.025816,12.741720
tournament 5,50,1,1.606822,225,150,rosenbrock,6,0.013573,0.082331,0.093893,0.072810,12.546760
tournament 5,50,1,1.859271,225,150,rosenbrock,6,0.011186,0.141234,0.181577,0.105944,11.181155
tournament 5,50,1,1.388651,225,150,rosenbrock,6,0.014597,0.080727,0.091694,0.067307,13.769400
tournament 3,190,1,0.964176,225,150,rosenbrock,6,0.007935,0.023829,0.028591,0.025618,30.437515
tournament 3,200,1,1.290939,225,150,rosenbrock,6,0.010555,0.035368,0.039114,0.022497,10.973110
tournament 5,60,1,0.500000,225,150,rosenbrock,6,0.013937,0.032995,0.038247,0.025008,11.280710
tournament 5,60,1,1.037155,225,150,rosenbrock,6,0.012680,0.048804,0.053393,0.024564,10.651250
tournament 5,60,1,0.578555,225,150,rosenbrock,6,0.012974,0.031343,0.040419,0.047427,11.367655
tournament 5,60,1,0.669452,225,150,rosenbrock,6,0.013932,0.034756,0.034108,0.050494,11.395445
tournament 5,60,1,0.896332,225,150,rosenbrock,6,0.009100,0.029518,0.033442,0.032248,11.331475
tournament 5,60,1,0.774630,225,150,rosenbrock,6,0.011670,0.037551,0.040639,0.036957,11.805575
tournament 5,30,1,0.720123,225,150,rosenbrock,6,0.086485,0.178653,0.191758,0.132850,12.428385
tournament 5,40,1,0.500000,225,150,rosenbrock,6,0.045136,0.068076,0.069657,0.037368,25.595495
tournament 5,10,1,1.290939,225,150,rosenbrock,6,1.459194,3.868642,4.370253,2.123099,13.978080
tournament 3,170,1,1.493759,225,150,rosenbrock,6,0.009235,0.048067,0.058391,0.038770,26.190345
tournament 5,40,1,0.896332,225,150,rosenbrock,6,0.026089,0.085572,0.086354,0.078729,26.202330
tournament 3,180,1,1.493759,225,150,rosenbrock,6,0.008701,0.034391,0.039256,0.019458,26.553055
tournament 5,40,1,0.669452,225,150,rosenbrock,6,0.018321,0.073958,0.079168,0.076785,29.214745
tournament 5,40,1,1.388651,225,150,rosenbrock,6,0.030276,0.100396,0.096755,0.069317,28.106860
tournament 5,40,1,0.774630,225,150,rosenbrock,6,0.050622,0.087319,0.095720,0.065178,29.587440
tournament 5,60,1,1.200103,225,150,rosenbrock,6,0.004553,0.046709,0.052015,0.036594,9.636260
tournament 5,30,1,1.859271,225,150,rosenbrock,6,0.251592,0.524226,0.629877,0.293995,31.312070
tournament 5,10,1,0.537845,225,150,rosenbrock,6,0.752049,1.748914,1.996150,0.856938,15.048165
tournament 5,50,1,0.896332,225,150,rosenbrock,6,0.011621,0.060949,0.077427,0.047388,27.030705
tournament 5,40,1,1.859271,225,150,rosenbrock,6,0.053593,0.231324,0.303410,0.147771,29.647775
tournament 3,190,1,1.493759,225,150,rosenbrock,6,0.002580,0.030764,0.034889,0.044048,27.103630
tournament 5,50,1,0.669452,225,150,rosenbrock,6,0.027081,0.058202,0.060165,0.047980,30.053010
tournament 5,30,1,0.622346,225,150,rosenbrock,6,0.011751,0.158667,0.194351,0.110229,20.009405
tournament 5,60,1,1.388651,225,150,rosenbrock,6,0.023764,0.060736,0.075831,0.054330,9.527980
tournament 5,60,1,1.606822,225,150,rosenbrock,6,0.032110,0.071575,0.079747,0.071992,9.712515
tournament 3,200,1,0.720123,225,150,rosenbrock,6,0.007112,0.022092,0.027303,0.016389,26.261555
tournament 5,70,1,0.500000,225,150,rosenbrock,6,0.009411,0.027821,0.032866,0.017699,9.801390
tournament 5,70,1,0.578555,225,150,rosenbrock,6,0.012003,0.026890,0.025749,0.026049,9.836165
tournament 5,70,1,0.669452,225,150,rosenbrock,6,0.001994,0.024920,0.027409,0.020481,9.826195
tournament 5,30,1,0.537845,225,150,rosenbrock,6,0.062861,0.139933,0.165508,0.105430,22.608660
tournament 5,20,1,2.000000,225,150,rosenbrock,6,0.502077,2.058637,2.656249,1.062021,23.135270
tournament 5,70,1,1.037155,225,150,rosenbrock,6,0.007603,0.022523,0.024652,0.027776,10.350205
tournament 5,10,1,0.833262,225,150,rosenbrock,6,0.626661,1.952843,2.395060,1.023255,16.781810
tournament 5,30,1,0.964176,225,150,rosenbrock,6,0.018500,0.118812,0.142538,0.060947,13.801195
tournament 5,30,1,1.115658,225,150,rosenbrock,6,0.044964,0.161631,0.171133,0.112707,13.052565
tournament 5,30,1,1.290939,225,150,rosenbrock,6,0.064190,0.169882,0.210785,0.119910,10.445740
tournament 5,40,1,1.037155,225,150,rosenbrock,6,0.034883,0.073035,0.087652,0.086953,13.668580
tournament 5,70,1,1.200103,225,150,rosenbrock,6,0.008206,0.025030,0.024307,0.027577,10.034550
tournament 5,20,1,0.622346,225,150,rosenbrock,6,0.090571,0.313741,0.399808,0.172814,15.463915
tournament 3,200,1,1.728444,225,150,rosenbrock,6,0.011279,0.049016,0.060015,0.062749,19.875915
tournament 5,70,1,1.388651,225,150,rosenbrock,6,0.015397,0.043765,0.050501,0.032352,11.119770
tournament 5,70,1,1.606822,225,150,rosenbrock,6,0.019826,0.063305,0.077609,0.046416,10.872800
tournament 5,20,1,0.833262,225,150,rosenbrock,6,0.272065,0.495063,0.542823,0.197369,19.758580
tournament 5,30,1,1.493759,225,150,rosenbrock,6,0.030609,0.233824,0.265203,0.173682,10.587015
tournament 5,40,1,1.290939,225,150,rosenbrock,6,0.044281,0.118200,0.128928,0.116534,9.899165
tournament 5,70,1,1.859271,225,150,rosenbrock,6,0.017530,0.092760,0.099214,0.060451,10.109340
tournament 5,80,1,0.578555,225,150,rosenbrock,6,0.002229,0.022021,0.025753,0.028975,10.109710
tournament 5,80,1,0.669452,225,150,rosenbrock,6,0.004852,0.023739,0.022116,0.033292,10.170305
tournament 5,50,1,0.537845,225,150,rosenbrock,6,0.011864,0.033326,0.037132,0.028896,10.745745
tournament 5,80,1,0.500000,225,150,rosenbrock,6,0.005083,0.033898,0.043401,0.031066,11.065635
tournament 5,10,1,1.728444,225,150,rosenbrock,6,2.592539,5.779564,6.425381,2.117757,21.258215
tournament 5,80,1,0.774630,225,150,rosenbrock,6,0.007537,0.024943,0.026844,0.029317,11.116800
tournament 5,60,1,1.859271,225,150,rosenbrock,6,0.032481,0.104058,0.089223,0.132811,22.276525
tournament 5,10,1,1.493759,225,150,rosenbrock,6,2.018255,5.105908,5.855718,1.843227,22.353640
tournament 5,10,1,0.720123,225,150,rosenbrock,6,0.468639,2.345207,2.852333,1.288839,24.497950
tournament 5,20,1,1.728444,225,150,rosenbrock,6,0.127642,1.180336,1.396030,0.795369,18.316900
tournament 5,50,1,0.833262,225,150,rosenbrock,6,0.005754,0.053009,0.062584,0.047147,9.730885
tournament 5,20,1,0.720123,225,150,rosenbrock,6,0.182874,0.357159,0.390591,0.197449,23.853445
tournament 5,80,1,0.896332,225,150,rosenbrock,6,0.005485,0.020475,0.027599,0.020044,10.257280
tournament 5,80,1,1.037155,225,150,rosenbrock,6,0.002208,0.023641,0.026025,0.029169,10.211220
tournament 5,50,1,0.622346,225,150,rosenbrock,6,0.016714,0.055501,0.067988,0.041705,10.312580
tournament 5,20,1,1.115658,225,150,rosenbrock,6,0.089043,0.413804,0.490853,0.255689,24.679100
tournament 5,80,1,1.200103,225,150,rosenbrock,6,0.010903,0.034186,0.038073,0.025531,10.209860
tournament 5,40,1,0.622346,225,150,rosenbrock,6,0.047758,0.090583,0.101940,0.044021,10.005040
tournament 5,70,1,0.896332,225,150,rosenbrock,6,0.014088,0.041648,0.051568,0.030172,25.956495
tournament 5,80,1,1.388651,225,150,rosenbrock,6,0.017473,0.044538,0.047846,0.029008,10.060385
tournament 5,50,1,1.290939,225,150,rosenbrock,6,0.025716,0.067937,0.082260,0.050112,10.666645
tournament 5,30,1,1.728444,225,150,rosenbrock,6,0.172569,0.432889,0.463155,0.248965,9.605855
tournament 5,50,1,1.493759,225,150,rosenbrock,6,0.041123,0.102498,0.120171,0.071316,9.627260
tournament 5,20,1,1.493759,225,150,rosenbrock,6,0.209700,0.802221,1.027293,0.498960,23.337990
tournament 5,50,1,2.000000,225,150,rosenbrock,6,0.039421,0.143192,0.180568,0.100315,10.387730
tournament 5,50,1,1.728444,225,150,rosenbrock,6,0.044826,0.145784,0.161770,0.128941,10.709010
tournament 5,60,1,1.115658,225,150,rosenbrock,6,0.004478,0.040770,0.044411,0.042772,9.589095
tournament 5,60,1,0.720123,225,150,rosenbrock,6,0.008860,0.037234,0.042529,0.032703,9.653915
tournament 5,60,1,0.622346,225,150,rosenbrock,6,0.008849,0.041506,0.049951,0.039452,9.968635
tournament 5,60,1,0.964176,225,150,rosenbrock,6,0.009327,0.037828,0.041734,0.041822,9.883620
tournament 5,60,1,0.833262,225,150,rosenbrock,6,0.009283,0.040878,0.047640,0.034554,9.655765
tournament 5,90,1,0.774630,225,150,rosenbrock,6,0.002773,0.018174,0.023482,0.014325,9.935210
tournament 5,70,1,0.833262,225,150,rosenbrock,6,0.003547,0.027953,0.031736,0.022667,19.673085
tournament 5,40,1,1.728444,225,150,rosenbrock,6,0.053253,0.245439,0.268294,0.204684,17.886755
tournament 5,60,1,0.537845,225,150,rosenbrock,6,0.007118,0.027878,0.035200,0.031957,14.310640
tournament 5,80,1,1.606822,225,150,rosenbrock,6,0.016367,0.049238,0.059533,0.054132,17.427910
tournament 5,90,1,0.896332,225,150,rosenbrock,6,0.004559,0.025301,0.025120,0.019396,10.778320
tournament 5,90,1,0.500000,225,150,rosenbrock,6,0.002780,0.017410,0.019350,0.043941,17.461910
tournament 5,90,1,0.669452,225,150,rosenbrock,6,0.005574,0.029374,0.034755,0.023369,16.538560
tournament 5,50,1,1.115658,225,150,rosenbrock,6,0.018364,0.060378,0.078133,0.031670,18.297015
tournament 5,30,1,0.833262,225,150,rosenbrock,6,0.014515,0.126682,0.158029,0.123218,19.541500
tournament 5,90,1,0.578555,225,150,rosenbrock,6,0.011988,0.047846,0.049505,0.047523,17.305805
tournament 5,80,1,1.859271,225,150,rosenbrock,6,0.017571,0.079616,0.094653,0.042316,18.462430
tournament 5,60,1,1.290939,225,150,rosenbrock,6,0.014039,0.052371,0.063647,0.030737,9.930360
tournament 5,60,1,1.728444,225,150,rosenbrock,6,0.012412,0.116506,0.142935,0.064889,8.685250
tournament 5,60,1,1.493759,225,150,rosenbrock,6,0.027052,0.069649,0.085543,0.059340,9.189415
tournament 5,70,1,0.622346,225,150,rosenbrock,6,0.005451,0.025698,0.034875,0.021513,9.449060
tournament 5,70,1,0.720123,225,150,rosenbrock,6,0.005150,0.027054,0.032234,0.020802,9.568470
tournament 5,70,1,1.115658,225,150,rosenbrock,6,0.007301,0.029894,0.034372,0.028597,9.251670
tournament 5,70,1,0.537845,225,150,rosenbrock,6,0.007817,0.027562,0.030721,0.025631,9.776125
tournament 5,90,1,1.388651,225,150,rosenbrock,6,0.014413,0.040666,0.049196,0.026009,12.433875
tournament 5,40,1,0.537845,225,150,rosenbrock,6,0.020600,0.067317,0.076151,0.046457,18.933285
tournament 5,100,1,0.774630,225,150,rosenbrock,6,0.002815,0.028602,0.037110,0.027454,12.290745
tournament 5,100,1,1.200103,225,150,rosenbrock,6,0.004329,0.029744,0.035223,0.028002,11.606755
tournament 5,70,1,1.493759,225,150,rosenbrock,6,0.008623,0.059847,0.072049,0.043238,9.258265
tournament 5,70,1,1.728444,225,150,rosenbrock,6,0.019049,0.054938,0.063593,0.048305,9.586270
tournament 5,70,1,1.290939,225,150,rosenbrock,6,0.016961,0.039881,0.040414,0.028230,11.608110
tournament 5,110,1,0.500000,225,150,rosenbrock,6,0.002728,0.011653,0.009763,0.018655,9.012350
tournament 5,110,1,0.578555,225,150,rosenbrock,6,0.003986,0.017557,0.020661,0.020585,9.361095
tournament 5,110,1,0.669452,225,150,rosenbrock,6,0.004263,0.013731,0.015770,0.010411,8.520440
tournament 5,70,1,2.000000,225,150,rosenbrock,6,0.016608,0.082142,0.084580,0.074999,9.693490
tournament 5,80,1,0.720123,225,150,rosenbrock,6,0.010550,0.031332,0.037192,0.040851,9.162110
tournament 5,100,1,1.606822,225,150,rosenbrock,6,0.001776,0.052630,0.070743,0.041889,13.532705
tournament 5,80,1,0.833262,225,150,rosenbrock,6,0.003839,0.024534,0.024957,0.028383,8.974885
tournament 5,100,1,1.388651,225,150,rosenbrock,6,0.009937,0.027015,0.028464,0.032686,14.224535
tournament 5,100,1,1.859271,225,150,rosenbrock,6,0.016199,0.046149,0.051522,0.034992,15.158280
tournament 5,90,1,1.037155,225,150,rosenbrock,6,0.005148,0.019470,0.023196,0.025709,29.671115
tournament 5,110,1,1.388651,225,150,rosenbrock,6,0.005424,0.043389,0.051817,0.043456,10.695470
tournament 5,60,1,2.000000,225,150,rosenbrock,6,0.062339,0.165948,0.173602,0.099107,15.600330
tournament 5,110,1,0.774630,225,150,rosenbrock,6,0.007120,0.023253,0.026835,0.012272,16.136010
tournament 5,110,1,0.896332,225,150,rosenbrock,6,0.009069,0.024747,0.026938,0.022922,15.452555
tournament 5,80,1,0.964176,225,150,rosenbrock,6,0.011092,0.030944,0.036213,0.024964,12.130845
tournament 5,110,1,1.037155,225,150,rosenbrock,6,0.002047,0.020842,0.024748,0.023941,15.377385
tournament 5,110,1,1.200103,225,150,rosenbrock,6,0.002658,0.023172,0.021233,0.038704,14.647560
tournament 5,110,1,1.606822,225,150,rosenbrock,6,0.003484,0.032905,0.035761,0.037189,14.474535
tournament 5,110,1,1.859271,225,150,rosenbrock,6,0.022683,0.060706,0.069101,0.040588,12.586235
tournament 5,80,1,1.115658,225,150,rosenbrock,6,0.000868,0.034491,0.045252,0.037390,13.655030
tournament 5,80,1,1.290939,225,150,rosenbrock,6,0.002348,0.021998,0.024805,0.059353,13.182570
tournament 5,40,1,2.000000,225,150,rosenbrock,6,0.111099,0.301510,0.316718,0.190726,33.226280
tournament 5,120,1,0.500000,225,150,rosenbrock,6,0.001163,0.017590,0.018578,0.016934,13.549110
tournament 5,120,1,0.896332,225,150,rosenbrock,6,0.004804,0.016545,0.019260,0.020924,13.084855
tournament 5,120,1,0.669452,225,150,rosenbrock,6,0.004457,0.021941,0.021566,0.021847,13.457750
tournament 5,120,1,1.200103,225,150,rosenbrock,6,0.006088,0.021392,0.026097,0.025517,12.266645
tournament 5,40,1,0.720123,225,150,rosenbrock,6,0.041867,0.080036,0.087403,0.059618,34.204060
tournament 5,90,1,1.200103,225,150,rosenbrock,6,0.002072,0.029848,0.036145,0.021979,34.852085
tournament 5,120,1,1.606822,225,150,rosenbrock,6,0.009697,0.033373,0.039456,0.041908,12.242025
tournament 5,40,1,0.964176,225,150,rosenbrock,6,0.028183,0.079991,0.088119,0.079742,36.135110
tournament 5,50,1,0.720123,225,150,rosenbrock,6,0.021491,0.056339,0.057528,0.036550,33.728020
tournament 5,120,1,1.037155,225,150,rosenbrock,6,0.005154,0.021492,0.022486,0.018410,13.741715
tournament 5,120,1,1.859271,225,150,rosenbrock,6,0.024073,0.053274,0.057178,0.023766,12.875690
tournament 5,40,1,0.833262,225,150,rosenbrock,6,0.003559,0.073155,0.091238,0.047596,35.706995
tournament 5,130,1,0.500000,225,150,rosenbrock,6,0.000502,0.017609,0.017195,0.018401,13.414730
tournament 5,30,1,2.000000,225,150,rosenbrock,6,0.193589,0.592139,0.664070,0.376752,36.853260
tournament 5,130,1,0.578555,225,150,rosenbrock,6,0.000783,0.020186,0.026236,0.016835,12.178230
tournament 5,90,1,1.606822,225,150,rosenbrock,6,0.015116,0.065980,0.072198,0.058531,36.150290
tournament 5,100,1,0.896332,225,150,rosenbrock,6,0.002213,0.018431,0.022916,0.019816,33.678280
tournament 5,100,1,0.578555,225,150,rosenbrock,6,0.001764,0.012351,0.014960,0.011913,35.100885
tournament 5,70,1,0.964176,225,150,rosenbrock,6,0.006900,0.031228,0.035186,0.025088,17.362745
tournament 5,120,1,1.388651,225,150,rosenbrock,6,0.002128,0.025921,0.026442,0.037725,15.494710
tournament 5,130,1,0.669452,225,150,rosenbrock,6,0.004140,0.018042,0.021477,0.016949,11.396565
tournament 5,100,1,0.500000,225,150,rosenbrock,6,0.006582,0.022521,0.024697,0.019075,36.907540
tournament 5,50,1,0.964176,225,150,rosenbrock,6,0.016085,0.064624,0.081864,0.042131,38.631885
tournament 5,90,1,1.859271,225,150,rosenbrock,6,0.007259,0.055172,0.070953,0.042282,38.059610
tournament 5,40,1,1.493759,225,150,rosenbrock,6,0.041896,0.120757,0.145498,0.135020,40.210205
tournament 5,40,1,1.115658,225,150,rosenbrock,6,0.021313,0.110830,0.126272,0.095703,34.174865
tournament 5,100,1,0.669452,225,150,rosenbrock,6,0.000295,0.017076,0.019823,0.033638,38.368715
tournament 5,80,1,0.622346,225,150,rosenbrock,6,0.003886,0.021262,0.025838,0.028755,29.307305
tournament 5,100,1,1.037155,225,150,rosenbrock,6,0.001981,0.023802,0.028586,0.016813,36.845015
tournament 5,80,1,0.537845,225,150,rosenbrock,6,0.002587,0.028841,0.031833,0.028454,28.657350
tournament 5,90,1,0.833262,225,150,rosenbrock,6,0.002634,0.027479,0.031691,0.035382,14.619670
tournament 5,130,1,1.037155,225,150,rosenbrock,6,0.002062,0.019772,0.019962,0.019059,10.108740
tournament 5,80,1,1.493759,225,150,rosenbrock,6,0.013900,0.050467,0.054828,0.056693,23.896030
tournament 5,130,1,0.774630,225,150,rosenbrock,6,0.001510,0.022216,0.030966,0.019327,13.988530
tournament 5,120,1,0.578555,225,150,rosenbrock,6,0.001180,0.019590,0.026687,0.016150,24.507705
tournament 5,120,1,0.774630,225,150,rosenbrock,6,0.003729,0.026493,0.031608,0.033603,24.277795
tournament 5,120,1,1.290939,225,150,rosenbrock,6,0.007028,0.024592,0.029821,0.019072,11.267100
tournament 5,130,1,1.606822,225,150,rosenbrock,6,0.015622,0.042751,0.052077,0.036530,11.162560
tournament 5,140,1,0.500000,225,150,rosenbrock,6,0.003683,0.011404,0.011860,0.014042,11.136790
tournament 5,140,1,0.578555,225,150,rosenbrock,6,0.002720,0.017910,0.019941,0.024611,10.587845
tournament 5,140,1,0.669452,225,150,rosenbrock,6,0.005073,0.018540,0.021621,0.014499,10.724305
tournament 5,130,1,1.859271,225,150,rosenbrock,6,0.016391,0.060419,0.064391,0.046818,11.651595
tournament 5,130,1,0.896332,225,150,rosenbrock,6,0.000455,0.017156,0.018483,0.018074,14.182690
tournament 5,140,1,0.774630,225,150,rosenbrock,6,0.004096,0.011782,0.014023,0.009425,11.418950
tournament 5,80,1,1.728444,225,150,rosenbrock,6,0.012442,0.062335,0.071865,0.048445,13.252480
tournament 5,90,1,0.964176,225,150,rosenbrock,6,0.005589,0.019421,0.021203,0.017750,13.354390
tournament 5,130,1,1.200103,225,150,rosenbrock,6,0.001323,0.021352,0.019517,0.039772,13.454955
tournament 5,130,1,1.388651,225,150,rosenbrock,6,0.002420,0.030880,0.037021,0.024040,13.528735
tournament 5,140,1,0.896332,225,150,rosenbrock,6,0.003410,0.016379,0.023508,0.027462,10.926255
tournament 5,150,1,1.388651,225,150,rosenbrock,6,0.012569,0.033217,0.032777,0.071070,13.560310
tournament 5,90,1,0.537845,225,150,rosenbrock,6,0.001195,0.017692,0.019604,0.026477,14.367810
tournament 5,90,1,0.720123,225,150,rosenbrock,6,0.001312,0.018648,0.022453,0.011280,14.808855
tournament 5,140,1,1.037155,225,150,rosenbrock,6,0.007471,0.019601,0.021373,0.018347,9.552935
tournament 5,90,1,1.493759,225,150,rosenbrock,6,0.005385,0.040653,0.049621,0.031394,12.754470
tournament 5,100,1,0.833262,225,150,rosenbrock,6,0.002510,0.021313,0.026289,0.017466,11.221060
tournament 5,140,1,1.606822,225,150,rosenbrock,6,0.005215,0.031367,0.035124,0.028398,10.407825
tournament 5,100,1,1.290939,225,150,rosenbrock,6,0.009379,0.030115,0.035765,0.022304,11.734565
tournament 5,140,1,1.200103,225,150,rosenbrock,6,0.007990,0.030115,0.033051,0.017715,11.133760
tournament 5,140,1,1.388651,225,150,rosenbrock,6,0.009378,0.027269,0.028948,0.016254,11.787160
tournament 5,140,1,1.859271,225,150,rosenbrock,6,0.003214,0.037898,0.038227,0.059872,9.479250
tournament 5,110,1,0.622346,225,150,rosenbrock,6,0.005101,0.022227,0.024226,0.019713,10.312630
tournament 5,110,1,0.537845,225,150,rosenbrock,6,0.001442,0.012403,0.014079,0.015582,10.707600
tournament 5,150,1,0.500000,225,150,rosenbrock,6,0.005118,0.020570,0.024489,0.026064,10.481860
tournament 5,90,1,1.115658,225,150,rosenbrock,6,0.009650,0.028962,0.030514,0.030103,9.568485
tournament 5,110,1,0.720123,225,150,rosenbrock,6,0.003677,0.012741,0.010758,0.019001,10.899535
tournament 5,100,1,2.000000,225,150,rosenbrock,6,0.010969,0.075533,0.084646,0.065286,9.875900
tournament 5,110,1,1.493759,225,150,rosenbrock,6,0.008312,0.035785,0.040251,0.041619,9.865650
tournament 5,110,1,0.964176,225,150,rosenbrock,6,0.003906,0.020127,0.022498,0.027341,9.992965
tournament 5,100,1,1.728444,225,150,rosenbrock,6,0.009657,0.053367,0.052301,0.045504,10.605560
tournament 5,100,1,1.493759,225,150,rosenbrock,6,0.002930,0.047733,0.053472,0.028449,10.734515
tournament 5,150,1,0.774630,225,150,rosenbrock,6,0.005507,0.017909,0.020761,0.016866,10.719380
tournament 5,150,1,0.669452,225,150,rosenbrock,6,0.004413,0.014814,0.016105,0.014167,10.957490
tournament 5,110,1,0.833262,225,150,rosenbrock,6,0.003149,0.024787,0.030488,0.031047,10.993735
tournament 5,140,1,0.964176,225,150,rosenbrock,6,0.004430,0.021153,0.024108,0.016042,10.480985
tournament 5,150,1,0.578555,225,150,rosenbrock,6,0.002554,0.020205,0.021419,0.018931,12.493275
tournament 5,110,1,1.290939,225,150,rosenbrock,6,0.007784,0.029986,0.033939,0.023262,11.937130
tournament 5,110,1,1.728444,225,150,rosenbrock,6,0.016185,0.050965,0.060550,0.057904,10.027120
tournament 5,110,1,2.000000,225,150,rosenbrock,6,0.025829,0.082299,0.100931,0.060756,8.993225
tournament 5,150,1,0.896332,225,150,rosenbrock,6,0.004334,0.018532,0.021841,0.019604,8.889305
tournament 5,150,1,1.037155,225,150,rosenbrock,6,0.003690,0.019046,0.023626,0.023567,8.904720
tournament 5,120,1,0.964176,225,150,rosenbrock,6,0.008916,0.019596,0.021066,0.014469,8.445505
tournament 5,120,1,0.720123,225,150,rosenbrock,6,0.002367,0.018753,0.022266,0.011988,8.655650
tournament 5,120,1,2.000000,225,150,rosenbrock,6,0.003468,0.053143,0.064265,0.039183,8.478530
tournament 5,120,1,1.728444,225,150,rosenbrock,6,0.011892,0.047716,0.045923,0.048477,9.325205
