teaching_factor,outstanding_percentage,n_leaders,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
1.357143,0.857143,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.946642,624.577370
1.357143,0.928571,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,1.017129,621.373030
1.357143,1.000000,3,900,300,rosenbrock,9,0.585203,3.113853,3.508657,1.438212,602.818430
1.500000,0.000000,3,900,300,rosenbrock,9,0.099513,5.268960,6.359523,31.258999,519.817080
1.500000,0.071429,3,900,300,rosenbrock,9,0.063671,5.508925,6.438847,11.738535,562.691140
1.500000,0.142857,3,900,300,rosenbrock,9,0.419429,5.296074,5.938061,7.221272,526.643450
1.500000,0.214286,3,900,300,rosenbrock,9,1.078461,5.838728,6.446771,3.843468,550.173490
1.500000,0.285714,3,900,300,rosenbrock,9,0.501763,4.914893,5.609897,2.753295,519.457480
1.500000,0.357143,3,900,300,rosenbrock,9,0.288748,4.739971,5.363391,1.764292,524.192810
1.500000,0.428571,3,900,300,rosenbrock,9,0.224943,4.502297,5.150192,1.704990,526.306370
1.500000,0.500000,3,900,300,rosenbrock,9,0.587655,3.631107,4.280306,2.012440,536.441130
1.500000,0.571429,3,900,300,rosenbrock,9,0.913782,3.824743,4.681321,1.676569,539.456900
1.500000,0.642857,3,900,300,rosenbrock,9,0.100692,3.074003,3.448281,1.956299,541.923450
1.500000,0.714286,3,900,300,rosenbrock,9,0.000000,1.877112,2.326584,1.916217,548.870490
1.500000,0.785714,3,900,300,rosenbrock,9,0.000000,0.344922,0.341590,1.209153,552.665210
1.500000,0.857143,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,1.017008,556.281820
1.500000,0.928571,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.868825,562.169600
1.500000,1.000000,3,900,300,rosenbrock,9,0.839272,3.431622,4.017245,1.362432,560.787020
1.642857,0.000000,3,900,300,rosenbrock,9,0.075643,5.164411,6.154807,23.421577,488.227020
1.642857,0.071429,3,900,300,rosenbrock,9,0.075103,5.342355,6.436747,12.625630,494.420760
1.642857,0.142857,3,900,300,rosenbrock,9,0.432811,5.604287,6.401463,1.876403,500.530860
1.642857,0.214286,3,900,300,rosenbrock,9,0.109655,5.479270,6.290495,2.110692,509.365420
1.642857,0.285714,3,900,300,rosenbrock,9,0.440039,5.064772,5.501410,1.675776,513.116860
1.642857,0.357143,3,900,300,rosenbrock,9,0.649770,4.507722,5.160464,1.699599,518.711220
1.642857,0.428571,3,900,300,rosenbrock,9,0.150197,4.179897,4.890738,1.667476,524.302600
1.642857,0.500000,3,900,300,rosenbrock,9,0.000000,3.904176,4.567567,1.829402,530.091880
1.642857,0.571429,3,900,300,rosenbrock,9,0.208769,3.350391,3.954229,1.796581,534.540120
1.642857,0.642857,3,900,300,rosenbrock,9,0.000000,2.842861,3.326735,1.742078,541.135250
1.642857,0.714286,3,900,300,rosenbrock,9,0.000000,2.187637,2.793186,1.871173,545.371890
1.642857,0.785714,3,900,300,rosenbrock,9,0.000000,0.364129,0.331047,1.133100,549.840900
1.642857,0.857143,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,1.295605,555.613030
1.642857,0.928571,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.781180,560.275890
1.642857,1.000000,3,900,300,rosenbrock,9,1.202123,3.463908,4.036304,1.251453,594.098480
1.785714,0.000000,3,900,300,rosenbrock,9,0.000000,5.117718,5.599787,33.582996,486.492810
1.785714,0.071429,3,900,300,rosenbrock,9,0.255765,5.625895,6.333941,3.637749,495.056590
1.785714,0.142857,3,900,300,rosenbrock,9,0.444810,5.214309,6.083400,2.914181,501.673400
1.785714,0.214286,3,900,300,rosenbrock,9,0.004595,5.393303,6.085804,5.321124,506.741130
1.785714,0.285714,3,900,300,rosenbrock,9,0.155546,4.882658,5.743534,1.884626,509.590090
1.785714,0.357143,3,900,300,rosenbrock,9,0.242818,5.313704,5.857803,1.882313,513.838100
1.785714,0.428571,3,900,300,rosenbrock,9,0.017360,4.307654,4.854563,1.654934,524.595010
1.785714,0.500000,3,900,300,rosenbrock,9,0.461095,3.780893,4.356363,1.694340,527.348410
1.785714,0.571429,3,900,300,rosenbrock,9,0.083753,3.547181,4.100688,1.716355,535.703160
1.785714,0.642857,3,900,300,rosenbrock,9,0.000000,3.007769,3.499149,1.878102,539.112840
1.785714,0.714286,3,900,300,rosenbrock,9,0.000000,1.860715,2.259218,1.871621,544.763770
1.785714,0.785714,3,900,300,rosenbrock,9,0.000000,0.550194,0.469707,1.622355,549.507930
1.785714,0.857143,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.781030,620.463300
1.785714,0.928571,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.680036,633.143070
1.785714,1.000000,3,900,300,rosenbrock,9,0.481576,3.043429,3.427722,1.468507,614.080500
1.928571,0.000000,3,900,300,rosenbrock,9,0.001753,4.429395,5.222854,23.788164,551.920570
1.928571,0.071429,3,900,300,rosenbrock,9,0.762502,5.932673,6.688879,3.534005,561.573410
1.928571,0.142857,3,900,300,rosenbrock,9,0.238325,5.142444,5.688303,1.852950,554.752440
1.928571,0.214286,3,900,300,rosenbrock,9,0.144475,5.477280,6.300004,3.750754,556.181980
1.928571,0.285714,3,900,300,rosenbrock,9,0.019487,4.859664,5.671187,1.797682,576.709990
1.928571,0.357143,3,900,300,rosenbrock,9,1.233026,5.183604,5.737228,1.473640,565.579540
1.928571,0.428571,3,900,300,rosenbrock,9,0.466827,4.500063,5.068091,1.612760,565.984310
1.928571,0.500000,3,900,300,rosenbrock,9,0.134318,4.028153,4.482948,1.747521,576.190210
1.928571,0.571429,3,900,300,rosenbrock,9,0.012220,3.542623,4.433197,1.956946,603.264610
1.928571,0.642857,3,900,300,rosenbrock,9,0.469648,2.914699,3.662713,1.890724,573.001480
1.928571,0.714286,3,900,300,rosenbrock,9,0.002616,2.096985,2.797781,1.595585,588.576510
1.928571,0.785714,3,900,300,rosenbrock,9,0.000003,0.418889,0.389544,1.363833,608.226560
1.928571,0.857143,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.780999,634.133170
1.928571,0.928571,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.558102,587.473150
1.928571,1.000000,3,900,300,rosenbrock,9,0.651982,2.867311,3.094991,1.206606,596.249100
2.071429,0.000000,3,900,300,rosenbrock,9,0.000172,6.044732,6.747381,33.148502,548.915850
2.071429,0.071429,3,900,300,rosenbrock,9,0.015396,5.589551,6.575914,4.119346,564.814980
2.071429,0.142857,3,900,300,rosenbrock,9,0.004515,5.696547,6.466421,2.057563,529.013880
2.071429,0.214286,3,900,300,rosenbrock,9,0.064151,5.295695,5.909576,2.120411,602.870640
2.071429,0.285714,3,900,300,rosenbrock,9,0.584013,5.097695,5.681687,1.638860,553.692500
2.071429,0.357143,3,900,300,rosenbrock,9,0.000000,4.584562,5.278974,1.822738,583.302210
2.071429,0.428571,3,900,300,rosenbrock,9,0.061028,3.820045,4.626086,1.925058,551.577810
2.071429,0.500000,3,900,300,rosenbrock,9,0.542190,3.915503,4.313779,1.687025,521.354480
2.071429,0.571429,3,900,300,rosenbrock,9,0.338867,3.543444,4.175708,1.529085,548.134640
2.071429,0.642857,3,900,300,rosenbrock,9,0.072499,2.957844,3.602697,1.884800,562.737960
2.071429,0.714286,3,900,300,rosenbrock,9,0.014380,2.045817,2.673502,1.901974,578.397710
2.071429,0.785714,3,900,300,rosenbrock,9,0.000000,0.403649,0.330059,1.456131,588.248580
2.071429,0.857143,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.782993,670.944630
2.071429,0.928571,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.558102,631.119670
2.071429,1.000000,3,900,300,rosenbrock,9,0.557926,2.857539,3.252128,1.329369,609.474500
2.214286,0.000000,3,900,300,rosenbrock,9,0.060712,4.774032,6.170854,20.384647,489.547850
2.214286,0.071429,3,900,300,rosenbrock,9,0.259595,5.774374,6.715124,11.467526,513.517180
2.214286,0.142857,3,900,300,rosenbrock,9,0.192656,5.596078,6.668874,10.143371,496.945240
2.214286,0.214286,3,900,300,rosenbrock,9,0.177759,5.046899,5.802300,7.032774,506.403450
2.214286,0.285714,3,900,300,rosenbrock,9,0.003515,5.084742,5.819841,1.832531,509.647350
2.214286,0.357143,3,900,300,rosenbrock,9,0.259076,4.593429,4.996546,1.696553,516.158090
2.214286,0.428571,3,900,300,rosenbrock,9,0.187779,4.368259,5.053718,1.789435,524.413420
2.214286,0.500000,3,900,300,rosenbrock,9,0.100851,3.812412,4.614190,1.928429,529.226930
2.214286,0.571429,3,900,300,rosenbrock,9,0.141798,3.457085,4.039582,1.771397,532.534030
2.214286,0.642857,3,900,300,rosenbrock,9,0.320885,2.883701,3.475727,1.770622,539.701480
2.214286,0.714286,3,900,300,rosenbrock,9,0.000001,2.012544,2.723902,1.741609,542.128010
2.214286,0.785714,3,900,300,rosenbrock,9,0.000000,0.442683,0.451903,1.144297,549.420000
2.214286,0.857143,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.716603,552.597000
2.214286,0.928571,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.000000,560.996030
2.214286,1.000000,3,900,300,rosenbrock,9,0.471440,2.785119,3.333340,1.240526,559.075730
2.357143,0.000000,3,900,300,rosenbrock,9,0.000492,4.821269,6.387341,29.825630,484.339910
2.357143,0.071429,3,900,300,rosenbrock,9,0.005344,5.401614,6.030189,6.014428,490.440910
2.357143,0.142857,3,900,300,rosenbrock,9,0.893309,5.759205,6.521954,5.119453,495.817810
2.357143,0.214286,3,900,300,rosenbrock,9,2.107434,5.572633,6.137421,1.564519,503.271940
2.357143,0.285714,3,900,300,rosenbrock,9,0.010191,5.163416,5.914537,2.391066,510.218110
2.357143,0.357143,3,900,300,rosenbrock,9,0.050984,4.752669,5.576504,2.277302,515.291150
2.357143,0.428571,3,900,300,rosenbrock,9,0.006779,4.414895,5.007121,1.977913,522.035400
2.357143,0.500000,3,900,300,rosenbrock,9,0.653838,4.067778,4.717697,1.652564,524.499490
2.357143,0.571429,3,900,300,rosenbrock,9,0.797090,3.726927,4.302800,1.768620,531.418910
2.357143,0.642857,3,900,300,rosenbrock,9,0.116702,2.862841,3.470546,1.739925,539.295210
2.357143,0.714286,3,900,300,rosenbrock,9,0.000584,1.849358,2.378817,2.020111,539.456630
2.357143,0.785714,3,900,300,rosenbrock,9,0.000000,0.384267,0.425678,1.258570,548.761090
2.357143,0.857143,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.558044,547.707100
2.357143,0.928571,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.000000,558.349640
2.357143,1.000000,3,900,300,rosenbrock,9,0.839646,2.758278,3.196904,1.207082,555.519440
2.500000,0.000000,3,900,300,rosenbrock,9,0.000000,4.880923,6.682788,25.274828,482.691030
2.500000,0.071429,3,900,300,rosenbrock,9,0.006290,5.711822,6.789218,8.844094,492.714300
2.500000,0.142857,3,900,300,rosenbrock,9,1.689731,5.426628,6.092891,12.327875,499.741060
2.500000,0.214286,3,900,300,rosenbrock,9,0.350140,5.356379,5.883427,2.312428,503.485650
2.500000,0.285714,3,900,300,rosenbrock,9,0.000690,4.796925,5.458382,7.588356,510.684770
2.500000,0.357143,3,900,300,rosenbrock,9,0.026037,4.552990,5.267946,1.783874,515.985820
2.500000,0.428571,3,900,300,rosenbrock,9,0.010968,4.569455,5.292077,2.010483,3220.585300
2.500000,0.500000,3,900,300,rosenbrock,9,0.455532,3.945679,4.486954,2.062050,540.214490
2.500000,0.571429,3,900,300,rosenbrock,9,0.018690,3.359076,3.988932,1.628010,536.680030
2.500000,0.642857,3,900,300,rosenbrock,9,0.010132,3.049953,3.758665,1.849013,542.285590
2.500000,0.714286,3,900,300,rosenbrock,9,0.107387,2.122655,2.720195,1.722079,555.260870
2.500000,0.785714,3,900,300,rosenbrock,9,0.000001,0.488013,0.610508,1.274665,551.846080
2.500000,0.857143,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.398837,559.877740
2.500000,0.928571,3,900,300,rosenbrock,9,0.000000,0.000000,0.000000,0.000000,560.769050
2.500000,1.000000,3,900,300,rosenbrock,9,0.748915,2.765747,3.263575,1.168461,560.677430
