selection,limit,mutation_dims,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
tournament 3,125,2,300,150,rosenbrock,6,0.015197,0.083411,0.099244,0.044321,20.328770
tournament 3,150,3,300,150,rosenbrock,6,0.044957,0.285848,0.316593,0.195156,14.999425
tournament 3,140,2,300,150,rosenbrock,6,0.009088,0.084752,0.104208,0.055562,17.007435
tournament 3,160,1,300,150,rosenbrock,6,0.003664,0.019041,0.016853,0.018345,12.176335
tournament 3,140,3,300,150,rosenbrock,6,0.062427,0.248008,0.295190,0.140195,17.459630
tournament 3,135,2,300,150,rosenbrock,6,0.011836,0.070291,0.086892,0.039087,20.332790
tournament 3,160,2,300,150,rosenbrock,6,0.044306,0.101335,0.114862,0.054173,11.863360
tournament 3,155,3,300,150,rosenbrock,6,0.054107,0.183630,0.214345,0.127094,16.124165
tournament 3,170,1,300,150,rosenbrock,6,0.007142,0.021164,0.023074,0.018520,10.853390
tournament 3,175,1,300,150,rosenbrock,6,0.001867,0.019333,0.023059,0.014072,10.479255
tournament 3,170,2,300,150,rosenbrock,6,0.043106,0.076897,0.077961,0.054187,10.981675
tournament 3,160,3,300,150,rosenbrock,6,0.059419,0.214383,0.257088,0.210451,13.116750
tournament 3,180,2,300,150,rosenbrock,6,0.021272,0.063590,0.069663,0.038889,10.813390
tournament 3,170,3,300,150,rosenbrock,6,0.071740,0.208274,0.227721,0.168584,12.489645
tournament 3,165,2,300,150,rosenbrock,6,0.023364,0.065931,0.080342,0.066319,12.970985
tournament 3,175,2,300,150,rosenbrock,6,0.047339,0.108783,0.125014,0.043469,13.079290
tournament 3,185,1,300,150,rosenbrock,6,0.002096,0.018182,0.020965,0.014541,10.514260
tournament 3,185,2,300,150,rosenbrock,6,0.014715,0.076303,0.091513,0.082946,11.055795
tournament 3,195,1,300,150,rosenbrock,6,0.005130,0.021211,0.025098,0.020367,10.905270
tournament 3,200,1,300,150,rosenbrock,6,0.001563,0.025024,0.028220,0.026404,11.062220
tournament 3,165,3,300,150,rosenbrock,6,0.091129,0.198061,0.217416,0.091548,18.825560
tournament 3,175,3,300,150,rosenbrock,6,0.060590,0.213734,0.234920,0.163106,18.431420
tournament 3,165,1,300,150,rosenbrock,6,0.005646,0.022219,0.024387,0.023771,19.954285
tournament 3,190,2,300,150,rosenbrock,6,0.033905,0.086226,0.094533,0.059886,15.786110
tournament 5,5,3,300,150,rosenbrock,6,5.232033,25.945860,30.065804,9.552991,13.467515
tournament 5,15,1,300,150,rosenbrock,6,0.140959,0.859995,0.969270,0.425230,12.873295
tournament 5,10,3,300,150,rosenbrock,6,2.555658,10.442690,12.001726,5.120404,13.347740
tournament 3,180,3,300,150,rosenbrock,6,0.111541,0.199053,0.198655,0.127428,23.843400
tournament 5,10,2,300,150,rosenbrock,6,3.229373,8.152390,9.114521,2.386368,15.283020
tournament 5,35,1,300,150,rosenbrock,6,0.016258,0.077091,0.092466,0.080401,11.824030
tournament 5,5,2,300,150,rosenbrock,6,11.421143,21.151817,23.044348,7.184204,16.938680
tournament 3,180,1,300,150,rosenbrock,6,0.004201,0.021963,0.022456,0.020984,27.008435
tournament 5,30,2,300,150,rosenbrock,6,0.386793,0.927488,1.071714,0.408931,14.126435
tournament 5,25,1,300,150,rosenbrock,6,0.061071,0.181648,0.230371,0.151770,16.347025
tournament 5,20,1,300,150,rosenbrock,6,0.146268,0.430582,0.505831,0.201289,18.700225
tournament 3,195,3,300,150,rosenbrock,6,0.073218,0.223922,0.279743,0.147719,24.943575
tournament 5,40,1,300,150,rosenbrock,6,0.025569,0.071903,0.075772,0.049443,11.212635
tournament 3,190,3,300,150,rosenbrock,6,0.083756,0.213365,0.232154,0.137833,29.163970
tournament 5,10,1,300,150,rosenbrock,6,0.831951,2.675913,3.353534,1.170627,22.911580
tournament 5,15,2,300,150,rosenbrock,6,0.962142,3.518241,4.083857,1.643909,20.970310
tournament 3,195,2,300,150,rosenbrock,6,0.013401,0.062772,0.073313,0.057205,29.261570
tournament 5,25,2,300,150,rosenbrock,6,0.238852,1.096027,1.277258,0.679512,21.170060
tournament 5,20,2,300,150,rosenbrock,6,0.831671,2.285351,2.555569,1.046122,21.987820
tournament 5,25,3,300,150,rosenbrock,6,0.857723,3.462898,4.050413,1.503248,21.912245
tournament 5,15,3,300,150,rosenbrock,6,3.269615,6.583512,7.146093,2.330704,22.842270
tournament 5,30,3,300,150,rosenbrock,6,0.701904,2.433240,3.261164,1.531645,22.058220
tournament 5,45,1,300,150,rosenbrock,6,0.008981,0.060433,0.066881,0.036855,11.938255
tournament 5,45,2,300,150,rosenbrock,6,0.132871,0.423093,0.470065,0.197358,11.332990
tournament 5,40,3,300,150,rosenbrock,6,0.339049,1.487817,1.712292,0.629142,12.541800
tournament 5,50,1,300,150,rosenbrock,6,0.004852,0.046110,0.061919,0.032154,11.075415
tournament 5,50,2,300,150,rosenbrock,6,0.129779,0.288702,0.342983,0.175560,11.953645
tournament 3,185,3,300,150,rosenbrock,6,0.136632,0.245310,0.247140,0.188350,35.537350
tournament 3,200,3,300,150,rosenbrock,6,0.029431,0.248182,0.292536,0.132711,31.110390
tournament 5,55,2,300,150,rosenbrock,6,0.120297,0.280233,0.340875,0.197217,11.979730
tournament 3,190,1,300,150,rosenbrock,6,0.004219,0.022181,0.024696,0.018997,35.845025
tournament 3,200,2,300,150,rosenbrock,6,0.037143,0.093042,0.105819,0.049836,32.597990
tournament 5,55,3,300,150,rosenbrock,6,0.259688,0.790829,0.906599,0.380870,11.997810
tournament 5,35,3,300,150,rosenbrock,6,0.412319,1.456683,1.683215,0.756354,19.771780
tournament 5,20,3,300,150,rosenbrock,6,1.305551,4.489610,4.868867,1.888384,28.476915
tournament 5,5,1,300,150,rosenbrock,6,2.537631,8.977975,8.963884,5.203669,31.565390
tournament 5,35,2,300,150,rosenbrock,6,0.276977,0.652964,0.727760,0.330035,27.519330
tournament 5,30,1,300,150,rosenbrock,6,0.031795,0.120346,0.142698,0.072489,29.025085
tournament 5,40,2,300,150,rosenbrock,6,0.212328,0.506888,0.601184,0.216740,20.809050
tournament 5,65,1,300,150,rosenbrock,6,0.009196,0.022194,0.023418,0.015306,12.641985
tournament 5,45,3,300,150,rosenbrock,6,0.297396,0.951718,1.170425,0.563907,19.618705
tournament 5,55,1,300,150,rosenbrock,6,0.012129,0.032626,0.033422,0.026233,19.431830
tournament 5,60,1,300,150,rosenbrock,6,0.007666,0.029070,0.030821,0.021985,18.175860
tournament 5,60,2,300,150,rosenbrock,6,0.066050,0.163048,0.141266,0.114265,17.369130
tournament 5,75,1,300,150,rosenbrock,6,0.010052,0.027190,0.029189,0.018451,11.665475
tournament 5,75,2,300,150,rosenbrock,6,0.083214,0.159473,0.176008,0.090778,12.013505
tournament 5,60,3,300,150,rosenbrock,6,0.153892,0.636007,0.792701,0.423735,17.617155
tournament 5,50,3,300,150,rosenbrock,6,0.603828,0.898934,0.961813,0.372856,23.109800
tournament 5,70,1,300,150,rosenbrock,6,0.004478,0.034742,0.038679,0.025662,13.915925
tournament 5,70,3,300,150,rosenbrock,6,0.080210,0.442348,0.472774,0.212903,13.553320
tournament 5,80,2,300,150,rosenbrock,6,0.072602,0.135844,0.152100,0.059023,12.949945
tournament 5,80,1,300,150,rosenbrock,6,0.003798,0.021562,0.025955,0.023776,13.894780
tournament 5,65,3,300,150,rosenbrock,6,0.221772,0.586269,0.704452,0.246409,16.737250
tournament 5,65,2,300,150,rosenbrock,6,0.046232,0.211928,0.232554,0.130829,17.350975
tournament 5,85,2,300,150,rosenbrock,6,0.021166,0.125630,0.133584,0.097310,13.159675
tournament 5,85,3,300,150,rosenbrock,6,0.130344,0.428675,0.508036,0.187885,13.217365
tournament 5,70,2,300,150,rosenbrock,6,0.051040,0.205641,0.239928,0.097732,16.410690
tournament 5,90,1,300,150,rosenbrock,6,0.004114,0.019251,0.022830,0.018576,11.694630
tournament 5,85,1,300,150,rosenbrock,6,0.009909,0.021015,0.022053,0.018490,14.430350
tournament 5,75,3,300,150,rosenbrock,6,0.238899,0.515567,0.560020,0.261082,16.539350
tournament 5,90,2,300,150,rosenbrock,6,0.059555,0.109227,0.113429,0.048250,11.808165
tournament 5,80,3,300,150,rosenbrock,6,0.154340,0.431799,0.455574,0.253655,16.308600
tournament 5,95,1,300,150,rosenbrock,6,0.007431,0.019681,0.023775,0.008833,14.284190
tournament 5,100,2,300,150,rosenbrock,6,0.043881,0.110119,0.124844,0.050971,11.542910
tournament 5,95,2,300,150,rosenbrock,6,0.024737,0.114418,0.122347,0.080478,14.400080
tournament 5,95,3,300,150,rosenbrock,6,0.088002,0.354948,0.362955,0.331279,13.777845
tournament 5,100,1,300,150,rosenbrock,6,0.002037,0.015028,0.018390,0.014942,14.154930
tournament 5,90,3,300,150,rosenbrock,6,0.037807,0.405383,0.455860,0.300882,18.642705
tournament 5,110,1,300,150,rosenbrock,6,0.001045,0.015647,0.018174,0.016860,13.556710
tournament 5,115,1,300,150,rosenbrock,6,0.001986,0.014648,0.014505,0.019754,12.699150
tournament 5,105,1,300,150,rosenbrock,6,0.003935,0.018740,0.019689,0.018899,15.000900
tournament 5,105,3,300,150,rosenbrock,6,0.150713,0.394047,0.430482,0.239196,15.427300
tournament 5,100,3,300,150,rosenbrock,6,0.047165,0.316369,0.354196,0.224970,16.066385
tournament 5,120,1,300,150,rosenbrock,6,0.006210,0.017216,0.019071,0.014877,14.005960
tournament 5,110,2,300,150,rosenbrock,6,0.024963,0.086931,0.100190,0.083766,15.205255
tournament 5,105,2,300,150,rosenbrock,6,0.016615,0.084131,0.091776,0.072797,19.321980
tournament 5,135,2,300,150,rosenbrock,6,0.014098,0.076324,0.081321,0.065686,13.333620
tournament 5,115,3,300,150,rosenbrock,6,0.038752,0.286015,0.360725,0.198142,18.105025
tournament 5,120,2,300,150,rosenbrock,6,0.035381,0.073573,0.072592,0.055493,17.766585
tournament 5,125,2,300,150,rosenbrock,6,0.016905,0.078323,0.084736,0.051502,17.935815
tournament 5,135,3,300,150,rosenbrock,6,0.113203,0.290598,0.386176,0.168641,13.231245
tournament 5,135,1,300,150,rosenbrock,6,0.005912,0.020121,0.020806,0.012750,16.836495
tournament 5,120,3,300,150,rosenbrock,6,0.110735,0.260385,0.307250,0.147685,20.747960
tournament 5,110,3,300,150,rosenbrock,6,0.079307,0.303887,0.385569,0.178537,22.718635
tournament 5,115,2,300,150,rosenbrock,6,0.033742,0.102922,0.122355,0.061277,22.535105
tournament 5,140,1,300,150,rosenbrock,6,0.004857,0.017420,0.022638,0.015029,13.022035
tournament 5,130,2,300,150,rosenbrock,6,0.024221,0.065958,0.073852,0.080236,20.888690
tournament 5,130,1,300,150,rosenbrock,6,0.001360,0.016488,0.019668,0.014577,22.099320
tournament 5,140,3,300,150,rosenbrock,6,0.042233,0.222901,0.249148,0.169075,13.758605
tournament 5,140,2,300,150,rosenbrock,6,0.039153,0.077401,0.087119,0.044948,14.544040
tournament 5,125,1,300,150,rosenbrock,6,0.002889,0.014745,0.015889,0.021417,23.129190
tournament 5,125,3,300,150,rosenbrock,6,0.058021,0.346833,0.386604,0.231256,23.152230
tournament 5,130,3,300,150,rosenbrock,6,0.026494,0.252526,0.268232,0.173421,22.608690
tournament 5,150,3,300,150,rosenbrock,6,0.109452,0.296972,0.334643,0.196337,12.675545
tournament 5,145,3,300,150,rosenbrock,6,0.058807,0.218051,0.277114,0.269150,14.503490
tournament 5,165,1,300,150,rosenbrock,6,0.002322,0.013286,0.015069,0.019452,14.120590
tournament 5,150,2,300,150,rosenbrock,6,0.009898,0.066385,0.078471,0.068386,15.638535
tournament 5,155,1,300,150,rosenbrock,6,0.001926,0.013584,0.015008,0.013731,17.156655
tournament 5,170,1,300,150,rosenbrock,6,0.004686,0.012521,0.014865,0.013841,13.083110
tournament 5,165,2,300,150,rosenbrock,6,0.018329,0.065076,0.076596,0.042214,16.084735
tournament 5,160,1,300,150,rosenbrock,6,0.005007,0.015352,0.015254,0.013909,19.858340
tournament 5,145,1,300,150,rosenbrock,6,0.004732,0.015382,0.020708,0.016978,23.103420
tournament 5,165,3,300,150,rosenbrock,6,0.049477,0.229260,0.270700,0.216222,16.868045
tournament 5,150,1,300,150,rosenbrock,6,0.002417,0.012511,0.014106,0.008105,22.026650
tournament 5,155,2,300,150,rosenbrock,6,0.015071,0.044809,0.044054,0.091950,22.017190
tournament 5,145,2,300,150,rosenbrock,6,0.037520,0.100543,0.108873,0.056466,24.401810
tournament 5,180,2,300,150,rosenbrock,6,0.009383,0.057180,0.063964,0.051172,12.577815
tournament 5,185,1,300,150,rosenbrock,6,0.003446,0.014482,0.017940,0.012370,11.971025
tournament 5,160,2,300,150,rosenbrock,6,0.015639,0.084650,0.097698,0.048901,22.825225
tournament 5,175,1,300,150,rosenbrock,6,0.002881,0.017207,0.017652,0.018918,14.004435
tournament 5,175,2,300,150,rosenbrock,6,0.042609,0.083273,0.086999,0.045034,13.423275
tournament 5,160,3,300,150,rosenbrock,6,0.155668,0.271788,0.303462,0.169260,23.144815
tournament 5,170,2,300,150,rosenbrock,6,0.016933,0.074753,0.082673,0.045011,15.395245
tournament 5,155,3,300,150,rosenbrock,6,0.029476,0.182715,0.205303,0.136561,23.862555
tournament 5,185,2,300,150,rosenbrock,6,0.028977,0.075361,0.084548,0.050646,12.367855
tournament 5,175,3,300,150,rosenbrock,6,0.066314,0.198107,0.202729,0.154155,15.444795
tournament 5,180,1,300,150,rosenbrock,6,0.004480,0.014111,0.014571,0.014671,16.623710
tournament 5,190,1,300,150,rosenbrock,6,0.004107,0.014901,0.016826,0.014640,13.342205
tournament 5,180,3,300,150,rosenbrock,6,0.099054,0.197955,0.220327,0.179218,18.320480
tournament 5,170,3,300,150,rosenbrock,6,0.087282,0.232919,0.244474,0.160247,19.612650
tournament 5,190,3,300,150,rosenbrock,6,0.041032,0.212442,0.260018,0.290387,13.303380
tournament 5,195,1,300,150,rosenbrock,6,0.004152,0.014455,0.014785,0.014168,12.375880
tournament 5,185,3,300,150,rosenbrock,6,0.039747,0.185948,0.220980,0.122621,15.513385
tournament 5,190,2,300,150,rosenbrock,6,0.024474,0.068739,0.077848,0.032894,15.351980
tournament 5,195,2,300,150,rosenbrock,6,0.029292,0.068090,0.080435,0.034230,11.820405
tournament 5,195,3,300,150,rosenbrock,6,0.057221,0.220215,0.243988,0.153524,11.954750
tournament 5,200,1,300,150,rosenbrock,6,0.003741,0.014292,0.017305,0.016251,11.116665
tournament 5,200,2,300,150,rosenbrock,6,0.010023,0.053445,0.065048,0.051334,11.581060
tournament 5,200,3,300,150,rosenbrock,6,0.095299,0.203203,0.252589,0.185927,11.501405
roulette wheel,35,1,600,300,rosenbrock,9,0.023862,0.053597,0.063904,0.026468,88.451080
roulette wheel,35,2,600,300,rosenbrock,9,0.371766,0.824007,0.939873,0.363745,94.449495
roulette wheel,40,1,600,300,rosenbrock,9,0.023391,0.051574,0.057952,0.023816,93.321720
roulette wheel,10,2,600,300,rosenbrock,9,1.271034,5.196686,6.459810,3.026340,96.735325
roulette wheel,40,2,600,300,rosenbrock,9,0.247388,0.568487,0.619125,0.295000,95.064090
roulette wheel,80,2,600,300,rosenbrock,9,0.039136,0.097067,0.104592,0.044218,99.176815
roulette wheel,15,3,600,300,rosenbrock,9,6.710536,12.615382,14.272984,3.311527,99.561725
roulette wheel,10,3,600,300,rosenbrock,9,10.676973,19.176577,20.559660,4.003743,100.567050
roulette wheel,25,1,600,300,rosenbrock,9,0.030594,0.113453,0.125729,0.051744,107.079190
roulette wheel,50,1,600,300,rosenbrock,9,0.011582,0.045396,0.053223,0.023107,107.474545
roulette wheel,20,1,600,300,rosenbrock,9,0.016513,0.096669,0.110396,0.080192,109.497520
roulette wheel,55,1,600,300,rosenbrock,9,0.012089,0.033448,0.036420,0.021894,91.200435
roulette wheel,35,3,600,300,rosenbrock,9,1.750746,4.454640,5.139428,1.568907,112.016870
roulette wheel,45,1,600,300,rosenbrock,9,0.016492,0.048212,0.054510,0.022090,104.536450
roulette wheel,30,3,600,300,rosenbrock,9,2.431349,6.448564,7.108999,2.193134,114.693675
roulette wheel,40,3,600,300,rosenbrock,9,1.683874,2.968815,3.198386,1.033910,109.588890
roulette wheel,45,2,600,300,rosenbrock,9,0.144959,0.366531,0.392523,0.195884,105.174790
roulette wheel,60,1,600,300,rosenbrock,9,0.010993,0.032931,0.039295,0.020976,92.816725
roulette wheel,60,3,600,300,rosenbrock,9,0.430149,1.051418,1.116031,0.420924,93.712685
roulette wheel,60,2,600,300,rosenbrock,9,0.047167,0.149111,0.172899,0.087698,96.541010
roulette wheel,45,3,600,300,rosenbrock,9,1.013507,2.142451,2.407318,0.854985,108.420045
roulette wheel,50,2,600,300,rosenbrock,9,0.087497,0.309484,0.343289,0.112268,111.055060
roulette wheel,70,1,600,300,rosenbrock,9,0.011925,0.028260,0.033173,0.012732,83.042925
roulette wheel,70,2,600,300,rosenbrock,9,0.051401,0.112046,0.123992,0.052811,85.573090
roulette wheel,15,1,600,300,rosenbrock,9,0.047388,0.215215,0.257162,0.152867,134.093275
roulette wheel,25,3,600,300,rosenbrock,9,3.958323,6.899656,7.443662,2.800305,134.672210
roulette wheel,55,3,600,300,rosenbrock,9,0.858188,1.297312,1.394483,0.456335,110.145185
roulette wheel,30,2,600,300,rosenbrock,9,0.492315,1.285932,1.423963,0.520883,149.272895
roulette wheel,75,2,600,300,rosenbrock,9,0.056214,0.109117,0.114528,0.034778,80.357620
roulette wheel,65,3,600,300,rosenbrock,9,0.328434,0.869169,1.077280,0.365142,110.126905
roulette wheel,20,3,600,300,rosenbrock,9,3.968615,10.654798,11.529960,2.448577,155.699315
roulette wheel,15,2,600,300,rosenbrock,9,1.492487,4.133597,4.967660,2.277369,158.746375
roulette wheel,5,3,600,300,rosenbrock,9,16.860207,25.470537,26.722288,7.731607,159.128480
roulette wheel,20,2,600,300,rosenbrock,9,0.678394,2.745322,3.171563,1.175713,159.723570
roulette wheel,5,1,600,300,rosenbrock,9,0.314000,0.849799,0.913468,0.578187,161.414695
roulette wheel,25,2,600,300,rosenbrock,9,1.116180,1.783248,1.957682,0.560929,163.306430
roulette wheel,30,1,600,300,rosenbrock,9,0.016987,0.072754,0.088394,0.057833,163.990790
roulette wheel,75,3,600,300,rosenbrock,9,0.347174,0.698957,0.759637,0.218569,95.059880
roulette wheel,90,1,600,300,rosenbrock,9,0.006720,0.016593,0.018173,0.010512,68.836435
roulette wheel,95,1,600,300,rosenbrock,9,0.002236,0.011888,0.013077,0.011572,66.035875
roulette wheel,55,2,600,300,rosenbrock,9,0.070246,0.210340,0.246219,0.094473,167.757375
roulette wheel,85,2,600,300,rosenbrock,9,0.042144,0.081494,0.087929,0.040041,71.660845
roulette wheel,65,1,600,300,rosenbrock,9,0.009829,0.027387,0.030708,0.009938,158.537160
roulette wheel,80,3,600,300,rosenbrock,9,0.217008,0.468753,0.554851,0.253945,73.756235
roulette wheel,85,3,600,300,rosenbrock,9,0.163068,0.493214,0.575596,0.133689,73.923270
roulette wheel,5,2,600,300,rosenbrock,9,4.100039,9.347759,11.035599,2.677605,177.027950
roulette wheel,50,3,600,300,rosenbrock,9,1.075875,1.810724,2.141715,0.588045,176.196675
roulette wheel,85,1,600,300,rosenbrock,9,0.006633,0.016022,0.018547,0.012035,79.050155
roulette wheel,90,2,600,300,rosenbrock,9,0.017910,0.065869,0.079075,0.040078,83.517680
roulette wheel,100,2,600,300,rosenbrock,9,0.035419,0.068591,0.080424,0.028637,67.083390
roulette wheel,95,2,600,300,rosenbrock,9,0.035662,0.072793,0.077539,0.031236,79.259550
roulette wheel,100,1,600,300,rosenbrock,9,0.005876,0.014113,0.017062,0.010089,75.857015
roulette wheel,65,2,600,300,rosenbrock,9,0.062956,0.156715,0.190784,0.058364,166.249785
roulette wheel,90,3,600,300,rosenbrock,9,0.123213,0.430270,0.493949,0.154365,84.990810
roulette wheel,70,3,600,300,rosenbrock,9,0.369630,0.944337,1.021121,0.337366,153.882005
roulette wheel,95,3,600,300,rosenbrock,9,0.231359,0.390490,0.425559,0.139746,85.354840
roulette wheel,75,1,600,300,rosenbrock,9,0.004799,0.016835,0.017546,0.011986,146.488010
roulette wheel,105,1,600,300,rosenbrock,9,0.004193,0.013278,0.014943,0.007500,74.314075
roulette wheel,80,1,600,300,rosenbrock,9,0.008407,0.018724,0.022039,0.012908,124.996225
roulette wheel,100,3,600,300,rosenbrock,9,0.214021,0.346906,0.402240,0.159962,81.690835
roulette wheel,10,1,600,300,rosenbrock,9,0.049615,0.315009,0.338803,0.182504,103.943275
roulette wheel,105,3,600,300,rosenbrock,9,0.201913,0.372084,0.377759,0.128172,81.889915
roulette wheel,105,2,600,300,rosenbrock,9,0.012382,0.056905,0.066893,0.026884,85.131525
roulette wheel,110,1,600,300,rosenbrock,9,0.002344,0.013030,0.014668,0.008487,86.600295
roulette wheel,110,2,600,300,rosenbrock,9,0.030526,0.059496,0.069434,0.023464,81.727620
roulette wheel,115,1,600,300,rosenbrock,9,0.001116,0.011373,0.013601,0.007223,74.677250
roulette wheel,110,3,600,300,rosenbrock,9,0.123644,0.323223,0.362439,0.162030,83.198510
roulette wheel,115,2,600,300,rosenbrock,9,0.027761,0.047447,0.053000,0.020899,74.828430
roulette wheel,120,1,600,300,rosenbrock,9,0.004667,0.010789,0.012902,0.007758,62.357665
roulette wheel,125,1,600,300,rosenbrock,9,0.002301,0.008859,0.010357,0.005888,61.714145
roulette wheel,125,3,600,300,rosenbrock,9,0.133518,0.232707,0.250532,0.160328,70.025775
roulette wheel,125,2,600,300,rosenbrock,9,0.018093,0.039397,0.043210,0.024560,76.274515
roulette wheel,135,1,600,300,rosenbrock,9,0.002315,0.009330,0.011126,0.007630,71.273455
roulette wheel,130,3,600,300,rosenbrock,9,0.124673,0.231617,0.234430,0.108933,74.775890
roulette wheel,145,1,600,300,rosenbrock,9,0.002514,0.009235,0.010531,0.009160,71.783010
roulette wheel,145,2,600,300,rosenbrock,9,0.017189,0.037841,0.042667,0.021177,75.050755
roulette wheel,145,3,600,300,rosenbrock,9,0.075146,0.179236,0.209451,0.070148,78.490040
roulette wheel,155,1,600,300,rosenbrock,9,0.004024,0.009677,0.009883,0.006726,71.230895
roulette wheel,115,3,600,300,rosenbrock,9,0.135845,0.251892,0.297495,0.155713,114.830490
roulette wheel,150,3,600,300,rosenbrock,9,0.070170,0.158026,0.183605,0.085053,75.412405
roulette wheel,155,3,600,300,rosenbrock,9,0.111561,0.185808,0.203023,0.081448,75.951030
roulette wheel,160,3,600,300,rosenbrock,9,0.053159,0.178743,0.208874,0.086006,78.649500
roulette wheel,155,2,600,300,rosenbrock,9,0.006705,0.033619,0.036703,0.016254,95.320945
roulette wheel,120,3,600,300,rosenbrock,9,0.105420,0.291165,0.327907,0.107817,141.703565
roulette wheel,120,2,600,300,rosenbrock,9,0.028410,0.045852,0.048693,0.021288,142.895260
roulette wheel,170,2,600,300,rosenbrock,9,0.017455,0.035660,0.037147,0.020256,78.532580
roulette wheel,170,3,600,300,rosenbrock,9,0.055051,0.191751,0.210002,0.092011,80.728920
roulette wheel,130,1,600,300,rosenbrock,9,0.003771,0.009625,0.010540,0.005741,145.645695
roulette wheel,130,2,600,300,rosenbrock,9,0.039254,0.057556,0.064347,0.017439,159.221530
roulette wheel,150,1,600,300,rosenbrock,9,0.002149,0.009592,0.011088,0.009880,152.134165
roulette wheel,195,1,600,300,rosenbrock,9,0.002798,0.007897,0.008433,0.006378,84.736975
roulette wheel,140,1,600,300,rosenbrock,9,0.002296,0.009467,0.010932,0.007681,165.307765
roulette wheel,135,2,600,300,rosenbrock,9,0.014783,0.028477,0.029549,0.019928,168.006950
roulette wheel,195,2,600,300,rosenbrock,9,0.008861,0.025496,0.024858,0.015793,88.570925
roulette wheel,140,3,600,300,rosenbrock,9,0.082538,0.205407,0.232779,0.076645,166.101920
roulette wheel,200,1,600,300,rosenbrock,9,0.004368,0.008829,0.010321,0.003725,86.380990
roulette wheel,135,3,600,300,rosenbrock,9,0.141416,0.218133,0.220365,0.096790,172.498345
roulette wheel,150,2,600,300,rosenbrock,9,0.022470,0.038839,0.039684,0.019840,159.643860
roulette wheel,200,2,600,300,rosenbrock,9,0.008542,0.033653,0.037578,0.016854,87.806610
roulette wheel,160,2,600,300,rosenbrock,9,0.005443,0.032354,0.037126,0.020413,138.760240
tournament 3,5,1,600,300,rosenbrock,9,33.249680,58.618397,64.283966,24.557035,83.991220
roulette wheel,140,2,600,300,rosenbrock,9,0.015976,0.033239,0.038902,0.013499,174.313635
roulette wheel,165,3,600,300,rosenbrock,9,0.066989,0.157678,0.185725,0.082151,136.116315
roulette wheel,165,1,600,300,rosenbrock,9,0.002590,0.008918,0.009646,0.007995,141.911370
roulette wheel,160,1,600,300,rosenbrock,9,0.002675,0.008694,0.010196,0.011467,152.378495
tournament 3,5,3,600,300,rosenbrock,9,35.516975,121.301033,132.262543,45.102570,91.829550
tournament 3,10,2,600,300,rosenbrock,9,19.279810,25.060125,25.866184,6.627082,88.388530
roulette wheel,170,1,600,300,rosenbrock,9,0.002969,0.009656,0.011701,0.007167,143.252100
roulette wheel,175,1,600,300,rosenbrock,9,0.002291,0.005123,0.005821,0.005362,141.035565
roulette wheel,165,2,600,300,rosenbrock,9,0.019454,0.038558,0.045721,0.014401,154.517810
tournament 3,15,1,600,300,rosenbrock,9,0.885262,1.776506,1.958582,0.909414,88.944455
roulette wheel,185,1,600,300,rosenbrock,9,0.001721,0.005969,0.007496,0.005463,126.004705
roulette wheel,175,2,600,300,rosenbrock,9,0.007545,0.037364,0.045272,0.021838,137.855655
roulette wheel,190,1,600,300,rosenbrock,9,0.001041,0.009636,0.010672,0.011114,130.210420
roulette wheel,180,1,600,300,rosenbrock,9,0.002311,0.006185,0.006753,0.004377,137.277305
roulette wheel,195,3,600,300,rosenbrock,9,0.049604,0.126631,0.132699,0.096938,130.752375
roulette wheel,180,2,600,300,rosenbrock,9,0.013681,0.040451,0.047017,0.026709,138.126715
tournament 3,15,3,600,300,rosenbrock,9,10.938718,20.951004,23.098022,6.778434,95.751195
roulette wheel,185,3,600,300,rosenbrock,9,0.066644,0.177457,0.198928,0.092229,138.706485
tournament 3,25,1,600,300,rosenbrock,9,0.113773,0.317041,0.362119,0.148959,88.926335
tournament 3,25,2,600,300,rosenbrock,9,1.340618,2.459207,2.695290,0.912309,91.623940
tournament 3,30,1,600,300,rosenbrock,9,0.029910,0.118872,0.118407,0.067877,92.952615
tournament 3,25,3,600,300,rosenbrock,9,3.184251,6.723475,8.111367,2.290949,93.930480
tournament 3,20,3,600,300,rosenbrock,9,10.508972,12.700480,13.531782,2.339006,98.932600
roulette wheel,175,3,600,300,rosenbrock,9,0.067313,0.139827,0.169309,0.063871,172.486665
roulette wheel,190,2,600,300,rosenbrock,9,0.021102,0.033069,0.036420,0.013247,167.804690
roulette wheel,180,3,600,300,rosenbrock,9,0.059874,0.151268,0.189446,0.072588,170.088890
roulette wheel,185,2,600,300,rosenbrock,9,0.015981,0.033743,0.037416,0.018885,170.917765
tournament 3,30,3,600,300,rosenbrock,9,2.085427,5.012915,5.838606,2.291158,82.479085
tournament 3,35,1,600,300,rosenbrock,9,0.046930,0.089338,0.084321,0.049961,80.053435
tournament 3,10,1,600,300,rosenbrock,9,3.822537,9.274855,10.466928,4.325469,160.904690
roulette wheel,190,3,600,300,rosenbrock,9,0.067063,0.166919,0.197777,0.084174,181.461865
tournament 3,35,3,600,300,rosenbrock,9,1.277430,3.673199,4.441309,1.373209,72.147810
tournament 3,35,2,600,300,rosenbrock,9,0.140640,0.772928,0.891331,0.345100,81.511965
