selection,limit,mutation_dims,phi0,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
tournament 3,40,1,0.833262,225,150,rastrigin,6,0.000002,0.000011,0.000011,0.000017,12.008515
tournament 3,60,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,10.474470
tournament 3,60,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.034910
tournament 3,20,1,0.537845,225,150,rastrigin,6,0.002747,0.034709,0.039124,0.082668,14.691645
tournament 3,40,1,1.493759,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.081770
tournament 3,40,1,0.964176,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000001,12.947415
tournament 3,40,1,0.622346,225,150,rastrigin,6,0.000000,0.000006,0.000007,0.000012,11.569905
tournament 3,60,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,10.739475
tournament 3,30,1,0.720123,225,150,rastrigin,6,0.000008,0.000113,0.000135,0.000979,14.957925
tournament 3,40,1,1.290939,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.672110
tournament 3,60,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.080545
tournament 3,20,1,0.622346,225,150,rastrigin,6,0.004629,0.019021,0.020205,0.068634,13.458675
tournament 3,40,1,1.115658,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.380190
tournament 3,30,1,1.115658,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.087775
tournament 3,50,1,0.622346,225,150,rastrigin,6,0.000000,0.000004,0.000006,0.000016,12.457605
tournament 3,30,1,0.537845,225,150,rastrigin,6,0.000019,0.000183,0.000203,0.000848,16.395200
tournament 3,20,1,1.290939,225,150,rastrigin,6,0.000093,0.001366,0.001653,0.002440,17.725340
tournament 3,50,1,0.720123,225,150,rastrigin,6,0.000000,0.000002,0.000003,0.000007,12.010940
tournament 3,30,1,0.964176,225,150,rastrigin,6,0.000000,0.000005,0.000006,0.000013,18.211375
tournament 3,70,1,0.500000,225,150,rastrigin,6,0.000000,0.000033,0.000023,0.000191,13.984250
tournament 3,70,1,0.669452,225,150,rastrigin,6,0.000000,0.000003,0.000004,0.000007,12.860565
tournament 3,70,1,0.774630,225,150,rastrigin,6,0.000000,0.000004,0.000005,0.000008,14.099650
tournament 3,50,1,0.964176,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.280990
tournament 3,30,1,1.290939,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.183665
tournament 3,40,1,0.537845,225,150,rastrigin,6,0.000000,0.000020,0.000022,0.000054,16.052875
tournament 3,40,1,0.720123,225,150,rastrigin,6,0.000000,0.000006,0.000006,0.000053,16.393130
tournament 3,30,1,1.728444,225,150,rastrigin,6,0.000000,0.000012,0.000011,0.000023,18.869355
tournament 3,40,1,1.728444,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000001,15.729425
tournament 3,70,1,0.896332,225,150,rastrigin,6,0.000000,0.000001,0.000002,0.000004,14.808595
tournament 3,70,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.714815
tournament 3,50,1,1.493759,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.386345
tournament 3,30,1,1.493759,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000003,15.680135
tournament 3,50,1,0.537845,225,150,rastrigin,6,0.000002,0.000009,0.000009,0.000028,15.856280
tournament 3,50,1,1.115658,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.969620
tournament 3,40,1,2.000000,225,150,rastrigin,6,0.000000,0.000003,0.000002,0.000008,19.213600
tournament 3,70,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.297820
tournament 3,70,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.434500
tournament 3,50,1,1.290939,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.784300
tournament 3,70,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.975255
tournament 3,50,1,0.833262,225,150,rastrigin,6,0.000000,0.000004,0.000002,0.000013,17.254910
tournament 3,100,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.647695
tournament 3,80,1,0.578555,225,150,rastrigin,6,0.000000,0.000004,0.000006,0.000006,14.483700
tournament 3,70,1,0.578555,225,150,rastrigin,6,0.000000,0.000005,0.000007,0.000008,19.935565
tournament 3,70,1,1.037155,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.335765
tournament 3,80,1,0.669452,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000018,15.289600
tournament 3,80,1,0.774630,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000002,15.595195
tournament 3,80,1,1.037155,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.033415
tournament 3,80,1,0.896332,225,150,rastrigin,6,0.000000,0.000001,0.000001,0.000003,14.541080
tournament 3,80,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.245470
tournament 3,80,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.420840
tournament 3,80,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.248345
tournament 3,80,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.018875
tournament 3,90,1,0.578555,225,150,rastrigin,6,0.000000,0.000005,0.000004,0.000028,10.800160
tournament 3,50,1,1.728444,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.373150
tournament 3,50,1,2.000000,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000002,11.525460
tournament 3,60,1,0.622346,225,150,rastrigin,6,0.000000,0.000005,0.000006,0.000016,11.301365
tournament 3,60,1,0.964176,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.110125
tournament 3,90,1,1.037155,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.986120
tournament 3,90,1,0.896332,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000002,12.258300
tournament 3,90,1,0.669452,225,150,rastrigin,6,0.000000,0.000003,0.000004,0.000008,14.293315
tournament 3,60,1,1.115658,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,10.624285
tournament 3,90,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.868095
tournament 3,60,1,0.720123,225,150,rastrigin,6,0.000000,0.000004,0.000005,0.000007,11.469110
tournament 3,90,1,0.500000,225,150,rastrigin,6,0.000004,0.000023,0.000027,0.000264,16.144135
tournament 3,90,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.041290
tournament 3,60,1,0.537845,225,150,rastrigin,6,0.000000,0.000011,0.000011,0.000034,15.828915
tournament 3,60,1,1.493759,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.315670
tournament 3,90,1,0.774630,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000004,15.825065
tournament 3,60,1,1.290939,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.533325
tournament 3,60,1,0.833262,225,150,rastrigin,6,0.000000,0.000001,0.000002,0.000009,16.547910
tournament 3,90,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.480995
tournament 3,60,1,2.000000,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000001,11.310450
tournament 3,90,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.319975
tournament 3,80,1,0.500000,225,150,rastrigin,6,0.000000,0.000051,0.000043,0.000400,12.415225
tournament 3,100,1,0.500000,225,150,rastrigin,6,0.000000,0.000032,0.000040,0.000046,15.420095
tournament 3,100,1,0.578555,225,150,rastrigin,6,0.000000,0.000003,0.000004,0.000004,14.574220
tournament 3,100,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.174115
tournament 3,110,1,0.500000,225,150,rastrigin,6,0.000000,0.000033,0.000029,0.007815,11.443705
tournament 3,100,1,0.774630,225,150,rastrigin,6,0.000000,0.000002,0.000003,0.000008,14.470310
tournament 3,100,1,0.669452,225,150,rastrigin,6,0.000000,0.000003,0.000004,0.000006,15.213945
tournament 3,100,1,0.896332,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000002,15.322975
tournament 3,100,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.238025
tournament 3,60,1,1.728444,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.452165
tournament 3,110,1,0.774630,225,150,rastrigin,6,0.000000,0.000002,0.000003,0.000003,11.392480
tournament 3,100,1,1.037155,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.270245
tournament 3,70,1,0.537845,225,150,rastrigin,6,0.000000,0.000007,0.000006,0.000025,11.766190
tournament 3,70,1,0.720123,225,150,rastrigin,6,0.000000,0.000002,0.000003,0.000009,12.182885
tournament 3,70,1,0.833262,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000003,12.076270
tournament 3,100,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.337750
tournament 3,110,1,1.037155,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.403240
tournament 3,110,1,0.669452,225,150,rastrigin,6,0.000000,0.000003,0.000004,0.000010,14.173680
tournament 3,110,1,0.896332,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000004,13.919635
tournament 3,110,1,0.578555,225,150,rastrigin,6,0.000000,0.000005,0.000007,0.000022,15.136575
tournament 3,110,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.042075
tournament 3,110,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.904380
tournament 3,110,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.297570
tournament 3,120,1,0.578555,225,150,rastrigin,6,0.000000,0.000005,0.000004,0.000012,11.636740
tournament 3,120,1,0.500000,225,150,rastrigin,6,0.000000,0.000014,0.000014,0.000128,12.490995
tournament 3,120,1,0.669452,225,150,rastrigin,6,0.000000,0.000003,0.000004,0.000007,11.362590
tournament 3,70,1,0.964176,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.804880
tournament 3,110,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.498570
tournament 3,70,1,1.290939,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.750680
tournament 3,120,1,0.896332,225,150,rastrigin,6,0.000000,0.000001,0.000002,0.000003,11.922120
tournament 3,120,1,0.774630,225,150,rastrigin,6,0.000000,0.000002,0.000002,0.000004,12.837075
tournament 3,70,1,2.000000,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.637900
tournament 3,80,1,0.622346,225,150,rastrigin,6,0.000000,0.000005,0.000007,0.000012,11.614530
tournament 3,100,1,1.493759,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.981825
tournament 3,80,1,0.720123,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000009,12.653045
tournament 3,120,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.525105
tournament 3,80,1,0.833262,225,150,rastrigin,6,0.000000,0.000002,0.000002,0.000003,13.639990
tournament 3,70,1,1.728444,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.303870
tournament 3,120,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.482840
tournament 3,120,1,1.037155,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.282620
tournament 3,80,1,1.115658,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.235455
tournament 3,70,1,1.493759,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.764980
tournament 3,120,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.353865
tournament 3,70,1,1.115658,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.786040
tournament 3,70,1,0.622346,225,150,rastrigin,6,0.000000,0.000005,0.000006,0.000012,16.898355
tournament 3,80,1,1.290939,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,10.638940
tournament 3,80,1,1.493759,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.240260
tournament 3,90,1,0.622346,225,150,rastrigin,6,0.000000,0.000007,0.000008,0.000015,11.136920
tournament 3,80,1,2.000000,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.313295
tournament 3,130,1,0.578555,225,150,rastrigin,6,0.000000,0.000004,0.000005,0.000014,10.727705
tournament 3,130,1,0.500000,225,150,rastrigin,6,0.000000,0.000021,0.000023,0.000058,12.165170
tournament 3,130,1,0.669452,225,150,rastrigin,6,0.000000,0.000004,0.000004,0.000007,10.830285
tournament 3,80,1,0.964176,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000001,14.373915
tournament 3,120,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.290085
tournament 3,130,1,0.896332,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000004,10.814785
tournament 3,90,1,1.115658,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.809280
tournament 3,90,1,0.964176,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.878855
tournament 3,90,1,1.290939,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.853980
tournament 3,90,1,1.728444,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,10.952020
tournament 3,130,1,1.037155,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.018430
tournament 3,80,1,1.728444,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,19.606370
tournament 3,130,1,0.774630,225,150,rastrigin,6,0.000000,0.000002,0.000003,0.000008,16.675445
tournament 3,130,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.324955
tournament 3,130,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.215905
tournament 3,130,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,10.796080
tournament 3,90,1,0.720123,225,150,rastrigin,6,0.000000,0.000001,0.000001,0.000013,18.956490
tournament 3,90,1,0.537845,225,150,rastrigin,6,0.000000,0.000004,0.000005,0.000007,15.106640
tournament 3,110,1,0.537845,225,150,rastrigin,6,0.000000,0.000004,0.000005,0.000061,11.906675
tournament 3,100,1,0.622346,225,150,rastrigin,6,0.000000,0.000002,0.000001,0.000012,11.993460
tournament 3,100,1,0.537845,225,150,rastrigin,6,0.000000,0.000004,0.000005,0.000008,12.237245
tournament 3,110,1,0.833262,225,150,rastrigin,6,0.000000,0.000002,0.000003,0.000010,10.690160
tournament 3,100,1,2.000000,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000001,13.792355
tournament 3,100,1,1.115658,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,10.979870
tournament 3,140,1,0.500000,225,150,rastrigin,6,0.000000,0.000019,0.000011,0.000160,12.187470
tournament 3,90,1,2.000000,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000001,16.848275
tournament 3,90,1,0.833262,225,150,rastrigin,6,0.000000,0.000002,0.000002,0.000004,18.104905
tournament 3,140,1,0.774630,225,150,rastrigin,6,0.000000,0.000001,0.000001,0.000016,10.880905
tournament 3,90,1,1.493759,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.553890
tournament 3,100,1,1.290939,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.394785
tournament 3,140,1,0.578555,225,150,rastrigin,6,0.000000,0.000005,0.000007,0.000015,15.589820
tournament 3,100,1,0.720123,225,150,rastrigin,6,0.000000,0.000005,0.000004,0.000013,17.241115
tournament 3,140,1,0.896332,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000003,11.330630
tournament 3,80,1,0.537845,225,150,rastrigin,6,0.000000,0.000003,0.000004,0.000005,20.192380
tournament 3,100,1,1.728444,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,10.959325
tournament 3,130,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,23.930805
tournament 3,100,1,0.833262,225,150,rastrigin,6,0.000000,0.000002,0.000003,0.000004,23.301690
tournament 3,100,1,0.964176,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,22.341120
tournament 3,140,1,0.669452,225,150,rastrigin,6,0.000000,0.000003,0.000005,0.000011,20.233620
tournament 3,110,1,1.115658,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.303170
tournament 3,120,1,0.622346,225,150,rastrigin,6,0.000000,0.000002,0.000004,0.000020,14.477620
tournament 3,140,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.586750
tournament 3,140,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.325825
tournament 3,140,1,1.037155,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.186795
tournament 3,120,1,1.290939,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.083640
tournament 3,120,1,1.115658,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.068270
tournament 3,150,1,0.669452,225,150,rastrigin,6,0.000000,0.000003,0.000004,0.000011,14.662855
tournament 3,150,1,0.500000,225,150,rastrigin,6,0.000000,0.000009,0.000010,0.000057,16.001560
tournament 3,150,1,0.578555,225,150,rastrigin,6,0.000000,0.000004,0.000004,0.000008,16.344205
tournament 3,110,1,0.622346,225,150,rastrigin,6,0.000000,0.000003,0.000003,0.000013,20.007130
tournament 3,120,1,1.728444,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.176000
tournament 3,150,1,0.774630,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000004,16.280770
tournament 3,140,1,0.537845,225,150,rastrigin,6,0.000000,0.000003,0.000004,0.000011,20.552015
tournament 3,120,1,1.493759,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.146055
tournament 3,150,1,1.037155,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.952530
tournament 3,150,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.487165
tournament 3,150,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.354810
tournament 3,150,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.245820
tournament 3,110,1,1.290939,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,25.310210
tournament 3,120,1,0.537845,225,150,rastrigin,6,0.000000,0.000008,0.000008,0.000037,24.621125
tournament 3,120,1,0.964176,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,22.508475
tournament 3,150,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.204175
tournament 3,160,1,0.578555,225,150,rastrigin,6,0.000000,0.000002,0.000003,0.000006,13.934090
tournament 3,110,1,1.728444,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,26.102720
tournament 3,140,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,23.268580
tournament 3,120,1,0.833262,225,150,rastrigin,6,0.000000,0.000001,0.000002,0.000002,23.212100
tournament 3,160,1,0.500000,225,150,rastrigin,6,0.000002,0.000025,0.000027,0.000061,14.387645
tournament 3,110,1,2.000000,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,23.642630
tournament 3,110,1,1.493759,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,26.765675
tournament 3,110,1,0.964176,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000001,27.632365
tournament 3,140,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,24.404840
tournament 3,110,1,0.720123,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000003,30.986090
tournament 3,130,1,0.622346,225,150,rastrigin,6,0.000000,0.000003,0.000004,0.000015,12.784765
tournament 3,150,1,0.896332,225,150,rastrigin,6,0.000000,0.000001,0.000001,0.000003,23.333145
tournament 3,130,1,0.720123,225,150,rastrigin,6,0.000000,0.000002,0.000003,0.000006,11.067910
tournament 3,120,1,2.000000,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000002,11.257455
tournament 3,160,1,0.669452,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000016,11.616375
tournament 3,130,1,0.964176,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.175900
tournament 3,130,1,1.115658,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,10.997490
tournament 3,130,1,0.833262,225,150,rastrigin,6,0.000000,0.000002,0.000002,0.000003,10.952955
tournament 3,160,1,0.774630,225,150,rastrigin,6,0.000000,0.000002,0.000003,0.000004,15.660420
tournament 3,130,1,0.537845,225,150,rastrigin,6,0.000000,0.000005,0.000006,0.000021,17.900135
tournament 3,130,1,1.290939,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.634225
tournament 3,160,1,0.896332,225,150,rastrigin,6,0.000000,0.000002,0.000002,0.000013,16.583830
tournament 3,160,1,1.037155,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.505940
tournament 3,130,1,2.000000,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.877860
tournament 3,170,1,0.578555,225,150,rastrigin,6,0.000000,0.000007,0.000010,0.000015,13.304760
tournament 3,160,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.776565
tournament 3,160,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,21.193680
tournament 3,170,1,0.896332,225,150,rastrigin,6,0.000000,0.000001,0.000002,0.000003,12.866255
tournament 3,160,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,20.789375
tournament 3,170,1,0.669452,225,150,rastrigin,6,0.000000,0.000001,0.000001,0.000011,16.153645
tournament 3,170,1,1.037155,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.845115
tournament 3,140,1,0.833262,225,150,rastrigin,6,0.000000,0.000002,0.000001,0.000004,13.996370
tournament 3,130,1,1.493759,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,21.244045
tournament 3,170,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.303280
tournament 3,140,1,0.964176,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.710445
tournament 3,120,1,0.720123,225,150,rastrigin,6,0.000000,0.000003,0.000003,0.000013,14.940760
tournament 3,170,1,0.774630,225,150,rastrigin,6,0.000000,0.000002,0.000004,0.000007,16.443630
tournament 3,180,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.719275
tournament 3,180,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.909035
tournament 3,140,1,0.720123,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000008,13.437275
tournament 3,140,1,1.115658,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.046915
tournament 3,140,1,1.728444,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.449360
tournament 3,140,1,1.493759,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.549885
tournament 3,170,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,19.469040
tournament 3,180,1,0.896332,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000004,19.080460
tournament 3,160,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,25.802335
tournament 3,180,1,0.669452,225,150,rastrigin,6,0.000000,0.000003,0.000003,0.000006,20.032680
tournament 3,170,1,0.500000,225,150,rastrigin,6,0.000000,0.000014,0.000011,0.000147,26.432335
tournament 3,180,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.666535
tournament 3,150,1,0.622346,225,150,rastrigin,6,0.000000,0.000004,0.000004,0.000028,10.849415
tournament 3,150,1,0.537845,225,150,rastrigin,6,0.000000,0.000007,0.000005,0.000024,11.272200
tournament 3,170,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,26.029520
tournament 3,140,1,0.622346,225,150,rastrigin,6,0.000000,0.000002,0.000003,0.000004,25.977975
tournament 3,180,1,1.037155,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,23.599810
tournament 3,150,1,0.833262,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000005,11.564255
tournament 3,150,1,1.728444,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.417415
tournament 3,150,1,2.000000,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.430200
tournament 3,160,1,0.622346,225,150,rastrigin,6,0.000000,0.000002,0.000002,0.000012,11.295335
tournament 3,180,1,0.774630,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000006,27.505145
tournament 3,180,1,0.578555,225,150,rastrigin,6,0.000000,0.000003,0.000004,0.000006,30.065560
tournament 3,180,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,19.215090
tournament 3,130,1,1.728444,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,28.136135
tournament 3,180,1,0.500000,225,150,rastrigin,6,0.000000,0.000017,0.000018,0.000036,30.975540
tournament 3,170,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,31.184680
tournament 3,190,1,0.578555,225,150,rastrigin,6,0.000000,0.000005,0.000007,0.000011,16.908515
tournament 3,150,1,0.720123,225,150,rastrigin,6,0.000000,0.000001,0.000002,0.000006,20.867485
tournament 3,160,1,0.537845,225,150,rastrigin,6,0.000000,0.000004,0.000004,0.000012,10.910585
tournament 3,150,1,1.493759,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.105245
tournament 3,150,1,1.115658,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.493875
tournament 3,150,1,1.290939,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.915095
tournament 3,190,1,0.774630,225,150,rastrigin,6,0.000000,0.000001,0.000001,0.000009,19.845220
tournament 3,200,1,0.896332,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000004,12.063480
tournament 3,200,1,1.037155,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.152700
tournament 3,190,1,0.500000,225,150,rastrigin,6,0.000000,0.000033,0.000028,0.000109,25.028160
tournament 3,200,1,1.200103,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.633545
tournament 3,160,1,0.720123,225,150,rastrigin,6,0.000000,0.000002,0.000001,0.000005,11.220920
tournament 3,140,1,1.290939,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.517825
tournament 3,200,1,1.388651,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.332390
tournament 3,200,1,1.859271,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.909105
tournament 3,200,1,1.606822,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.033340
tournament 3,150,1,0.964176,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.478330
tournament 3,190,1,0.896332,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000007,27.883880
tournament 5,10,1,0.500000,225,150,rastrigin,6,0.503653,1.375826,1.608088,0.648264,13.514745
