selection,limit,mutation_dims,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
tournament 5,75,3,100,50,rastrigin,3,0.008339,0.068007,0.065979,0.150287,1.235360
tournament 5,95,1,100,50,rastrigin,3,0.000000,0.000000,0.000000,0.000005,1.464355
tournament 5,100,1,100,50,rastrigin,3,0.000000,0.000001,0.000001,0.000004,1.134975
tournament 5,90,3,100,50,rastrigin,3,0.005550,0.180706,0.172985,0.243605,1.599030
tournament 5,110,1,100,50,rastrigin,3,0.000000,0.000001,0.000002,0.000005,1.110385
tournament 5,105,1,100,50,rastrigin,3,0.000000,0.000001,0.000002,0.000005,1.304370
tournament 5,105,2,100,50,rastrigin,3,0.000053,0.001551,0.001834,0.004729,1.314590
tournament 5,105,3,100,50,rastrigin,3,0.000895,0.119578,0.123292,0.332282,1.303810
tournament 5,115,2,100,50,rastrigin,3,0.000023,0.001301,0.001275,0.002058,1.263735
tournament 5,110,3,100,50,rastrigin,3,0.029169,0.088589,0.101989,0.157039,1.550250
tournament 5,120,1,100,50,rastrigin,3,0.000000,0.000001,0.000000,0.000005,1.315070
tournament 5,125,1,100,50,rastrigin,3,0.000000,0.000000,0.000000,0.000002,1.151280
tournament 5,95,3,100,50,rastrigin,3,0.005211,0.058383,0.064555,0.237640,2.100840
tournament 5,130,1,100,50,rastrigin,3,0.000000,0.000000,0.000000,0.000004,1.148375
tournament 5,100,3,100,50,rastrigin,3,0.003635,0.090570,0.053067,0.368005,2.164170
tournament 5,120,2,100,50,rastrigin,3,0.000116,0.001154,0.000769,0.002933,1.408185
tournament 5,90,2,100,50,rastrigin,3,0.000158,0.001216,0.000775,0.007143,2.694025
tournament 5,135,1,100,50,rastrigin,3,0.000000,0.000000,0.000000,0.000002,1.159600
tournament 5,115,1,100,50,rastrigin,3,0.000000,0.000001,0.000000,0.000006,1.886595
tournament 5,135,2,100,50,rastrigin,3,0.000120,0.001297,0.001392,0.003653,1.258000
tournament 5,145,2,100,50,rastrigin,3,0.000124,0.001215,0.001451,0.003710,1.172505
tournament 5,110,2,100,50,rastrigin,3,0.000029,0.000581,0.000742,0.001198,2.324835
tournament 5,140,3,100,50,rastrigin,3,0.000372,0.027921,0.023545,0.162175,1.275660
tournament 5,145,3,100,50,rastrigin,3,0.011786,0.078485,0.089280,0.131516,1.244690
tournament 5,125,3,100,50,rastrigin,3,0.000473,0.070507,0.058337,0.131909,1.962270
tournament 5,125,2,100,50,rastrigin,3,0.000088,0.001000,0.001103,0.007886,2.038570
tournament 5,100,2,100,50,rastrigin,3,0.000088,0.001025,0.001059,0.012896,3.056525
tournament 5,150,2,100,50,rastrigin,3,0.000118,0.000946,0.001326,0.001291,1.219130
tournament 5,150,1,100,50,rastrigin,3,0.000000,0.000001,0.000000,0.000004,1.325470
tournament 5,160,1,100,50,rastrigin,3,0.000000,0.000001,0.000000,0.000008,1.245050
tournament 5,145,1,100,50,rastrigin,3,0.000000,0.000001,0.000002,0.000005,2.155020
tournament 5,155,2,100,50,rastrigin,3,0.000008,0.000472,0.000421,0.001452,1.472825
tournament 5,130,2,100,50,rastrigin,3,0.000071,0.001366,0.001481,0.003449,2.388030
tournament 5,130,3,100,50,rastrigin,3,0.007704,0.051270,0.049531,0.151960,2.354935
tournament 5,140,2,100,50,rastrigin,3,0.000170,0.001490,0.001217,0.006895,2.316805
tournament 5,170,1,100,50,rastrigin,3,0.000000,0.000001,0.000001,0.000003,1.152830
tournament 5,165,2,100,50,rastrigin,3,0.000010,0.000629,0.000731,0.001473,1.219710
tournament 5,115,3,100,50,rastrigin,3,0.001495,0.122596,0.143498,0.341621,3.111355
tournament 5,175,2,100,50,rastrigin,3,0.000040,0.001076,0.000866,0.002121,1.231580
tournament 5,180,3,100,50,rastrigin,3,0.002197,0.078298,0.108897,0.176605,1.295895
tournament 5,170,2,100,50,rastrigin,3,0.000008,0.000825,0.000867,0.002391,1.405765
tournament 5,150,3,100,50,rastrigin,3,0.004898,0.068869,0.059690,0.133852,1.913665
tournament 5,135,3,100,50,rastrigin,3,0.005768,0.103735,0.094915,0.254866,2.671555
tournament 5,165,1,100,50,rastrigin,3,0.000000,0.000001,0.000000,0.000003,1.630455
tournament 5,175,3,100,50,rastrigin,3,0.005516,0.043318,0.037936,0.262646,1.358815
tournament 5,140,1,100,50,rastrigin,3,0.000000,0.000001,0.000000,0.000005,2.741000
tournament 5,155,1,100,50,rastrigin,3,0.000000,0.000000,0.000000,0.000004,2.097805
tournament 5,160,2,100,50,rastrigin,3,0.000042,0.000497,0.000461,0.001734,1.812990
tournament 5,180,1,100,50,rastrigin,3,0.000000,0.000001,0.000000,0.000005,1.159590
tournament 5,120,3,100,50,rastrigin,3,0.004328,0.050994,0.044401,0.359226,3.422755
tournament 5,175,1,100,50,rastrigin,3,0.000000,0.000000,0.000000,0.000012,1.629925
tournament 5,155,3,100,50,rastrigin,3,0.004663,0.039446,0.043481,0.141850,2.406890
tournament 5,165,3,100,50,rastrigin,3,0.002335,0.048960,0.062764,0.275513,2.115935
tournament 5,160,3,100,50,rastrigin,3,0.001234,0.068477,0.045375,0.114758,2.386450
tournament 5,185,1,100,50,rastrigin,3,0.000000,0.000000,0.000000,0.000001,1.218975
tournament 5,190,2,100,50,rastrigin,3,0.000015,0.001091,0.001329,0.003971,1.204040
tournament 5,190,3,100,50,rastrigin,3,0.005674,0.077198,0.113277,0.155068,1.254470
tournament 5,200,1,100,50,rastrigin,3,0.000000,0.000001,0.000000,0.000004,1.111565
tournament 5,195,2,100,50,rastrigin,3,0.000040,0.001331,0.001554,0.007354,1.152200
tournament 5,185,2,100,50,rastrigin,3,0.000027,0.000834,0.000815,0.002270,1.385815
tournament 5,180,2,100,50,rastrigin,3,0.000032,0.000998,0.000998,0.001539,2.001650
tournament 5,190,1,100,50,rastrigin,3,0.000000,0.000000,0.000000,0.000002,1.374185
tournament 5,185,3,100,50,rastrigin,3,0.001028,0.044202,0.054857,0.296043,1.479165
tournament 5,200,2,100,50,rastrigin,3,0.000040,0.000435,0.000381,0.005059,1.268045
tournament 5,170,3,100,50,rastrigin,3,0.000740,0.031078,0.031563,0.211669,1.762385
tournament 5,195,3,100,50,rastrigin,3,0.000158,0.031035,0.031387,0.093653,1.423725
tournament 5,200,3,100,50,rastrigin,3,0.003128,0.069877,0.090334,0.156357,1.308935
tournament 5,195,1,100,50,rastrigin,3,0.000000,0.000000,0.000000,0.000002,1.499120
roulette wheel,25,2,300,150,rastrigin,6,0.463146,0.939114,1.192615,0.454289,21.040200
roulette wheel,30,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000001,21.137730
roulette wheel,25,1,300,150,rastrigin,6,0.000000,0.000012,0.000016,0.000055,21.327905
roulette wheel,25,3,300,150,rastrigin,6,1.362513,2.822979,3.278418,0.827129,21.596240
roulette wheel,15,3,300,150,rastrigin,6,3.674694,4.466718,4.673645,0.797939,22.555455
roulette wheel,15,1,300,150,rastrigin,6,0.006454,0.100172,0.117297,0.165838,23.302790
roulette wheel,5,1,300,150,rastrigin,6,0.794346,2.873703,2.929330,0.949603,23.585550
roulette wheel,35,3,300,150,rastrigin,6,1.027853,2.194442,2.438752,0.564882,22.582690
roulette wheel,30,2,300,150,rastrigin,6,0.175770,0.409120,0.507859,0.317098,23.853110
roulette wheel,20,2,300,150,rastrigin,6,0.370190,1.588724,1.865069,0.649804,24.375285
roulette wheel,35,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,24.609485
roulette wheel,20,3,300,150,rastrigin,6,3.060942,3.793348,4.066257,0.689746,25.014645
roulette wheel,20,1,300,150,rastrigin,6,0.000210,0.001639,0.002174,0.002562,25.144745
roulette wheel,10,1,300,150,rastrigin,6,0.120903,0.739037,0.870101,0.520135,25.240265
roulette wheel,15,2,300,150,rastrigin,6,1.105244,2.240281,2.494343,0.777549,26.189850
roulette wheel,55,2,300,150,rastrigin,6,0.000135,0.000634,0.000695,0.000559,26.262130
roulette wheel,10,2,300,150,rastrigin,6,1.467739,3.859534,4.164563,0.989523,26.905810
roulette wheel,35,2,300,150,rastrigin,6,0.032129,0.102096,0.106667,0.128338,26.065940
roulette wheel,40,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,24.597655
roulette wheel,10,3,300,150,rastrigin,6,3.456028,5.433287,5.848242,1.099337,27.759940
roulette wheel,30,3,300,150,rastrigin,6,1.538246,2.930305,3.217546,0.554505,28.096195
roulette wheel,5,3,300,150,rastrigin,6,2.513454,7.845491,8.804844,1.963597,29.075550
roulette wheel,40,2,300,150,rastrigin,6,0.003731,0.024595,0.025091,0.037713,25.137420
roulette wheel,45,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.431665
roulette wheel,55,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.170880
roulette wheel,50,3,300,150,rastrigin,6,0.259853,1.164791,1.303838,0.581559,19.940485
roulette wheel,40,3,300,150,rastrigin,6,0.928308,1.959149,2.154860,0.646105,31.982385
roulette wheel,65,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.267900
roulette wheel,45,2,300,150,rastrigin,6,0.001240,0.004573,0.005664,0.005505,29.565625
roulette wheel,70,2,300,150,rastrigin,6,0.000101,0.000264,0.000271,0.000202,18.797250
roulette wheel,55,3,300,150,rastrigin,6,0.131311,0.895404,1.052202,0.619778,22.090995
roulette wheel,70,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,20.713790
roulette wheel,5,2,300,150,rastrigin,6,3.002090,5.934194,6.712093,1.798703,22.798820
roulette wheel,60,3,300,150,rastrigin,6,0.307751,0.684510,0.741385,0.338758,22.559210
roulette wheel,45,3,300,150,rastrigin,6,0.497635,1.421392,1.637428,0.559168,29.978385
roulette wheel,50,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,26.037145
roulette wheel,80,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.057580
roulette wheel,75,2,300,150,rastrigin,6,0.000046,0.000148,0.000150,0.000141,19.494915
roulette wheel,65,3,300,150,rastrigin,6,0.058107,0.264700,0.291789,0.392987,23.584030
roulette wheel,85,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.285490
roulette wheel,75,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,22.556170
roulette wheel,50,2,300,150,rastrigin,6,0.000156,0.000908,0.001054,0.001314,29.554775
roulette wheel,80,3,300,150,rastrigin,6,0.010807,0.070490,0.074244,0.175658,21.198820
roulette wheel,60,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,27.889415
roulette wheel,70,3,300,150,rastrigin,6,0.005079,0.216815,0.241817,0.251683,25.230535
roulette wheel,60,2,300,150,rastrigin,6,0.000099,0.000321,0.000329,0.000468,28.760585
roulette wheel,65,2,300,150,rastrigin,6,0.000032,0.000309,0.000380,0.000269,29.049055
roulette wheel,80,2,300,150,rastrigin,6,0.000038,0.000181,0.000238,0.000244,24.037850
roulette wheel,85,2,300,150,rastrigin,6,0.000044,0.000173,0.000194,0.000137,23.703555
roulette wheel,75,3,300,150,rastrigin,6,0.036318,0.158887,0.182604,0.187969,28.864690
roulette wheel,85,3,300,150,rastrigin,6,0.008766,0.059606,0.073934,0.064598,24.594215
roulette wheel,90,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,23.839200
roulette wheel,105,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,19.503915
roulette wheel,100,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,20.656550
roulette wheel,100,3,300,150,rastrigin,6,0.006521,0.029701,0.035534,0.034757,20.777750
roulette wheel,95,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,21.334110
roulette wheel,105,2,300,150,rastrigin,6,0.000013,0.000152,0.000174,0.000149,20.620060
roulette wheel,95,2,300,150,rastrigin,6,0.000025,0.000135,0.000145,0.000130,21.569805
roulette wheel,90,2,300,150,rastrigin,6,0.000036,0.000135,0.000135,0.000229,21.673745
roulette wheel,115,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,19.294680
roulette wheel,100,2,300,150,rastrigin,6,0.000011,0.000129,0.000139,0.000130,21.834905
roulette wheel,110,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,20.192695
roulette wheel,95,3,300,150,rastrigin,6,0.010469,0.039826,0.046644,0.050819,22.449465
roulette wheel,110,2,300,150,rastrigin,6,0.000027,0.000109,0.000098,0.000111,21.219300
roulette wheel,120,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,20.292340
roulette wheel,105,3,300,150,rastrigin,6,0.008003,0.045171,0.040999,0.054455,22.558050
roulette wheel,115,2,300,150,rastrigin,6,0.000046,0.000164,0.000199,0.000133,21.235330
roulette wheel,90,3,300,150,rastrigin,6,0.010845,0.065842,0.081952,0.096346,24.438095
roulette wheel,110,3,300,150,rastrigin,6,0.002869,0.031777,0.036110,0.021374,23.174910
roulette wheel,120,2,300,150,rastrigin,6,0.000082,0.000178,0.000177,0.000165,20.084620
roulette wheel,120,3,300,150,rastrigin,6,0.003113,0.025023,0.025633,0.033963,21.028835
roulette wheel,115,3,300,150,rastrigin,6,0.003387,0.030415,0.039397,0.024118,25.465580
roulette wheel,125,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,20.365490
roulette wheel,130,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.173075
roulette wheel,125,2,300,150,rastrigin,6,0.000015,0.000150,0.000177,0.000124,22.792450
roulette wheel,130,2,300,150,rastrigin,6,0.000042,0.000138,0.000169,0.000131,18.807055
roulette wheel,135,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,19.127210
roulette wheel,125,3,300,150,rastrigin,6,0.004780,0.024944,0.029233,0.105500,21.459750
roulette wheel,155,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.306450
roulette wheel,130,3,300,150,rastrigin,6,0.003727,0.022986,0.025634,0.021559,20.182390
roulette wheel,160,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.091810
roulette wheel,135,3,300,150,rastrigin,6,0.005199,0.022795,0.028261,0.047432,21.037780
roulette wheel,140,2,300,150,rastrigin,6,0.000053,0.000170,0.000180,0.000142,21.185505
roulette wheel,155,3,300,150,rastrigin,6,0.007166,0.022870,0.029244,0.041248,20.442450
roulette wheel,150,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,21.220090
roulette wheel,140,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,22.437390
roulette wheel,145,2,300,150,rastrigin,6,0.000021,0.000133,0.000166,0.000153,22.797435
roulette wheel,145,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,22.834565
roulette wheel,135,2,300,150,rastrigin,6,0.000023,0.000123,0.000151,0.000106,23.718110
roulette wheel,155,2,300,150,rastrigin,6,0.000027,0.000189,0.000234,0.000134,22.210590
roulette wheel,150,2,300,150,rastrigin,6,0.000051,0.000129,0.000118,0.000121,22.993445
roulette wheel,145,3,300,150,rastrigin,6,0.007538,0.026168,0.032582,0.037831,23.327235
roulette wheel,140,3,300,150,rastrigin,6,0.006771,0.026612,0.023383,0.046356,26.782705
roulette wheel,160,2,300,150,rastrigin,6,0.000065,0.000149,0.000154,0.000099,20.401240
roulette wheel,150,3,300,150,rastrigin,6,0.004074,0.017300,0.017238,0.022398,26.887930
roulette wheel,160,3,300,150,rastrigin,6,0.007212,0.026323,0.026671,0.024707,19.420180
roulette wheel,165,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,19.004635
roulette wheel,175,2,300,150,rastrigin,6,0.000034,0.000133,0.000159,0.000209,17.160940
roulette wheel,175,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.604745
roulette wheel,170,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.939110
roulette wheel,165,2,300,150,rastrigin,6,0.000065,0.000175,0.000186,0.000112,22.579680
roulette wheel,185,2,300,150,rastrigin,6,0.000065,0.000144,0.000148,0.000125,17.959105
roulette wheel,165,3,300,150,rastrigin,6,0.009798,0.026239,0.029886,0.018324,20.513995
roulette wheel,175,3,300,150,rastrigin,6,0.002312,0.021183,0.028539,0.017274,19.983440
roulette wheel,185,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.539570
roulette wheel,180,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.770170
roulette wheel,170,3,300,150,rastrigin,6,0.002243,0.020629,0.018166,0.040047,22.084285
roulette wheel,185,3,300,150,rastrigin,6,0.002811,0.032452,0.039594,0.031443,20.166585
roulette wheel,170,2,300,150,rastrigin,6,0.000040,0.000133,0.000134,0.000117,22.824500
roulette wheel,190,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,21.001285
roulette wheel,180,2,300,150,rastrigin,6,0.000032,0.000135,0.000120,0.000199,23.938130
roulette wheel,195,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,19.378685
roulette wheel,200,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.182825
roulette wheel,190,2,300,150,rastrigin,6,0.000015,0.000132,0.000168,0.000107,22.892885
roulette wheel,180,3,300,150,rastrigin,6,0.009653,0.020065,0.021642,0.067986,25.894000
roulette wheel,195,3,300,150,rastrigin,6,0.003942,0.021666,0.024765,0.026455,19.864775
roulette wheel,190,3,300,150,rastrigin,6,0.003317,0.014263,0.017123,0.025954,22.700355
roulette wheel,195,2,300,150,rastrigin,6,0.000025,0.000141,0.000172,0.000124,20.097650
roulette wheel,200,2,300,150,rastrigin,6,0.000044,0.000170,0.000218,0.000101,20.567505
tournament 3,5,1,300,150,rastrigin,6,2.645542,3.574391,3.652011,0.634867,17.879845
tournament 3,25,3,300,150,rastrigin,6,3.116131,3.658833,3.828198,0.561135,17.858345
tournament 3,5,3,300,150,rastrigin,6,4.800909,8.056279,8.634516,1.721819,18.366160
roulette wheel,200,3,300,150,rastrigin,6,0.007675,0.014750,0.014365,0.018894,20.249290
tournament 3,25,1,300,150,rastrigin,6,0.000000,0.000016,0.000026,0.000048,20.980280
tournament 3,35,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.118665
tournament 3,20,1,300,150,rastrigin,6,0.000338,0.003218,0.003483,0.004651,21.860940
tournament 3,20,2,300,150,rastrigin,6,0.370108,1.811036,2.329456,0.768605,22.744545
tournament 3,15,3,300,150,rastrigin,6,3.460896,4.857753,5.223902,0.885515,22.956740
tournament 3,5,2,300,150,rastrigin,6,1.852797,5.724617,6.352421,1.724932,23.813850
tournament 3,30,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000001,21.233590
tournament 3,30,3,300,150,rastrigin,6,1.643951,3.022550,3.423306,0.655400,18.061405
tournament 3,40,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.385180
tournament 3,10,1,300,150,rastrigin,6,0.218704,1.124656,1.373979,0.530554,24.333505
tournament 3,15,2,300,150,rastrigin,6,0.922529,2.599893,3.005231,0.897808,24.545880
tournament 3,15,1,300,150,rastrigin,6,0.010563,0.112310,0.153705,0.253195,24.963350
tournament 3,25,2,300,150,rastrigin,6,0.480392,1.279887,1.447643,0.491324,25.532855
tournament 3,10,2,300,150,rastrigin,6,2.466324,3.958334,4.220157,0.955325,25.963450
tournament 3,30,2,300,150,rastrigin,6,0.151329,0.653240,0.701151,0.400987,21.479035
tournament 3,10,3,300,150,rastrigin,6,3.553108,6.001338,6.639091,1.381106,26.418825
tournament 3,40,2,300,150,rastrigin,6,0.005436,0.047402,0.041027,0.077947,18.454460
tournament 3,20,3,300,150,rastrigin,6,1.840878,3.699071,3.896873,1.012153,27.777220
tournament 3,35,2,300,150,rastrigin,6,0.047894,0.217408,0.214529,0.322175,20.046245
tournament 3,40,3,300,150,rastrigin,6,1.234352,1.946574,2.186076,0.479864,19.526265
tournament 3,35,3,300,150,rastrigin,6,1.422302,2.431371,2.634981,0.631404,23.972240
tournament 3,45,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.118135
tournament 3,50,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.739270
tournament 3,45,2,300,150,rastrigin,6,0.001860,0.015440,0.016328,0.016121,17.461795
tournament 3,45,3,300,150,rastrigin,6,0.748602,1.569463,1.745579,0.558913,19.652145
tournament 3,55,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.716965
tournament 3,50,2,300,150,rastrigin,6,0.000496,0.001627,0.002111,0.002613,19.203045
tournament 3,60,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.897535
tournament 3,55,2,300,150,rastrigin,6,0.000103,0.000856,0.000651,0.001442,19.107495
tournament 3,65,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.293475
tournament 3,50,3,300,150,rastrigin,6,0.547209,1.579006,1.894886,0.564252,19.610485
tournament 3,60,2,300,150,rastrigin,6,0.000095,0.000512,0.000555,0.000505,16.920980
tournament 3,65,2,300,150,rastrigin,6,0.000042,0.000384,0.000443,0.000486,17.853345
tournament 3,55,3,300,150,rastrigin,6,0.423225,1.234043,1.469994,0.530449,20.724010
tournament 3,70,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.626455
tournament 3,70,2,300,150,rastrigin,6,0.000097,0.000203,0.000237,0.000173,17.154550
tournament 3,60,3,300,150,rastrigin,6,0.404261,0.823336,0.905217,0.502184,19.918610
tournament 3,65,3,300,150,rastrigin,6,0.144526,0.649696,0.726707,0.457582,19.356125
tournament 3,70,3,300,150,rastrigin,6,0.058676,0.292962,0.371328,0.435088,19.693215
tournament 3,75,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,22.031450
tournament 3,75,3,300,150,rastrigin,6,0.036915,0.411307,0.474052,0.440696,18.165420
tournament 3,85,3,300,150,rastrigin,6,0.026871,0.142294,0.192907,0.152361,18.522260
tournament 3,75,2,300,150,rastrigin,6,0.000040,0.000173,0.000191,0.000281,26.273390
tournament 3,110,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.239650
tournament 3,115,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.328320
tournament 3,100,3,300,150,rastrigin,6,0.027077,0.089613,0.102096,0.101608,18.846550
tournament 3,90,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,26.039505
tournament 3,125,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.114390
tournament 3,115,2,300,150,rastrigin,6,0.000044,0.000102,0.000109,0.000065,20.204570
tournament 3,120,3,300,150,rastrigin,6,0.007847,0.052724,0.052597,0.052906,20.025625
tournament 3,85,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,29.556810
tournament 3,80,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,32.308085
tournament 3,85,2,300,150,rastrigin,6,0.000015,0.000103,0.000124,0.000172,30.464010
tournament 3,80,2,300,150,rastrigin,6,0.000027,0.000187,0.000246,0.000195,31.590770
tournament 3,80,3,300,150,rastrigin,6,0.016815,0.200673,0.228839,0.324458,32.100095
tournament 3,130,3,300,150,rastrigin,6,0.010178,0.046490,0.041324,0.072679,20.536305
tournament 3,135,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,20.560935
tournament 3,100,2,300,150,rastrigin,6,0.000046,0.000232,0.000298,0.000180,30.030730
tournament 3,140,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,19.948135
tournament 3,110,3,300,150,rastrigin,6,0.023453,0.079200,0.090273,0.181345,31.094785
tournament 3,135,3,300,150,rastrigin,6,0.006512,0.028645,0.034723,0.054957,21.592320
tournament 3,105,2,300,150,rastrigin,6,0.000032,0.000132,0.000175,0.000125,32.149045
tournament 3,135,2,300,150,rastrigin,6,0.000050,0.000134,0.000143,0.000125,22.109805
tournament 3,90,2,300,150,rastrigin,6,0.000042,0.000139,0.000160,0.000093,34.944215
tournament 3,115,3,300,150,rastrigin,6,0.004221,0.040156,0.032465,0.066363,31.722040
tournament 3,105,3,300,150,rastrigin,6,0.024803,0.069261,0.075191,0.154865,33.467885
tournament 3,105,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,33.613205
tournament 3,100,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,33.759425
tournament 3,95,2,300,150,rastrigin,6,0.000029,0.000158,0.000170,0.000173,34.848435
tournament 3,95,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,35.219520
tournament 3,125,2,300,150,rastrigin,6,0.000038,0.000189,0.000207,0.000170,31.879250
tournament 3,140,2,300,150,rastrigin,6,0.000063,0.000157,0.000187,0.000119,20.562980
tournament 3,120,2,300,150,rastrigin,6,0.000019,0.000115,0.000139,0.000112,33.911455
tournament 3,110,2,300,150,rastrigin,6,0.000074,0.000187,0.000189,0.000150,35.508200
tournament 3,95,3,300,150,rastrigin,6,0.029850,0.095835,0.112878,0.068148,36.345710
tournament 3,120,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,34.626450
tournament 3,90,3,300,150,rastrigin,6,0.038712,0.122465,0.113227,0.173026,37.667985
tournament 3,125,3,300,150,rastrigin,6,0.006378,0.030833,0.032276,0.032552,32.030215
tournament 3,130,2,300,150,rastrigin,6,0.000021,0.000142,0.000166,0.000090,31.240525
tournament 3,145,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.129155
tournament 3,130,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,32.670450
tournament 3,140,3,300,150,rastrigin,6,0.004856,0.035450,0.035465,0.059972,18.518345
tournament 3,145,2,300,150,rastrigin,6,0.000021,0.000098,0.000124,0.000067,17.236860
tournament 3,145,3,300,150,rastrigin,6,0.008949,0.037626,0.049402,0.031386,18.528165
tournament 3,150,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.441830
tournament 3,155,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.214095
tournament 3,150,3,300,150,rastrigin,6,0.004919,0.035015,0.039181,0.039250,17.245850
tournament 3,160,2,300,150,rastrigin,6,0.000040,0.000114,0.000119,0.000089,16.020800
tournament 3,155,2,300,150,rastrigin,6,0.000046,0.000142,0.000145,0.000139,16.318270
tournament 3,150,2,300,150,rastrigin,6,0.000067,0.000122,0.000130,0.000083,24.865290
tournament 3,160,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,22.613695
tournament 3,180,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.814715
tournament 3,175,2,300,150,rastrigin,6,0.000023,0.000133,0.000146,0.000215,18.326070
tournament 3,155,3,300,150,rastrigin,6,0.009033,0.037575,0.049281,0.033044,27.984370
tournament 3,180,3,300,150,rastrigin,6,0.005899,0.031910,0.036830,0.033681,21.167880
tournament 3,195,3,300,150,rastrigin,6,0.006569,0.030468,0.034958,0.022030,22.411940
tournament 3,165,1,300,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,28.961695
tournament 3,170,2,300,150,rastrigin,6,0.000038,0.000137,0.000109,0.000160,29.500190
tournament 3,170,3,300,150,rastrigin,6,0.003136,0.037173,0.039866,0.096775,29.183855
tournament 3,165,2,300,150,rastrigin,6,0.000029,0.000163,0.000179,0.000096,31.951150
tournament 5,10,3,300,150,rastrigin,6,4.667376,6.247483,6.440630,1.096765,24.121960
tournament 5,20,1,300,150,rastrigin,6,0.001205,0.011511,0.011415,0.015514,21.644045
tournament 5,15,3,300,150,rastrigin,6,3.559759,4.914992,5.482716,1.063356,22.583030
