selection,limit,mutation_dims,phi0,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
roulette wheel,18,1,2.737617,75,50,rastrigin,3,0.001961,0.072055,0.079679,0.142873,1.370433
roulette wheel,36,1,1.946050,75,50,rastrigin,3,0.000000,0.000081,0.000087,0.000771,1.385839
roulette wheel,18,1,0.270882,75,50,rastrigin,3,0.000128,0.218941,0.143294,0.423663,1.427559
roulette wheel,20,1,4.000000,75,50,rastrigin,3,0.003914,0.251690,0.271072,0.363113,1.412516
roulette wheel,32,1,0.340089,75,50,rastrigin,3,0.000000,0.002551,0.001819,0.148174,1.471526
roulette wheel,28,1,1.736792,75,50,rastrigin,3,0.000000,0.000121,0.000102,0.000991,0.916698
roulette wheel,32,1,3.186013,75,50,rastrigin,3,0.000010,0.007063,0.006811,0.109960,1.506997
roulette wheel,34,1,1.436826,75,50,rastrigin,3,0.000000,0.000012,0.000011,0.000041,1.530017
roulette wheel,26,1,0.366885,75,50,rastrigin,3,0.000004,0.003900,0.002778,0.124600,1.564035
roulette wheel,22,1,0.600652,75,50,rastrigin,3,0.000008,0.000512,0.000530,0.002019,1.643566
roulette wheel,38,1,0.911548,75,50,rastrigin,3,0.000000,0.000035,0.000036,0.001421,0.899422
roulette wheel,12,1,0.877628,75,50,rastrigin,3,0.000385,0.026240,0.032815,0.122747,1.197777
roulette wheel,32,1,1.021376,75,50,rastrigin,3,0.000000,0.000009,0.000008,0.000059,1.407031
roulette wheel,30,1,0.813529,75,50,rastrigin,3,0.000000,0.000090,0.000079,0.001115,0.921681
roulette wheel,16,1,0.207730,75,50,rastrigin,3,0.001041,0.694739,1.021235,0.660664,0.888651
roulette wheel,38,1,2.843422,75,50,rastrigin,3,0.000015,0.001759,0.001586,0.011397,1.048496
roulette wheel,14,1,1.383361,75,50,rastrigin,3,0.000153,0.004013,0.004046,0.034113,0.967623
roulette wheel,30,1,2.537670,75,50,rastrigin,3,0.000004,0.001509,0.001269,0.016813,0.899570
roulette wheel,36,1,0.647979,75,50,rastrigin,3,0.000000,0.000074,0.000066,0.001136,1.099376
roulette wheel,12,1,2.737617,75,50,rastrigin,3,0.009029,0.353426,0.399282,0.399215,1.119129
roulette wheel,18,1,0.877628,75,50,rastrigin,3,0.000017,0.002100,0.002008,0.037367,1.075564
roulette wheel,20,1,1.282325,75,50,rastrigin,3,0.000000,0.000069,0.000072,0.000509,1.098116
roulette wheel,20,1,0.411089,75,50,rastrigin,3,0.000004,0.007361,0.005650,0.135655,1.177900
roulette wheel,24,1,0.877628,75,50,rastrigin,3,0.000004,0.000367,0.000432,0.013401,1.225040
roulette wheel,22,1,1.946050,75,50,rastrigin,3,0.000002,0.001144,0.001101,0.004675,0.882778
roulette wheel,24,1,2.737617,75,50,rastrigin,3,0.000269,0.013000,0.013577,0.055456,0.960937
roulette wheel,14,1,0.460619,75,50,rastrigin,3,0.000002,0.026099,0.024158,0.230892,0.892677
roulette wheel,16,1,0.673022,75,50,rastrigin,3,0.000061,0.004783,0.004647,0.021628,0.907266
roulette wheel,30,1,0.270882,75,50,rastrigin,3,0.000008,0.042234,0.005971,0.432116,0.873308
roulette wheel,26,1,3.707853,75,50,rastrigin,3,0.000481,0.059455,0.058321,0.236808,1.208873
roulette wheel,24,1,0.292225,75,50,rastrigin,3,0.000032,0.094733,0.057906,0.407625,0.899907
roulette wheel,12,1,0.315250,75,50,rastrigin,3,0.000961,0.193725,0.162292,0.415420,1.389307
roulette wheel,38,1,0.303519,75,50,rastrigin,3,0.000002,0.010016,0.003740,0.391288,0.888095
roulette wheel,28,1,1.803917,75,50,rastrigin,3,0.000000,0.000096,0.000095,0.000836,0.897578
roulette wheel,22,1,0.200000,75,50,rastrigin,3,0.000647,0.711083,1.005321,0.611041,1.174774
roulette wheel,18,1,2.843422,75,50,rastrigin,3,0.000689,0.084860,0.075397,0.259630,1.216162
roulette wheel,32,1,0.353233,75,50,rastrigin,3,0.000002,0.001111,0.000765,0.102763,1.212367
roulette wheel,18,1,0.281351,75,50,rastrigin,3,0.000732,0.288892,0.206646,0.453308,1.228787
roulette wheel,36,1,0.215758,75,50,rastrigin,3,0.000019,0.356875,0.137311,0.622583,1.632635
roulette wheel,28,1,0.556783,75,50,rastrigin,3,0.000000,0.000145,0.000113,0.001820,1.505041
roulette wheel,34,1,0.478422,75,50,rastrigin,3,0.000004,0.000425,0.000324,0.031445,2.004095
roulette wheel,16,1,1.946050,75,50,rastrigin,3,0.000097,0.019180,0.017571,0.119662,1.472063
roulette wheel,26,1,1.188668,75,50,rastrigin,3,0.000000,0.000010,0.000007,0.000044,1.526244
roulette wheel,30,1,0.844971,75,50,rastrigin,3,0.000000,0.000091,0.000092,0.001221,1.177799
roulette wheel,26,1,0.381064,75,50,rastrigin,3,0.000010,0.002049,0.001300,0.034522,1.252348
roulette wheel,14,1,1.436826,75,50,rastrigin,3,0.000069,0.007322,0.008673,0.043867,0.951041
roulette wheel,32,1,3.309149,75,50,rastrigin,3,0.000326,0.011901,0.010432,0.180656,1.360446
roulette wheel,38,1,0.946778,75,50,rastrigin,3,0.000000,0.000040,0.000036,0.000328,1.273845
roulette wheel,32,1,1.060851,75,50,rastrigin,3,0.000000,0.000005,0.000006,0.000022,1.327359
roulette wheel,16,1,0.215758,75,50,rastrigin,3,0.002089,0.668453,1.004024,0.531464,1.218268
roulette wheel,38,1,2.953317,75,50,rastrigin,3,0.000004,0.002876,0.002802,0.103802,1.256826
roulette wheel,12,1,0.911548,75,50,rastrigin,3,0.000540,0.024575,0.021389,0.119193,1.502298
roulette wheel,30,1,2.635748,75,50,rastrigin,3,0.000015,0.002179,0.001649,0.009194,1.230335
roulette wheel,22,1,2.021263,75,50,rastrigin,3,0.000021,0.001245,0.000964,0.017091,1.059608
roulette wheel,36,1,2.021263,75,50,rastrigin,3,0.000002,0.000186,0.000191,0.001356,1.979803
roulette wheel,24,1,0.911548,75,50,rastrigin,3,0.000000,0.000203,0.000180,0.005147,1.111333
roulette wheel,34,1,1.492357,75,50,rastrigin,3,0.000000,0.000019,0.000019,0.000079,1.692247
roulette wheel,36,1,0.673022,75,50,rastrigin,3,0.000000,0.000065,0.000071,0.000613,1.244990
roulette wheel,20,1,1.331885,75,50,rastrigin,3,0.000000,0.000112,0.000104,0.001119,1.243181
roulette wheel,18,1,0.911548,75,50,rastrigin,3,0.000008,0.001801,0.001922,0.024528,1.295967
roulette wheel,20,1,0.426977,75,50,rastrigin,3,0.000006,0.010386,0.009406,0.131138,1.310223
roulette wheel,22,1,0.623867,75,50,rastrigin,3,0.000004,0.000488,0.000472,0.005258,1.810405
roulette wheel,16,1,0.699034,75,50,rastrigin,3,0.000031,0.004082,0.004423,0.016133,1.026040
roulette wheel,14,1,0.478422,75,50,rastrigin,3,0.000050,0.022060,0.017047,0.193419,1.210679
roulette wheel,12,1,2.843422,75,50,rastrigin,3,0.023140,0.340863,0.415734,0.372886,1.441187
roulette wheel,24,1,2.843422,75,50,rastrigin,3,0.000141,0.016522,0.014627,0.155416,1.370566
roulette wheel,30,1,0.281351,75,50,rastrigin,3,0.000027,0.061200,0.022021,0.376035,1.367748
roulette wheel,12,1,0.327434,75,50,rastrigin,3,0.000696,0.298804,0.253582,0.443190,0.907795
roulette wheel,24,1,0.303519,75,50,rastrigin,3,0.000097,0.039671,0.030267,0.351377,0.980994
roulette wheel,38,1,0.315250,75,50,rastrigin,3,0.000011,0.008655,0.004686,0.310896,0.988760
roulette wheel,28,1,1.873636,75,50,rastrigin,3,0.000000,0.000189,0.000173,0.002702,0.948504
roulette wheel,30,1,0.877628,75,50,rastrigin,3,0.000000,0.000094,0.000093,0.001037,0.947057
roulette wheel,36,1,0.224097,75,50,rastrigin,3,0.000004,0.436411,0.995060,0.562421,0.953605
roulette wheel,18,1,0.292225,75,50,rastrigin,3,0.000360,0.240380,0.167196,0.425619,0.965734
roulette wheel,26,1,1.234608,75,50,rastrigin,3,0.000000,0.000014,0.000013,0.000073,0.977617
roulette wheel,22,1,0.207730,75,50,rastrigin,3,0.000021,0.601932,1.004973,0.594510,0.988023
roulette wheel,18,1,2.953317,75,50,rastrigin,3,0.001644,0.125760,0.150002,0.285406,0.986821
roulette wheel,32,1,0.366885,75,50,rastrigin,3,0.000000,0.000695,0.000338,0.151880,1.010577
roulette wheel,26,1,3.851157,75,50,rastrigin,3,0.000122,0.075450,0.089228,0.214357,1.312252
roulette wheel,16,1,2.021263,75,50,rastrigin,3,0.000053,0.014580,0.015377,0.059207,1.112032
roulette wheel,14,1,1.492357,75,50,rastrigin,3,0.000156,0.008999,0.008715,0.025836,0.992218
roulette wheel,28,1,0.578302,75,50,rastrigin,3,0.000002,0.000115,0.000093,0.001032,1.237647
roulette wheel,34,1,0.496912,75,50,rastrigin,3,0.000000,0.000196,0.000152,0.003805,1.337132
roulette wheel,38,1,0.983370,75,50,rastrigin,3,0.000000,0.000015,0.000016,0.000052,1.087662
roulette wheel,40,1,0.426977,75,50,rastrigin,3,0.000000,0.000586,0.000309,0.172828,1.075637
roulette wheel,36,1,2.099382,75,50,rastrigin,3,0.000000,0.000313,0.000328,0.002264,1.359074
roulette wheel,32,1,3.437043,75,50,rastrigin,3,0.000069,0.016488,0.012371,0.111682,1.285247
roulette wheel,32,1,1.101851,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000025,1.001864
roulette wheel,38,1,3.067459,75,50,rastrigin,3,0.000000,0.004465,0.003790,0.031836,1.004561
roulette wheel,26,1,0.395792,75,50,rastrigin,3,0.000000,0.002376,0.001709,0.141952,0.982507
roulette wheel,16,1,0.224097,75,50,rastrigin,3,0.003181,0.662297,1.011466,0.558940,1.241230
roulette wheel,22,1,2.099382,75,50,rastrigin,3,0.000010,0.002535,0.002590,0.010955,1.073830
roulette wheel,22,1,0.647979,75,50,rastrigin,3,0.000004,0.000496,0.000463,0.002855,1.028392
roulette wheel,20,1,0.443479,75,50,rastrigin,3,0.000088,0.009561,0.006269,0.169618,1.037396
roulette wheel,30,1,2.737617,75,50,rastrigin,3,0.000013,0.002810,0.002461,0.035990,1.179514
roulette wheel,14,1,0.496912,75,50,rastrigin,3,0.000015,0.011379,0.010149,0.175522,1.140625
roulette wheel,12,1,0.946778,75,50,rastrigin,3,0.000153,0.028082,0.032510,0.107539,1.238493
roulette wheel,16,1,0.726051,75,50,rastrigin,3,0.000011,0.004470,0.004486,0.021198,1.168498
roulette wheel,36,1,0.699034,75,50,rastrigin,3,0.000000,0.000069,0.000061,0.002497,1.235051
roulette wheel,24,1,0.315250,75,50,rastrigin,3,0.000038,0.011991,0.011873,0.293711,0.983283
roulette wheel,24,1,2.953317,75,50,rastrigin,3,0.000175,0.024935,0.023970,0.090022,1.013631
roulette wheel,28,1,1.946050,75,50,rastrigin,3,0.000006,0.000293,0.000317,0.001091,0.993952
roulette wheel,20,1,1.383361,75,50,rastrigin,3,0.000000,0.000151,0.000146,0.000633,1.417714
roulette wheel,12,1,0.340089,75,50,rastrigin,3,0.000343,0.146726,0.114678,0.371788,1.204652
roulette wheel,34,1,1.550035,75,50,rastrigin,3,0.000000,0.000023,0.000023,0.000780,1.466901
roulette wheel,24,1,0.946778,75,50,rastrigin,3,0.000002,0.000158,0.000134,0.001145,1.527477
roulette wheel,18,1,0.946778,75,50,rastrigin,3,0.000032,0.001264,0.001381,0.010851,1.503711
roulette wheel,30,1,0.292225,75,50,rastrigin,3,0.000086,0.072901,0.021767,0.408710,1.342846
roulette wheel,38,1,0.327434,75,50,rastrigin,3,0.000004,0.002050,0.001169,0.172690,1.387976
roulette wheel,12,1,2.953317,75,50,rastrigin,3,0.005352,0.482999,0.638041,0.404542,1.645751
roulette wheel,14,1,1.550035,75,50,rastrigin,3,0.000166,0.009081,0.008087,0.046698,0.909230
roulette wheel,30,1,0.911548,75,50,rastrigin,3,0.000000,0.000067,0.000052,0.000694,0.915862
roulette wheel,38,1,1.021376,75,50,rastrigin,3,0.000000,0.000006,0.000006,0.000038,0.880685
roulette wheel,40,1,0.443479,75,50,rastrigin,3,0.000000,0.000483,0.000326,0.069491,0.906998
roulette wheel,22,1,0.215758,75,50,rastrigin,3,0.000044,0.536121,0.995778,0.551197,1.048897
roulette wheel,36,1,0.232758,75,50,rastrigin,3,0.000015,0.372270,0.317861,0.555236,1.073475
roulette wheel,26,1,1.282325,75,50,rastrigin,3,0.000000,0.000016,0.000015,0.000096,1.332610
roulette wheel,38,1,3.186013,75,50,rastrigin,3,0.000038,0.004972,0.004541,0.107719,1.003617
roulette wheel,26,1,4.000000,75,50,rastrigin,3,0.001003,0.088990,0.098672,0.289203,1.344404
roulette wheel,18,1,3.067459,75,50,rastrigin,3,0.000145,0.123004,0.149109,0.269383,1.358780
roulette wheel,34,1,0.516117,75,50,rastrigin,3,0.000000,0.000115,0.000114,0.001114,1.421345
roulette wheel,16,1,2.099382,75,50,rastrigin,3,0.000338,0.023308,0.026448,0.086169,1.375815
roulette wheel,36,1,0.726051,75,50,rastrigin,3,0.000000,0.000049,0.000051,0.001299,1.082035
roulette wheel,28,1,0.600652,75,50,rastrigin,3,0.000000,0.000144,0.000154,0.001111,1.459931
roulette wheel,18,1,0.303519,75,50,rastrigin,3,0.000191,0.099883,0.060963,0.395523,1.514905
roulette wheel,16,1,0.232758,75,50,rastrigin,3,0.003223,0.619102,1.006565,0.579473,1.130493
roulette wheel,22,1,2.180521,75,50,rastrigin,3,0.000021,0.003119,0.002675,0.034007,1.163101
roulette wheel,32,1,3.569881,75,50,rastrigin,3,0.000183,0.015832,0.016452,0.112906,1.539756
roulette wheel,36,1,2.180521,75,50,rastrigin,3,0.000000,0.000229,0.000225,0.001555,1.561867
roulette wheel,22,1,0.673022,75,50,rastrigin,3,0.000002,0.000407,0.000465,0.003454,1.035360
roulette wheel,32,1,0.381064,75,50,rastrigin,3,0.000004,0.001248,0.000758,0.025915,1.704542
roulette wheel,40,1,1.331885,75,50,rastrigin,3,0.000000,0.000005,0.000006,0.000034,1.331862
roulette wheel,30,1,2.843422,75,50,rastrigin,3,0.000078,0.004421,0.004413,0.052720,0.999065
roulette wheel,14,1,0.516117,75,50,rastrigin,3,0.000038,0.012459,0.012555,0.063509,1.074771
roulette wheel,24,1,3.067459,75,50,rastrigin,3,0.001537,0.031652,0.031441,0.144514,0.930417
roulette wheel,16,1,0.754112,75,50,rastrigin,3,0.000031,0.004216,0.003671,0.024158,0.963498
roulette wheel,24,1,0.327434,75,50,rastrigin,3,0.000025,0.022284,0.015059,0.296113,0.982841
roulette wheel,20,1,0.460619,75,50,rastrigin,3,0.000031,0.007090,0.005910,0.112623,1.545618
roulette wheel,28,1,2.021263,75,50,rastrigin,3,0.000002,0.000393,0.000369,0.005478,1.319538
roulette wheel,26,1,0.411089,75,50,rastrigin,3,0.000006,0.001373,0.000841,0.102874,1.955619
roulette wheel,30,1,0.303519,75,50,rastrigin,3,0.000031,0.016866,0.010345,0.295025,0.946923
roulette wheel,38,1,0.340089,75,50,rastrigin,3,0.000000,0.000690,0.000311,0.027252,0.940990
roulette wheel,14,1,1.609942,75,50,rastrigin,3,0.000099,0.016844,0.019273,0.063819,0.937017
roulette wheel,30,1,0.946778,75,50,rastrigin,3,0.000000,0.000045,0.000034,0.000476,0.938942
roulette wheel,38,1,1.060851,75,50,rastrigin,3,0.000000,0.000003,0.000004,0.000020,0.957147
roulette wheel,40,1,0.460619,75,50,rastrigin,3,0.000000,0.000459,0.000410,0.012465,0.897166
roulette wheel,38,1,3.309149,75,50,rastrigin,3,0.000156,0.006470,0.006277,0.065183,0.902641
roulette wheel,20,1,1.436826,75,50,rastrigin,3,0.000002,0.000174,0.000154,0.004455,1.456715
roulette wheel,12,1,0.983370,75,50,rastrigin,3,0.000172,0.012773,0.014579,0.067444,1.911327
roulette wheel,16,1,0.241754,75,50,rastrigin,3,0.001293,0.610655,1.002333,0.593436,0.967740
roulette wheel,22,1,2.264795,75,50,rastrigin,3,0.000011,0.004516,0.004269,0.025588,0.904907
roulette wheel,28,1,0.623867,75,50,rastrigin,3,0.000000,0.000130,0.000111,0.002187,1.266681
roulette wheel,24,1,0.983370,75,50,rastrigin,3,0.000000,0.000068,0.000065,0.000779,1.778579
roulette wheel,28,1,0.200000,75,50,rastrigin,3,0.000036,0.574660,0.997574,0.677363,1.372510
roulette wheel,18,1,0.983370,75,50,rastrigin,3,0.000004,0.000466,0.000400,0.002504,1.790761
roulette wheel,34,1,1.609942,75,50,rastrigin,3,0.000000,0.000032,0.000028,0.000180,1.819385
roulette wheel,12,1,3.067459,75,50,rastrigin,3,0.007696,0.510073,0.639688,0.438436,1.644995
roulette wheel,12,1,0.353233,75,50,rastrigin,3,0.000420,0.097946,0.097038,0.335995,1.977163
roulette wheel,36,1,0.241754,75,50,rastrigin,3,0.000002,0.308530,0.078558,0.503834,1.467345
roulette wheel,22,1,0.224097,75,50,rastrigin,3,0.000059,0.411820,0.491817,0.557070,1.515999
roulette wheel,34,1,0.536065,75,50,rastrigin,3,0.000000,0.000088,0.000109,0.000922,1.591459
roulette wheel,36,1,0.754112,75,50,rastrigin,3,0.000002,0.000057,0.000050,0.002267,1.590699
roulette wheel,16,1,2.180521,75,50,rastrigin,3,0.000233,0.028433,0.022470,0.103408,1.620422
roulette wheel,26,1,1.331885,75,50,rastrigin,3,0.000000,0.000013,0.000012,0.000165,1.642932
roulette wheel,18,1,0.315250,75,50,rastrigin,3,0.000088,0.163247,0.070731,0.446352,1.626104
roulette wheel,32,1,1.144437,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000020,2.261682
roulette wheel,16,1,0.783257,75,50,rastrigin,3,0.000002,0.005366,0.006531,0.050545,0.929172
roulette wheel,24,1,3.186013,75,50,rastrigin,3,0.000910,0.025425,0.025308,0.193761,1.001161
roulette wheel,30,1,2.953317,75,50,rastrigin,3,0.000116,0.005159,0.005186,0.031840,1.131847
roulette wheel,14,1,0.536065,75,50,rastrigin,3,0.000034,0.010144,0.009834,0.041813,1.008305
roulette wheel,18,1,3.186013,75,50,rastrigin,3,0.002720,0.145352,0.160827,0.319343,1.760110
roulette wheel,24,1,0.340089,75,50,rastrigin,3,0.000006,0.005573,0.002829,0.052849,1.045280
roulette wheel,22,1,0.699034,75,50,rastrigin,3,0.000000,0.000489,0.000402,0.004290,1.280700
roulette wheel,28,1,2.099382,75,50,rastrigin,3,0.000000,0.000421,0.000464,0.003362,1.011747
roulette wheel,32,1,3.707853,75,50,rastrigin,3,0.000156,0.024380,0.025785,0.160068,1.394927
roulette wheel,32,1,0.395792,75,50,rastrigin,3,0.000000,0.000781,0.000794,0.010962,1.480911
roulette wheel,36,1,2.264795,75,50,rastrigin,3,0.000002,0.000347,0.000359,0.002992,1.506458
roulette wheel,20,1,0.478422,75,50,rastrigin,3,0.000023,0.006301,0.006761,0.103832,1.220877
roulette wheel,26,1,0.426977,75,50,rastrigin,3,0.000006,0.002457,0.002117,0.108212,1.151918
roulette wheel,38,1,0.353233,75,50,rastrigin,3,0.000004,0.000552,0.000301,0.020271,1.102343
roulette wheel,30,1,0.315250,75,50,rastrigin,3,0.000008,0.010494,0.005084,0.237802,1.516974
roulette wheel,14,1,1.672165,75,50,rastrigin,3,0.000046,0.014559,0.014001,0.061571,1.342279
roulette wheel,30,1,0.983370,75,50,rastrigin,3,0.000000,0.000028,0.000028,0.000203,0.996106
roulette wheel,40,1,0.478422,75,50,rastrigin,3,0.000000,0.000219,0.000229,0.008855,0.924795
roulette wheel,22,1,2.352327,75,50,rastrigin,3,0.000015,0.007179,0.007111,0.031089,0.932801
roulette wheel,38,1,1.101851,75,50,rastrigin,3,0.000000,0.000004,0.000004,0.000015,0.986958
roulette wheel,16,1,0.251098,75,50,rastrigin,3,0.002361,0.427889,0.577737,0.509921,1.055222
roulette wheel,24,1,1.021376,75,50,rastrigin,3,0.000000,0.000030,0.000028,0.000501,1.055806
roulette wheel,40,1,1.383361,75,50,rastrigin,3,0.000000,0.000009,0.000008,0.000068,2.348267
roulette wheel,12,1,0.366885,75,50,rastrigin,3,0.000256,0.074022,0.071766,0.301830,1.081326
roulette wheel,12,1,1.021376,75,50,rastrigin,3,0.000175,0.007400,0.005946,0.038849,1.453695
roulette wheel,20,1,1.492357,75,50,rastrigin,3,0.000004,0.000198,0.000239,0.002288,1.471934
roulette wheel,24,1,3.309149,75,50,rastrigin,3,0.000679,0.057141,0.068110,0.145093,1.005395
roulette wheel,16,1,0.813529,75,50,rastrigin,3,0.000027,0.003126,0.002854,0.062724,1.012212
roulette wheel,38,1,3.437043,75,50,rastrigin,3,0.000031,0.008734,0.009394,0.054377,1.514586
roulette wheel,30,1,3.067459,75,50,rastrigin,3,0.000050,0.010984,0.011775,0.156620,0.908961
roulette wheel,36,1,0.251098,75,50,rastrigin,3,0.000008,0.080133,0.010478,0.428079,1.307360
roulette wheel,14,1,0.556783,75,50,rastrigin,3,0.000179,0.009714,0.008962,0.073695,0.910259
roulette wheel,28,1,0.207730,75,50,rastrigin,3,0.000780,0.683281,0.997207,0.551766,1.684073
roulette wheel,28,1,0.647979,75,50,rastrigin,3,0.000000,0.000117,0.000120,0.009195,1.689635
roulette wheel,26,1,1.383361,75,50,rastrigin,3,0.000000,0.000022,0.000022,0.000066,1.425040
roulette wheel,12,1,3.186013,75,50,rastrigin,3,0.008966,0.520492,0.657634,0.478961,1.748966
roulette wheel,34,1,0.556783,75,50,rastrigin,3,0.000000,0.000099,0.000082,0.001023,1.594451
roulette wheel,18,1,1.021376,75,50,rastrigin,3,0.000002,0.000193,0.000171,0.001376,1.887899
roulette wheel,28,1,2.180521,75,50,rastrigin,3,0.000013,0.000642,0.000556,0.002475,0.991765
roulette wheel,18,1,0.327434,75,50,rastrigin,3,0.000212,0.065306,0.048010,0.344093,1.642694
roulette wheel,24,1,0.353233,75,50,rastrigin,3,0.000008,0.005461,0.003349,0.116111,1.129803
roulette wheel,16,1,2.264795,75,50,rastrigin,3,0.000513,0.042869,0.046103,0.150630,1.662364
roulette wheel,34,1,1.672165,75,50,rastrigin,3,0.000000,0.000051,0.000041,0.000241,1.958988
roulette wheel,42,1,0.200000,75,50,rastrigin,3,0.000004,0.572874,0.996257,0.640316,1.672927
roulette wheel,18,1,3.309149,75,50,rastrigin,3,0.000301,0.135899,0.135422,0.313372,1.241671
roulette wheel,38,1,0.366885,75,50,rastrigin,3,0.000004,0.000515,0.000221,0.100726,1.150437
roulette wheel,22,1,0.232758,75,50,rastrigin,3,0.000069,0.607968,0.997099,0.536725,1.840400
roulette wheel,26,1,0.443479,75,50,rastrigin,3,0.000004,0.001791,0.001577,0.141980,1.166532
roulette wheel,30,1,0.327434,75,50,rastrigin,3,0.000031,0.008517,0.006518,0.243194,1.088675
roulette wheel,32,1,1.188668,75,50,rastrigin,3,0.000000,0.000005,0.000004,0.000033,1.941734
roulette wheel,32,1,3.851157,75,50,rastrigin,3,0.000233,0.019694,0.021420,0.127103,1.315136
roulette wheel,32,1,0.411089,75,50,rastrigin,3,0.000006,0.001438,0.000790,0.119805,1.324612
roulette wheel,14,1,1.736792,75,50,rastrigin,3,0.000534,0.023219,0.020215,0.083047,0.996007
roulette wheel,30,1,1.021376,75,50,rastrigin,3,0.000000,0.000012,0.000011,0.000096,0.999761
