selection,limit,mutation_dims,population_size,num_iterations,objective,dimensionality,best_value,average_value_top_80,median_value,stddev_value,average_time_ms
tournament 5,95,2,75,50,rastrigin,3,0.000015,0.002019,0.001555,0.009273,0.916645
tournament 5,90,2,75,50,rastrigin,3,0.000004,0.002487,0.002423,0.004449,1.114340
tournament 5,60,3,75,50,rastrigin,3,0.010702,0.200596,0.224675,0.387777,0.926870
tournament 5,95,1,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000008,1.004645
tournament 5,140,2,75,50,rastrigin,3,0.000114,0.000868,0.000875,0.004332,1.063475
tournament 5,90,3,75,50,rastrigin,3,0.012653,0.092771,0.121694,0.402878,1.131810
tournament 5,65,2,75,50,rastrigin,3,0.000168,0.001607,0.001497,0.020040,1.077515
tournament 5,105,1,75,50,rastrigin,3,0.000000,0.000002,0.000003,0.000010,0.885625
tournament 5,150,1,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000004,0.875405
tournament 5,145,1,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000007,1.148100
tournament 5,110,3,75,50,rastrigin,3,0.004534,0.132442,0.111471,0.361206,0.892220
tournament 5,150,3,75,50,rastrigin,3,0.001270,0.065324,0.059154,0.214431,1.112615
tournament 5,115,2,75,50,rastrigin,3,0.000004,0.001123,0.000936,0.004806,0.926825
tournament 5,120,1,75,50,rastrigin,3,0.000000,0.000003,0.000003,0.000009,0.884855
tournament 5,155,3,75,50,rastrigin,3,0.005291,0.092710,0.057287,0.333555,1.130355
tournament 5,120,2,75,50,rastrigin,3,0.000027,0.000969,0.000829,0.002378,1.028300
tournament 5,125,1,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000007,0.999690
tournament 5,160,2,75,50,rastrigin,3,0.000078,0.001741,0.001357,0.006745,1.221995
tournament 5,130,1,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000007,0.860195
tournament 5,155,2,75,50,rastrigin,3,0.000134,0.001703,0.001489,0.006539,1.414890
tournament 5,120,3,75,50,rastrigin,3,0.000408,0.086283,0.064118,0.249565,1.103415
tournament 5,170,1,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000009,1.091015
tournament 5,130,2,75,50,rastrigin,3,0.000097,0.001112,0.001109,0.003645,0.938030
tournament 5,105,3,75,50,rastrigin,3,0.005295,0.074692,0.055806,0.261528,1.685790
tournament 5,125,3,75,50,rastrigin,3,0.000870,0.070135,0.062037,0.301347,1.109720
tournament 5,130,3,75,50,rastrigin,3,0.001217,0.125912,0.136591,0.278700,1.117290
tournament 5,135,1,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000011,1.181655
tournament 5,135,3,75,50,rastrigin,3,0.002359,0.144924,0.125384,0.303806,1.120295
tournament 5,140,1,75,50,rastrigin,3,0.000000,0.000001,0.000001,0.000011,0.995735
tournament 5,145,3,75,50,rastrigin,3,0.004164,0.150260,0.142011,0.252105,0.927705
tournament 5,150,2,75,50,rastrigin,3,0.000126,0.002546,0.002295,0.009911,0.932065
tournament 5,145,2,75,50,rastrigin,3,0.000362,0.001397,0.001148,0.005843,1.070835
tournament 5,140,3,75,50,rastrigin,3,0.003361,0.081973,0.102608,0.126496,1.120110
tournament 5,100,3,75,50,rastrigin,3,0.000305,0.128099,0.134177,0.344462,1.102610
tournament 5,95,3,75,50,rastrigin,3,0.008614,0.099720,0.087902,0.297059,1.159180
tournament 5,110,1,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000005,0.900745
tournament 5,155,1,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000007,0.889280
tournament 5,110,2,75,50,rastrigin,3,0.000132,0.001494,0.001802,0.004147,0.883035
tournament 5,135,2,75,50,rastrigin,3,0.000237,0.001812,0.002252,0.007485,1.735910
tournament 5,105,2,75,50,rastrigin,3,0.000151,0.001496,0.000846,0.005666,1.067595
tournament 5,115,1,75,50,rastrigin,3,0.000000,0.000002,0.000002,0.000013,1.001075
tournament 5,160,1,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000007,1.014045
tournament 5,165,1,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000014,0.915090
tournament 5,165,2,75,50,rastrigin,3,0.000044,0.001379,0.001445,0.002815,0.879800
tournament 5,165,3,75,50,rastrigin,3,0.012993,0.100036,0.116282,0.234156,0.981195
tournament 5,115,3,75,50,rastrigin,3,0.001339,0.071627,0.076991,0.229104,1.122230
tournament 5,160,3,75,50,rastrigin,3,0.011114,0.137861,0.151146,0.133141,1.140230
tournament 5,125,2,75,50,rastrigin,3,0.000025,0.001395,0.001200,0.014111,1.075335
tournament 5,175,1,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000009,1.021565
tournament 5,175,3,75,50,rastrigin,3,0.009638,0.089752,0.096992,0.230042,0.950850
tournament 5,170,2,75,50,rastrigin,3,0.000011,0.001499,0.001797,0.003333,1.141340
tournament 5,180,1,75,50,rastrigin,3,0.000000,0.000000,0.000000,0.000003,0.935960
tournament 5,175,2,75,50,rastrigin,3,0.000080,0.001469,0.002189,0.007490,1.053055
tournament 5,170,3,75,50,rastrigin,3,0.001650,0.098772,0.088387,0.277142,1.193650
tournament 5,185,2,75,50,rastrigin,3,0.000114,0.001892,0.002826,0.010037,0.887995
tournament 5,180,3,75,50,rastrigin,3,0.001680,0.092254,0.114125,0.168558,0.998085
tournament 5,185,1,75,50,rastrigin,3,0.000000,0.000001,0.000002,0.000075,1.013880
tournament 5,180,2,75,50,rastrigin,3,0.000086,0.001500,0.001245,0.003757,1.068575
tournament 5,190,1,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000008,0.981315
tournament 5,195,1,75,50,rastrigin,3,0.000000,0.000001,0.000000,0.000005,0.843410
tournament 5,185,3,75,50,rastrigin,3,0.004662,0.091149,0.126050,0.216022,1.124240
tournament 5,190,2,75,50,rastrigin,3,0.000164,0.001621,0.001642,0.003472,1.098045
tournament 5,190,3,75,50,rastrigin,3,0.001167,0.076631,0.062033,0.271043,1.038500
tournament 5,195,2,75,50,rastrigin,3,0.000042,0.001063,0.000726,0.003729,0.928915
tournament 5,195,3,75,50,rastrigin,3,0.006414,0.084296,0.103859,0.334679,0.951975
tournament 5,200,1,75,50,rastrigin,3,0.000000,0.000003,0.000003,0.000007,0.931815
tournament 5,200,2,75,50,rastrigin,3,0.000217,0.001266,0.001478,0.002877,0.936065
tournament 5,200,3,75,50,rastrigin,3,0.003368,0.120072,0.110423,0.342279,1.000700
roulette wheel,15,1,225,150,rastrigin,6,0.005741,0.051648,0.058901,0.083097,13.792790
roulette wheel,25,2,225,150,rastrigin,6,0.173395,1.236575,1.437839,0.516378,14.459600
roulette wheel,25,1,225,150,rastrigin,6,0.000000,0.000007,0.000006,0.000008,14.836785
roulette wheel,20,1,225,150,rastrigin,6,0.000078,0.001956,0.001953,0.003802,14.968355
roulette wheel,5,1,225,150,rastrigin,6,1.732386,2.773902,2.915071,0.701602,15.172290
roulette wheel,35,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.093710
roulette wheel,30,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000001,15.235185
roulette wheel,10,1,225,150,rastrigin,6,0.078711,0.604792,0.765812,0.719490,15.424655
roulette wheel,20,3,225,150,rastrigin,6,2.715460,3.588447,3.928994,0.824696,15.722890
roulette wheel,40,2,225,150,rastrigin,6,0.005056,0.032427,0.037519,0.047598,16.319415
roulette wheel,20,2,225,150,rastrigin,6,0.328646,1.695152,1.978456,0.700344,16.432675
roulette wheel,25,3,225,150,rastrigin,6,1.854137,3.406736,3.775774,0.711414,16.470980
roulette wheel,15,2,225,150,rastrigin,6,2.390213,2.971214,2.963430,0.544871,16.662145
roulette wheel,10,2,225,150,rastrigin,6,1.922215,3.709994,4.404787,1.248743,16.716090
roulette wheel,30,2,225,150,rastrigin,6,0.162794,0.584018,0.687473,0.399771,16.661865
roulette wheel,5,3,225,150,rastrigin,6,6.564798,8.575831,9.148849,1.429882,16.822525
roulette wheel,15,3,225,150,rastrigin,6,3.274679,4.595201,4.916336,1.020426,17.116675
roulette wheel,30,3,225,150,rastrigin,6,0.898746,2.759697,3.038668,0.842874,18.550785
roulette wheel,35,2,225,150,rastrigin,6,0.039330,0.208889,0.247272,0.245253,18.344585
roulette wheel,10,3,225,150,rastrigin,6,4.620075,5.797813,5.900028,1.098008,19.102015
roulette wheel,40,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.002920
roulette wheel,40,3,225,150,rastrigin,6,1.508284,2.270830,2.566335,0.615634,15.459600
roulette wheel,35,3,225,150,rastrigin,6,1.179214,2.166614,2.317446,0.694468,21.896840
roulette wheel,45,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.286170
roulette wheel,5,2,225,150,rastrigin,6,4.633129,6.104505,6.863906,1.289866,19.983055
roulette wheel,45,2,225,150,rastrigin,6,0.000690,0.005486,0.005678,0.007323,15.130090
roulette wheel,55,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.302960
roulette wheel,50,2,225,150,rastrigin,6,0.000484,0.001374,0.001664,0.002570,14.686730
roulette wheel,70,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.340845
roulette wheel,50,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.202365
roulette wheel,60,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.190355
roulette wheel,65,2,225,150,rastrigin,6,0.000116,0.000384,0.000404,0.000377,15.127650
roulette wheel,60,2,225,150,rastrigin,6,0.000065,0.000320,0.000395,0.000401,15.701840
roulette wheel,65,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.364250
roulette wheel,70,3,225,150,rastrigin,6,0.019464,0.272325,0.309516,0.334494,15.385130
roulette wheel,55,3,225,150,rastrigin,6,0.041605,0.958976,1.153454,0.463526,17.124545
roulette wheel,45,3,225,150,rastrigin,6,0.570431,1.557650,1.685609,0.611415,18.218510
roulette wheel,75,2,225,150,rastrigin,6,0.000044,0.000363,0.000401,0.000371,15.022355
roulette wheel,55,2,225,150,rastrigin,6,0.000156,0.000620,0.000684,0.000832,18.883235
roulette wheel,65,3,225,150,rastrigin,6,0.041119,0.377426,0.526047,0.572563,17.707760
roulette wheel,75,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.990415
roulette wheel,70,2,225,150,rastrigin,6,0.000034,0.000217,0.000236,0.000216,17.349765
roulette wheel,50,3,225,150,rastrigin,6,0.254873,1.098019,1.292411,0.564783,20.528475
roulette wheel,80,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.406095
roulette wheel,60,3,225,150,rastrigin,6,0.213512,0.609980,0.678213,0.609052,21.217105
roulette wheel,85,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.199845
roulette wheel,80,3,225,150,rastrigin,6,0.007393,0.107064,0.138790,0.104392,15.669535
roulette wheel,75,3,225,150,rastrigin,6,0.020403,0.185608,0.257814,0.377350,20.691410
roulette wheel,85,2,225,150,rastrigin,6,0.000021,0.000172,0.000146,0.000367,17.059855
roulette wheel,80,2,225,150,rastrigin,6,0.000038,0.000161,0.000195,0.000202,20.859770
roulette wheel,90,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.767445
roulette wheel,100,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.429925
roulette wheel,95,2,225,150,rastrigin,6,0.000019,0.000134,0.000162,0.000139,14.823195
roulette wheel,105,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.640905
roulette wheel,95,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.823330
roulette wheel,90,2,225,150,rastrigin,6,0.000036,0.000169,0.000171,0.000207,18.006875
roulette wheel,95,3,225,150,rastrigin,6,0.008171,0.038286,0.042604,0.068933,18.152170
roulette wheel,105,3,225,150,rastrigin,6,0.006016,0.055588,0.042841,0.105498,15.794255
roulette wheel,85,3,225,150,rastrigin,6,0.035940,0.120598,0.141987,0.080831,19.717215
roulette wheel,100,2,225,150,rastrigin,6,0.000025,0.000155,0.000168,0.000135,18.962815
roulette wheel,105,2,225,150,rastrigin,6,0.000032,0.000166,0.000193,0.000174,18.500385
roulette wheel,115,3,225,150,rastrigin,6,0.006811,0.039470,0.043465,0.231166,14.865545
roulette wheel,100,3,225,150,rastrigin,6,0.014065,0.044647,0.046618,0.109653,19.476840
roulette wheel,90,3,225,150,rastrigin,6,0.007303,0.082024,0.084670,0.262850,20.446495
roulette wheel,115,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.440810
roulette wheel,120,2,225,150,rastrigin,6,0.000034,0.000229,0.000254,0.000185,15.362620
roulette wheel,115,2,225,150,rastrigin,6,0.000042,0.000159,0.000164,0.000160,16.395510
roulette wheel,110,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.864700
roulette wheel,120,3,225,150,rastrigin,6,0.009670,0.035978,0.033859,0.167253,13.745405
roulette wheel,120,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.373190
roulette wheel,110,3,225,150,rastrigin,6,0.012272,0.049425,0.042837,0.055140,17.698530
roulette wheel,110,2,225,150,rastrigin,6,0.000034,0.000175,0.000199,0.000162,18.586745
roulette wheel,125,2,225,150,rastrigin,6,0.000036,0.000258,0.000254,0.000218,13.654930
roulette wheel,125,3,225,150,rastrigin,6,0.004742,0.037374,0.036548,0.118316,15.092310
roulette wheel,125,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.641970
roulette wheel,145,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.339300
roulette wheel,140,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.370565
roulette wheel,135,2,225,150,rastrigin,6,0.000063,0.000178,0.000206,0.000102,13.884180
roulette wheel,140,2,225,150,rastrigin,6,0.000015,0.000151,0.000177,0.000145,13.948280
roulette wheel,130,3,225,150,rastrigin,6,0.005325,0.041907,0.033322,0.180654,14.698500
roulette wheel,130,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.602225
roulette wheel,135,3,225,150,rastrigin,6,0.005466,0.036566,0.045287,0.030107,14.959405
roulette wheel,150,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.796390
roulette wheel,140,3,225,150,rastrigin,6,0.005262,0.031056,0.040009,0.045510,14.701365
roulette wheel,145,2,225,150,rastrigin,6,0.000042,0.000119,0.000136,0.000184,14.589660
roulette wheel,155,2,225,150,rastrigin,6,0.000069,0.000183,0.000220,0.000156,13.705425
roulette wheel,135,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.465000
roulette wheel,150,2,225,150,rastrigin,6,0.000032,0.000177,0.000244,0.000173,15.241250
roulette wheel,155,3,225,150,rastrigin,6,0.004364,0.023383,0.023346,0.083768,15.580990
roulette wheel,160,2,225,150,rastrigin,6,0.000050,0.000166,0.000172,0.000156,14.573480
roulette wheel,130,2,225,150,rastrigin,6,0.000032,0.000207,0.000255,0.000160,22.243770
roulette wheel,160,3,225,150,rastrigin,6,0.004648,0.019343,0.021648,0.033601,14.857195
roulette wheel,150,3,225,150,rastrigin,6,0.005962,0.020380,0.025793,0.029540,21.423765
roulette wheel,145,3,225,150,rastrigin,6,0.005716,0.027412,0.027225,0.066277,22.464240
roulette wheel,155,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,22.460495
roulette wheel,165,2,225,150,rastrigin,6,0.000057,0.000234,0.000243,0.000240,13.675465
roulette wheel,170,2,225,150,rastrigin,6,0.000069,0.000206,0.000261,0.000132,13.010340
roulette wheel,170,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.162635
roulette wheel,160,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,22.445730
roulette wheel,180,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.218815
roulette wheel,175,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.571075
roulette wheel,180,3,225,150,rastrigin,6,0.010231,0.020361,0.024887,0.024019,13.749165
roulette wheel,190,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.622805
roulette wheel,185,3,225,150,rastrigin,6,0.004482,0.019977,0.021985,0.020027,13.842640
roulette wheel,190,2,225,150,rastrigin,6,0.000088,0.000237,0.000257,0.000216,14.379420
roulette wheel,175,3,225,150,rastrigin,6,0.005362,0.022452,0.022804,0.034604,16.213375
roulette wheel,170,3,225,150,rastrigin,6,0.004906,0.022462,0.027685,0.026241,17.882300
roulette wheel,165,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,21.099490
roulette wheel,195,2,225,150,rastrigin,6,0.000050,0.000197,0.000206,0.000195,13.769710
roulette wheel,195,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.956870
roulette wheel,185,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,19.617900
roulette wheel,175,2,225,150,rastrigin,6,0.000032,0.000155,0.000171,0.000319,21.686715
roulette wheel,165,3,225,150,rastrigin,6,0.003838,0.022740,0.023268,0.049094,23.700485
roulette wheel,180,2,225,150,rastrigin,6,0.000069,0.000149,0.000162,0.000091,21.918950
roulette wheel,185,2,225,150,rastrigin,6,0.000071,0.000185,0.000210,0.000157,22.745390
roulette wheel,200,2,225,150,rastrigin,6,0.000031,0.000188,0.000187,0.000203,12.826720
tournament 3,10,1,225,150,rastrigin,6,0.491503,1.294953,1.534652,0.461820,11.963850
tournament 3,5,3,225,150,rastrigin,6,5.857697,8.111407,8.686203,1.690839,12.931070
roulette wheel,190,3,225,150,rastrigin,6,0.010262,0.035073,0.040455,0.074989,23.176465
tournament 3,20,1,225,150,rastrigin,6,0.000771,0.003942,0.004201,0.006899,12.258305
tournament 3,15,3,225,150,rastrigin,6,3.967157,5.210641,5.558996,0.870894,13.238750
tournament 3,20,3,225,150,rastrigin,6,2.419107,4.420750,5.006357,1.171628,12.474425
tournament 3,10,3,225,150,rastrigin,6,3.798290,6.366341,6.872002,1.517936,13.634765
tournament 3,30,1,225,150,rastrigin,6,0.000000,0.000001,0.000000,0.000002,11.838980
tournament 3,30,2,225,150,rastrigin,6,0.059805,0.781254,1.129785,0.473475,12.095995
roulette wheel,200,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,20.381465
roulette wheel,195,3,225,150,rastrigin,6,0.001816,0.026861,0.027685,0.039614,22.641515
tournament 3,20,2,225,150,rastrigin,6,1.290379,1.959674,2.053790,0.631042,17.081155
tournament 3,5,2,225,150,rastrigin,6,3.869059,7.233006,8.242028,1.840038,20.703130
tournament 3,10,2,225,150,rastrigin,6,1.698109,3.940734,4.319479,1.234585,21.497020
tournament 3,15,1,225,150,rastrigin,6,0.029793,0.173694,0.203732,0.148748,21.891215
tournament 3,5,1,225,150,rastrigin,6,1.958586,3.519427,3.765671,1.254359,24.522560
roulette wheel,200,3,225,150,rastrigin,6,0.003113,0.024096,0.029866,0.034007,24.910710
tournament 3,15,2,225,150,rastrigin,6,2.110586,3.346358,3.500363,0.640657,23.505640
tournament 3,30,3,225,150,rastrigin,6,1.868320,2.985052,3.134762,0.789557,15.711025
tournament 3,40,2,225,150,rastrigin,6,0.018360,0.056299,0.058051,0.089410,12.255885
tournament 3,35,3,225,150,rastrigin,6,1.889074,2.937442,3.190242,0.660279,13.695165
tournament 3,25,1,225,150,rastrigin,6,0.000000,0.000021,0.000024,0.000150,23.097360
tournament 3,25,2,225,150,rastrigin,6,0.348320,1.168025,1.406189,0.653751,21.948635
tournament 3,50,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.172770
tournament 3,45,3,225,150,rastrigin,6,0.378426,1.779503,1.999950,0.780417,12.831770
tournament 3,25,3,225,150,rastrigin,6,1.903244,3.631084,4.088900,0.979787,22.360970
tournament 3,55,2,225,150,rastrigin,6,0.000128,0.000753,0.000643,0.002345,12.736500
tournament 3,60,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,12.196540
tournament 3,35,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.400405
tournament 3,45,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,15.392370
tournament 3,40,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,17.144555
tournament 3,60,2,225,150,rastrigin,6,0.000055,0.000752,0.000840,0.001291,12.307185
tournament 3,35,2,225,150,rastrigin,6,0.031334,0.326030,0.345022,0.348348,19.290000
tournament 3,60,3,225,150,rastrigin,6,0.160315,0.895409,1.155255,0.614483,13.190915
tournament 3,55,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,16.564055
tournament 3,45,2,225,150,rastrigin,6,0.000368,0.014557,0.012571,0.020076,17.390900
tournament 3,50,2,225,150,rastrigin,6,0.000603,0.003875,0.004226,0.002705,17.465090
tournament 3,40,3,225,150,rastrigin,6,1.508873,2.059571,2.160590,0.522505,18.332805
tournament 3,55,3,225,150,rastrigin,6,0.202724,1.169502,1.391667,0.570206,17.942175
tournament 3,50,3,225,150,rastrigin,6,0.870083,1.651193,1.830743,0.707196,19.138160
tournament 3,65,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.717740
tournament 3,65,2,225,150,rastrigin,6,0.000015,0.000385,0.000385,0.000925,13.038650
tournament 3,70,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.008015
tournament 3,90,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.325300
tournament 3,90,2,225,150,rastrigin,6,0.000029,0.000173,0.000187,0.000185,12.399520
tournament 3,90,3,225,150,rastrigin,6,0.031618,0.147135,0.146585,0.211624,12.342420
tournament 3,85,3,225,150,rastrigin,6,0.083498,0.258285,0.314147,0.272995,12.835870
tournament 3,95,2,225,150,rastrigin,6,0.000038,0.000200,0.000195,0.000212,11.264825
tournament 3,95,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.521535
tournament 3,75,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.811480
tournament 3,70,2,225,150,rastrigin,6,0.000000,0.000281,0.000319,0.000395,20.103240
tournament 3,80,2,225,150,rastrigin,6,0.000051,0.000177,0.000177,0.000373,19.414730
tournament 3,85,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,19.219100
tournament 3,80,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,19.807060
tournament 3,70,3,225,150,rastrigin,6,0.135601,0.364415,0.381023,0.417056,19.966410
tournament 3,115,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.592195
tournament 3,115,2,225,150,rastrigin,6,0.000023,0.000117,0.000136,0.000137,12.131100
tournament 3,75,3,225,150,rastrigin,6,0.048466,0.278224,0.309142,0.248051,22.140610
tournament 3,80,3,225,150,rastrigin,6,0.035122,0.259992,0.302514,0.434267,22.709200
tournament 3,85,2,225,150,rastrigin,6,0.000036,0.000178,0.000214,0.000238,21.421705
tournament 3,65,3,225,150,rastrigin,6,0.317471,0.847565,1.075262,0.563455,25.692370
tournament 3,75,2,225,150,rastrigin,6,0.000078,0.000189,0.000211,0.000163,24.132505
tournament 3,130,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.423850
tournament 3,120,2,225,150,rastrigin,6,0.000025,0.000135,0.000150,0.000176,13.268715
tournament 3,120,3,225,150,rastrigin,6,0.011847,0.061224,0.070838,0.122675,14.020815
tournament 3,125,3,225,150,rastrigin,6,0.006245,0.035878,0.040606,0.071801,12.761675
tournament 3,100,2,225,150,rastrigin,6,0.000065,0.000243,0.000309,0.000202,18.974785
tournament 3,140,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.014845
tournament 3,135,2,225,150,rastrigin,6,0.000072,0.000191,0.000216,0.000166,13.401290
tournament 3,105,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,21.327780
tournament 3,100,3,225,150,rastrigin,6,0.022736,0.098513,0.108657,0.079494,22.297710
tournament 3,110,3,225,150,rastrigin,6,0.018013,0.076707,0.087250,0.082876,23.744155
tournament 3,135,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,18.858550
tournament 3,145,3,225,150,rastrigin,6,0.016357,0.036527,0.040720,0.032747,13.922720
tournament 3,140,3,225,150,rastrigin,6,0.010803,0.041891,0.050755,0.059940,17.930690
tournament 3,130,3,225,150,rastrigin,6,0.005926,0.060263,0.072596,0.064128,21.797870
tournament 3,155,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.136305
tournament 3,150,3,225,150,rastrigin,6,0.004936,0.049628,0.058438,0.050967,13.777060
tournament 3,145,2,225,150,rastrigin,6,0.000021,0.000149,0.000154,0.000192,15.202030
tournament 3,155,2,225,150,rastrigin,6,0.000031,0.000170,0.000216,0.000183,13.552780
tournament 3,160,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.396365
tournament 3,150,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.106520
tournament 3,110,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,28.880205
tournament 3,105,2,225,150,rastrigin,6,0.000046,0.000165,0.000195,0.000167,29.092410
tournament 3,155,3,225,150,rastrigin,6,0.006386,0.045824,0.052928,0.070946,14.538730
tournament 3,100,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,31.619530
tournament 3,95,3,225,150,rastrigin,6,0.029411,0.075749,0.087450,0.084291,34.573510
tournament 3,120,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,27.401785
tournament 3,110,2,225,150,rastrigin,6,0.000093,0.000264,0.000253,0.000280,31.717135
tournament 3,160,2,225,150,rastrigin,6,0.000044,0.000213,0.000238,0.000225,13.031975
tournament 3,105,3,225,150,rastrigin,6,0.016514,0.102301,0.095811,0.112239,31.890220
tournament 3,125,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,27.000485
tournament 3,160,3,225,150,rastrigin,6,0.006237,0.037156,0.044112,0.073487,13.537345
tournament 3,130,2,225,150,rastrigin,6,0.000032,0.000203,0.000275,0.000277,27.893870
tournament 3,140,2,225,150,rastrigin,6,0.000042,0.000162,0.000196,0.000146,26.317705
tournament 3,145,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,23.339535
tournament 3,125,2,225,150,rastrigin,6,0.000029,0.000122,0.000126,0.000425,28.975730
tournament 3,135,3,225,150,rastrigin,6,0.010536,0.051746,0.062049,0.036278,28.711380
tournament 3,165,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,14.626905
tournament 3,115,3,225,150,rastrigin,6,0.006111,0.069245,0.085485,0.138335,33.392905
tournament 3,165,3,225,150,rastrigin,6,0.012203,0.041886,0.050660,0.041447,12.201280
tournament 3,170,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,11.502320
tournament 3,150,2,225,150,rastrigin,6,0.000057,0.000144,0.000169,0.000186,23.004565
tournament 3,170,2,225,150,rastrigin,6,0.000044,0.000144,0.000161,0.000172,11.317030
tournament 3,165,2,225,150,rastrigin,6,0.000011,0.000161,0.000208,0.000307,14.399690
tournament 3,175,2,225,150,rastrigin,6,0.000021,0.000160,0.000183,0.000162,10.922500
tournament 3,175,3,225,150,rastrigin,6,0.005348,0.041768,0.052519,0.039210,12.277205
tournament 3,180,2,225,150,rastrigin,6,0.000090,0.000211,0.000228,0.000153,11.501330
tournament 3,180,1,225,150,rastrigin,6,0.000000,0.000000,0.000000,0.000000,13.724830
tournament 3,170,3,225,150,rastrigin,6,0.009748,0.042601,0.052502,0.085772,15.544395
